stop,stemmer,model,ap,rbp,p10,ndcg,twist,err,ssapw,ssrbpw,ssp10w,ssndcgw,sstwistw,sserrw
nostop,nolug,jskls,0.209916,0.461788,0.424,0.47404,0.305928,0.461648,1.9301771072,4.1424973128,4.0312,51.377996282,1.2904769008,2.9758056448
nostop,nolug,lemurtfidf,0.212628,0.42377,0.396,0.487506,0.308718,0.451558,2.3237467608,4.377511445,4.1592,55.5923529764,1.2098266738,3.1860518818
nostop,nolug,lgd,0.201132,0.44293,0.404,0.465346,0.303454,0.45717,1.8436997088,3.780239945,3.8392,56.1908433446,1.3056703442,2.876151845
nostop,nolug,pl2,0.076372,0.14271,0.132,0.222352,0.135004,0.166014,1.0082639808,2.809305405,2.6288,83.338289894,1.4247466792,3.1799758402
nostop,nolug,tfidf,0.215332,0.464334,0.436,0.474872,0.310092,0.462458,2.1202720488,4.4062995722,4.3552,66.2747043868,1.3937212968,3.0473604218
nostop,krovetz,bb2,0.064736,0.098168,0.09,0.166548,0.097764,0.102744,1.1324549952,2.5153295288,2.305,112.497565727,1.4980827352,2.3731704232
nostop,krovetz,bm25,0.176604,0.361766,0.352,0.412086,0.256648,0.347196,1.8332304592,5.1393236522,5.2048,71.544537279,1.6072731448,3.4778273792
nostop,krovetz,dfiz,0.179942,0.35446,0.33,0.459526,0.285848,0.391992,1.4449862818,3.18110834,2.925,78.5553334232,1.2463152848,3.0644172768
nostop,krovetz,dfree,0.23776,0.47914,0.438,0.523734,0.334544,0.474082,1.99629516,4.0293867,4.0978,93.826680293,1.2653028432,2.7378604138
nostop,krovetz,dirichletlm,0.19972,0.401142,0.38,0.492192,0.304008,0.416656,1.76931124,3.8974222418,3.46,89.6227447536,1.2270723568,3.0767254232
nostop,krovetz,dlh,0.234902,0.462124,0.45,0.514018,0.331808,0.43125,2.3336287498,4.4460459912,4.665,97.241995243,1.4032279768,2.755239485
nostop,krovetz,dph,0.244978,0.505858,0.474,0.531032,0.337308,0.490474,2.0442393458,4.1660571618,4.2162,104.372390306,1.3089830368,2.7646783162
nostop,krovetz,hiemstralm,0.22451,0.426952,0.418,0.51585,0.32665,0.398272,2.146610105,4.1882947248,4.3738,103.341525045,1.378406465,3.0877384408
nostop,krovetz,ifb2,0.017634,0.053928,0.048,0.065206,0.033082,0.0657,0.1477284122,1.0346203408,0.9048,248.454444251,0.3194992138,1.22283092
nostop,krovetz,inb2,0.260256,0.505824,0.49,0.535912,0.341318,0.47607,2.6029986832,4.7283308312,4.845,124.091116898,1.3820304738,2.819504925
nostop,krovetz,inl2,0.259628,0.4949,0.47,0.54798,0.353962,0.477462,2.3516685208,4.4672352,4.485,131.181685474,1.2721097178,2.7493793378
nostop,krovetz,inexpb2,0.269214,0.511564,0.49,0.555972,0.354294,0.502152,2.6014064602,4.6171803552,4.865,137.169020454,1.3491980082,2.6507628248
nostop,krovetz,jskls,0.239328,0.487104,0.434,0.525004,0.340214,0.480428,1.9916787808,4.0094029992,4.1322,129.050090223,1.2777409002,2.6801677208
nostop,krovetz,lemurtfidf,0.251506,0.478636,0.458,0.551006,0.344862,0.474572,2.4791253082,4.6753911352,4.8018,140.791155705,1.3277468578,3.0256398008
nostop,krovetz,lgd,0.227414,0.44931,0.426,0.516958,0.325594,0.460806,1.9335259602,3.645763685,3.5162,132.340634309,1.2534858282,2.7299153282
nostop,krovetz,pl2,0.090644,0.163952,0.162,0.260468,0.148514,0.165686,1.1797103832,3.1645533248,3.5178,169.751665492,1.5931749202,2.8333323602
nostop,krovetz,tfidf,0.253776,0.499842,0.476,0.540168,0.343938,0.48482,2.2660807712,4.5351516818,4.8712,149.99190164,1.3953470178,2.7159831
nostop,lovins,bb2,0.054188,0.082904,0.08,0.143838,0.081002,0.088114,0.9332198328,2.3660558192,2.16,269.039855146,1.2165028698,2.1952278402
nostop,lovins,bm25,0.151552,0.309244,0.316,0.374016,0.226488,0.300702,1.6919444448,5.0674925232,5.2472,142.58001273,1.6329764528,3.5627674898
nostop,lovins,dfiz,0.16279,0.330602,0.312,0.428842,0.26551,0.362606,1.453744745,3.5304655698,3.1928,142.135897583,1.262361325,3.2651800282
nostop,lovins,dfree,0.22619,0.44659,0.414,0.502914,0.318106,0.439852,2.161642925,4.281644885,4.0402,157.995459529,1.3958828882,2.9734937448
nostop,lovins,dirichletlm,0.19872,0.38978,0.372,0.477358,0.290994,0.39609,2.04460272,3.93941212,3.5208,154.641140063,1.5059102282,3.033842485
nostop,lovins,dlh,0.213328,0.410718,0.408,0.485446,0.303556,0.380996,2.4092131008,4.5837653938,4.6168,159.539645529,1.4123477032,2.8995232792
nostop,lovins,dph,0.22964,0.46655,0.442,0.505622,0.320202,0.455724,2.21029294,4.604158385,4.2818,168.207678631,1.4102518098,3.0339099912
nostop,lovins,hiemstralm,0.213508,0.401322,0.382,0.49543,0.297284,0.39101,2.3278038368,4.6395227258,4.4538,168.488452278,1.4913538472,3.253211405
nostop,lovins,ifb2,0.012732,0.04796,0.048,0.053074,0.028882,0.06361,0.0803109088,0.98833004,0.9848,454.74722663,0.2725379538,1.296794905
nostop,lovins,inb2,0.244696,0.46762,0.456,0.50905,0.325844,0.443538,2.8386363792,4.7868532,4.7032,187.65797826,1.5765192432,2.9637599378
nostop,lovins,inl2,0.240386,0.454484,0.44,0.521626,0.328086,0.441148,2.4535938602,4.3280045272,4.34,195.898748507,1.4061835402,2.5876348448
nostop,lovins,inexpb2,0.251554,0.474832,0.454,0.529396,0.332718,0.47808,2.8103429042,4.5086157488,4.7842,202.846797803,1.6005128138,2.58696366
nostop,lovins,jskls,0.228268,0.455388,0.418,0.504244,0.318194,0.455238,2.1674466488,4.2805696128,3.9938,195.31772249,1.4805701282,2.9232159178
nostop,lovins,lemurtfidf,0.231894,0.438622,0.42,0.53039,0.321074,0.43197,2.5756091682,4.4864095058,4.4,209.365448404,1.5742930362,3.021007305
nostop,lovins,lgd,0.218446,0.428132,0.408,0.497158,0.306708,0.443094,2.0541433242,3.4812059288,3.3368,199.013924476,1.3490851168,2.8456104682
nostop,lovins,pl2,0.077378,0.13372,0.136,0.226442,0.128328,0.139784,1.0487632658,2.54126002,2.7352,294.118518009,1.3293835608,2.4721491472
nostop,lovins,tfidf,0.236422,0.46665,0.444,0.51275,0.32612,0.462796,2.3530548058,4.328921665,4.5832,215.217463475,1.58256486,2.5310055392
nostop,porter,bb2,0.063266,0.092622,0.082,0.160796,0.09462,0.098932,1.1682746322,2.4574051458,2.1138,383.16426724,1.46959888,2.3616277888
nostop,porter,bm25,0.169454,0.34482,0.346,0.404468,0.250796,0.316238,1.8029919442,5.23496036,5.1442,208.074396785,1.5969412792,3.4789864378
nostop,porter,dfiz,0.176048,0.3497,0.336,0.460362,0.281558,0.383052,1.4022338248,3.35087284,2.9952,213.633517979,1.0901373618,3.0618220448
nostop,porter,dfree,0.243198,0.488706,0.462,0.536556,0.341104,0.466606,1.9872626098,3.9468934882,3.7178,247.04079001,1.3208164192,2.5503778482
nostop,porter,dirichletlm,0.20939,0.412572,0.404,0.504852,0.30926,0.420512,1.861847025,3.7755015008,3.9992,233.54790653,1.34302922,2.8207908528
nostop,porter,dlh,0.233544,0.461524,0.456,0.515684,0.326714,0.422086,2.2838876232,4.7878440512,5.0032,241.320008137,1.3805742802,2.8891993202
nostop,porter,dph,0.246058,0.49829,0.474,0.538514,0.341588,0.478236,2.0676667018,4.239770265,3.7562,256.71971903,1.2969949728,2.7355243952
nostop,porter,hiemstralm,0.229464,0.432276,0.428,0.526154,0.32768,0.403442,2.2250100352,4.9855490312,4.6608,252.426737538,1.47220328,3.3875374618
nostop,porter,ifb2,0.0145,0.049866,0.048,0.060474,0.029816,0.0669,0.10090426,0.8875212322,0.8848,635.121333786,0.2707197272,1.32978184
nostop,porter,inb2,0.26229,0.505418,0.502,0.545112,0.343554,0.461794,2.559476265,4.6452170738,4.4098,279.757081594,1.3738001442,2.8768774682
nostop,porter,inl2,0.261398,0.503386,0.49,0.55628,0.352784,0.483136,2.3076331298,4.1430759002,4.105,290.786955302,1.3037023272,2.3327670152
nostop,porter,inexpb2,0.268904,0.518102,0.5,0.560256,0.349514,0.49866,2.5389892392,4.3191882098,4.64,296.877193749,1.3243878602,2.39582116
nostop,porter,jskls,0.245092,0.495622,0.474,0.538388,0.341868,0.464682,2.0110571568,3.9792847058,3.8962,283.383357895,1.3056011288,2.5170208538
nostop,porter,lemurtfidf,0.25401,0.479228,0.458,0.559502,0.340218,0.473028,2.528452205,4.5392989208,4.8818,301.633619039,1.2112834938,2.8949957608
nostop,porter,lgd,0.232704,0.462754,0.442,0.528416,0.33007,0.452966,1.8819151992,3.5848368842,3.6418,282.512419304,1.234247965,2.5371730922
nostop,porter,pl2,0.088294,0.154728,0.15,0.258584,0.147978,0.159334,1.1821956882,2.9814787608,3.045,363.751164273,1.5925728658,2.7897089322
nostop,porter,tfidf,0.255536,0.50332,0.49,0.546082,0.344024,0.47495,2.2348202152,4.24693034,4.165,304.544885649,1.2929998712,2.410348965
nostop,snowballPorter,bb2,0.063138,0.09323,0.08,0.161766,0.095032,0.100242,1.1451404378,2.484895485,2.06,522.575190836,1.4674228288,2.4131849818
nostop,snowballPorter,bm25,0.169952,0.34786,0.342,0.406626,0.252036,0.31898,1.7765906448,5.21413164,5.0818,275.859815096,1.5678532552,3.49480176
nostop,snowballPorter,dfiz,0.175416,0.346492,0.334,0.460128,0.281094,0.380914,1.3936864472,3.2977619168,2.9722,279.234753126,1.0953091282,3.0754937602
nostop,snowballPorter,dfree,0.243866,0.488914,0.462,0.536104,0.343662,0.46714,1.9968993522,3.9847933602,3.8178,317.458377556,1.2997171778,2.56790292
nostop,snowballPorter,dirichletlm,0.209178,0.412438,0.402,0.504356,0.309666,0.420186,1.8775998058,3.8052423578,4.0498,300.725781786,1.3589255922,2.8394651802
nostop,snowballPorter,dlh,0.235104,0.466366,0.46,0.518776,0.32775,0.429816,2.2688999592,4.7743256922,4.96,311.536477445,1.374674265,2.9127979472
nostop,snowballPorter,dph,0.246952,0.496968,0.48,0.540062,0.33956,0.466414,2.0747277248,4.2843759088,3.78,328.897353509,1.1945576,2.8298048202
nostop,snowballPorter,hiemstralm,0.231154,0.435764,0.428,0.527364,0.328014,0.408854,2.2386121442,5.0217030952,4.7408,322.708259694,1.4590249602,3.4859011842
nostop,snowballPorter,ifb2,0.014762,0.049918,0.048,0.062316,0.031292,0.067094,0.1023722178,0.8873168538,0.8848,830.760859562,0.2885757968,1.3279414682
nostop,snowballPorter,inb2,0.262742,0.506054,0.498,0.544826,0.344912,0.462998,2.5800261018,4.6459045442,4.4498,351.396444044,1.3842464528,2.8845582698
nostop,snowballPorter,inl2,0.261922,0.503578,0.486,0.55645,0.352504,0.482946,2.3003464058,4.1106583058,4.1602,364.561101135,1.2903384992,2.3350094442
nostop,snowballPorter,inexpb2,0.268786,0.517684,0.496,0.559516,0.35038,0.49767,2.5322768202,4.3291840872,4.6392,370.428484634,1.3080829,2.435193345
nostop,snowballPorter,jskls,0.245906,0.49642,0.476,0.53807,0.343766,0.465092,2.0261229082,3.97897698,3.9912,354.038667657,1.3106446122,2.5444798568
nostop,snowballPorter,lemurtfidf,0.253956,0.478538,0.458,0.558944,0.34071,0.472622,2.5271143832,4.5494021978,4.8818,375.216297552,1.201307905,2.9016074258
nostop,snowballPorter,lgd,0.233274,0.467134,0.446,0.529212,0.329386,0.460828,1.8849035762,3.5572947522,3.5242,352.729914144,1.2241575802,2.4849686808
nostop,snowballPorter,pl2,0.088926,0.156654,0.154,0.260258,0.14861,0.160834,1.1768177362,3.0083548242,3.1242,461.087421666,1.601800865,2.8152090522
nostop,snowballPorter,tfidf,0.256146,0.502702,0.49,0.547228,0.34316,0.47462,2.2384600842,4.2567788898,4.165,377.513903455,1.27361692,2.41944572
nostop,weakPorter,bb2,0.064686,0.093886,0.09,0.160948,0.099674,0.097116,1.2494030002,2.6092923202,2.565,665.461129748,1.6524486562,2.4151894072
nostop,weakPorter,bm25,0.164692,0.338072,0.326,0.394226,0.251942,0.321788,1.7629949168,5.0304064608,4.6562,347.707573493,1.5935958818,3.5623487128
nostop,weakPorter,dfiz,0.17445,0.349464,0.328,0.450988,0.282244,0.37962,1.490158425,3.4304458352,3.0408,343.449247945,1.2625768432,3.08847272
nostop,weakPorter,dfree,0.236164,0.475632,0.442,0.522658,0.336606,0.464924,2.0154365352,4.2140516088,3.8418,377.460329849,1.2844276882,2.9259071512
nostop,weakPorter,dirichletlm,0.202718,0.408268,0.388,0.490892,0.305954,0.423518,1.8644498938,3.9404531688,3.4328,361.110620562,1.3140386042,3.1227297938
nostop,weakPorter,dlh,0.23077,0.45495,0.444,0.509214,0.322612,0.42794,2.269595705,4.640656505,4.8032,373.974354367,1.3696098128,2.90286038
nostop,weakPorter,dph,0.241872,0.499368,0.468,0.526884,0.337458,0.488542,2.0642656208,4.0738355888,3.7288,389.288130853,1.2823846218,2.7400460218
nostop,weakPorter,hiemstralm,0.221826,0.426776,0.418,0.507924,0.313378,0.412164,2.1990166362,5.0253881112,5.1338,378.947682852,1.3610369458,3.4386897352
nostop,weakPorter,ifb2,0.026476,0.056426,0.054,0.078692,0.03909,0.061374,0.3210818512,1.1089244562,1.0842,971.071909536,0.412336405,1.1011793562
nostop,weakPorter,inb2,0.249154,0.492564,0.468,0.521544,0.33461,0.475574,2.4501656242,4.6041554152,4.5688,402.851886412,1.332448965,2.9039393562
nostop,weakPorter,inl2,0.253704,0.491366,0.46,0.543026,0.346978,0.48943,2.2225239392,4.0724609122,4.08,424.75252281,1.2890177658,2.518275945
nostop,weakPorter,inexpb2,0.261514,0.507022,0.478,0.544508,0.347292,0.50622,2.4643844002,4.2242744258,4.2058,429.122505402,1.4389624368,2.6264207
nostop,weakPorter,jskls,0.237268,0.482074,0.454,0.523706,0.33923,0.46316,1.9998350288,4.1813481762,3.9842,412.932844767,1.314479325,2.87981222
nostop,weakPorter,lemurtfidf,0.248022,0.460998,0.44,0.546788,0.33869,0.452434,2.4544404458,4.4247463298,4.54,436.993853748,1.296631205,3.0618338522
nostop,weakPorter,lgd,0.226516,0.44213,0.418,0.515736,0.32299,0.449682,1.9593176472,3.784687105,3.4338,412.438822086,1.217068705,3.0022227938
nostop,weakPorter,pl2,0.08871,0.155388,0.156,0.254652,0.145506,0.158798,1.185113325,3.1437787528,3.0632,567.025403167,1.4965529482,2.8841170498
nostop,weakPorter,tfidf,0.247622,0.492642,0.464,0.530884,0.341488,0.478052,2.1689390458,4.3202504818,4.2752,434.687522677,1.3759263328,2.7587519048
indri,nolug,bb2,0.230812,0.481158,0.462,0.49409,0.319256,0.48945,2.5091812528,4.4127720418,4.4178,411.349451191,1.4552028832,2.870914625
indri,nolug,bm25,0.216132,0.460084,0.442,0.484352,0.30851,0.466022,2.1335209488,4.1868162272,3.9218,409.475919727,1.244112865,2.9067553458
indri,nolug,dfiz,0.223792,0.485124,0.458,0.497538,0.313232,0.474412,2.0794414968,4.1437719912,4.0418,418.756495168,1.2224718688,2.9466096528
indri,nolug,dfree,0.226344,0.483844,0.45,0.496452,0.321516,0.486822,2.1072377232,4.0084285032,3.785,420.92298096,1.3415576472,2.6642110458
indri,nolug,dirichletlm,0.186934,0.397282,0.368,0.44802,0.285572,0.409524,1.9533655322,4.2453110938,3.9888,409.426670254,1.4301172608,3.4307025112
indri,nolug,dlh,0.224458,0.468216,0.464,0.500134,0.32741,0.462768,2.1597364818,4.2234048072,4.0752,428.910740042,1.359364445,2.8989069488
indri,nolug,dph,0.224978,0.490808,0.47,0.496806,0.317424,0.478724,2.1036267658,4.1218958568,4.025,429.680968635,1.2666598312,2.7748761712
indri,nolug,hiemstralm,0.190112,0.40407,0.382,0.456298,0.286838,0.42969,1.8517489728,4.265251245,4.2738,418.738450665,1.3153340178,3.285655445
indri,nolug,ifb2,0.226098,0.481096,0.454,0.480676,0.314124,0.490768,2.5264005098,4.2530754592,4.1642,428.149679098,1.5147243512,2.7448141088
indri,nolug,inb2,0.231246,0.487146,0.478,0.488842,0.31647,0.49299,2.5392806642,4.5649777842,4.5058,434.875509326,1.478079285,2.898651905
indri,nolug,inl2,0.222746,0.464692,0.454,0.491914,0.315634,0.463482,2.1768409042,4.2146131368,3.9442,439.27353048,1.1970654122,3.0079690338
indri,nolug,inexpb2,0.233084,0.484672,0.46,0.49685,0.323784,0.488388,2.5040344472,4.3627298608,4.36,445.05278785,1.4967281672,2.8808129128
indri,nolug,jskls,0.228628,0.491882,0.46,0.499656,0.323772,0.488814,2.1321064808,4.1153758938,4.12,449.45277602,1.3188867608,2.6935950602
indri,nolug,lemurtfidf,0.21565,0.431614,0.406,0.48977,0.309738,0.45234,2.340279885,4.3270551402,4.2482,446.842184112,1.1990261978,3.19649004
indri,nolug,lgd,0.225962,0.459028,0.426,0.500122,0.327386,0.4756,2.1267636178,3.7330459408,3.5562,455.35815376,1.4088449202,2.58489004
indri,nolug,pl2,0.208524,0.460116,0.448,0.476436,0.303408,0.465808,1.9639150312,4.3928184872,3.8848,446.811933201,1.1985118568,3.1500848568
indri,nolug,tfidf,0.21974,0.464492,0.446,0.487096,0.31289,0.46495,2.13313924,4.1720877568,4.1242,453.846738556,1.254095345,2.965461405
indri,krovetz,bb2,0.271844,0.51162,0.476,0.555964,0.351904,0.49678,2.6764462032,4.72223048,4.9312,516.606151597,1.4446510792,2.86534592
indri,krovetz,bm25,0.259488,0.503022,0.48,0.547982,0.348628,0.480082,2.4240919128,4.5361835258,4.52,509.477247883,1.4918923608,2.7137141938
indri,krovetz,dfiz,0.25478,0.500776,0.464,0.545362,0.343372,0.491862,2.15856438,3.8225433112,3.6152,509.025799505,1.3012244808,2.7070352178
indri,krovetz,dfree,0.260956,0.507058,0.48,0.551182,0.350282,0.489946,2.2393501032,4.1493706418,4.08,518.634293275,1.2560594738,2.6587328442
indri,krovetz,dirichletlm,0.214248,0.407956,0.394,0.511058,0.30977,0.400068,2.0095433648,3.7774668432,3.3882,482.410290056,1.347824445,3.1876881688
indri,krovetz,dlh,0.260504,0.508484,0.494,0.552236,0.352602,0.492442,2.3262257592,4.1100374472,4.7482,525.610519747,1.3235552698,2.5240808418
indri,krovetz,dph,0.26062,0.520912,0.502,0.549094,0.354324,0.492612,2.2140497,4.0648018528,4.2898,524.43436984,1.3324241512,2.5576684928
indri,krovetz,hiemstralm,0.230582,0.445994,0.428,0.526372,0.329874,0.420662,2.1516126338,4.3286090082,4.3408,503.301405397,1.2838937562,3.1387543178
indri,krovetz,ifb2,0.265656,0.518032,0.49,0.54593,0.343732,0.503054,2.7284457232,4.3910753888,4.625,526.635643116,1.4925172488,2.5422720242
indri,krovetz,inb2,0.272354,0.51938,0.486,0.549896,0.356178,0.499536,2.7071394642,4.69805032,4.9202,534.396859375,1.5702379258,2.7981536552
indri,krovetz,inl2,0.266728,0.504764,0.484,0.554996,0.356818,0.487632,2.4417858208,4.4851482152,4.5872,543.523743954,1.3734905538,2.7578615488
indri,krovetz,inexpb2,0.274092,0.519886,0.492,0.5597,0.35344,0.503376,2.6656761968,4.6076516402,4.7368,552.60124405,1.40699838,2.7600986712
indri,krovetz,jskls,0.263044,0.511714,0.488,0.553578,0.352862,0.49177,2.2529323032,4.1020978802,4.2328,547.313237196,1.2218993578,2.587037105
indri,krovetz,lemurtfidf,0.253782,0.479098,0.462,0.553384,0.338028,0.471786,2.5169457538,4.6079922898,4.5978,549.834168622,1.1550620808,3.1124476802
indri,krovetz,lgd,0.263464,0.484342,0.464,0.560176,0.355842,0.477944,2.3575848952,4.2092942618,4.0752,561.40930431,1.3607496018,2.9005688632
indri,krovetz,pl2,0.246868,0.504294,0.484,0.530212,0.331214,0.4834,2.2332285688,4.3760404482,4.5872,529.605956232,1.1466005602,2.82693918
indri,krovetz,tfidf,0.263122,0.510454,0.488,0.550824,0.354974,0.488796,2.3897604058,4.5862146242,4.5528,554.675830619,1.4880218762,2.7442448192
indri,lovins,bb2,0.254014,0.46489,0.438,0.529372,0.331776,0.467138,2.9098161202,4.769375685,4.6578,534.904422339,1.5725802512,2.8426871178
indri,lovins,bm25,0.242374,0.460466,0.446,0.527158,0.335022,0.444648,2.5139770962,4.3708853322,4.3642,535.783314508,1.4310673058,2.6514163648
indri,lovins,dfiz,0.23951,0.476666,0.442,0.521094,0.321866,0.478594,2.319878865,4.1130937322,3.6418,533.425719899,1.2939826722,2.8303322282
indri,lovins,dfree,0.245834,0.455444,0.42,0.52889,0.32872,0.45324,2.3988925122,4.3876228232,4.16,543.212970228,1.38764534,3.0573362
indri,lovins,dirichletlm,0.210866,0.396776,0.382,0.49591,0.303494,0.395828,2.2299322522,3.9090711312,3.6738,523.602409337,1.4639453282,3.1213145008
indri,lovins,dlh,0.245896,0.47181,0.464,0.535298,0.340764,0.455282,2.5433742192,4.358891945,4.6552,555.755414668,1.3711358552,2.7906375138
indri,lovins,dph,0.245092,0.476186,0.448,0.526182,0.33093,0.46514,2.3976185968,4.4611533402,3.9248,549.869328247,1.373126525,2.84489478
indri,lovins,hiemstralm,0.220998,0.421754,0.412,0.508132,0.307452,0.408978,2.3785930098,4.7224004042,4.3928,539.405105081,1.4847973648,3.2156632858
indri,lovins,ifb2,0.246204,0.458586,0.446,0.523426,0.321164,0.460034,2.9184105592,4.2561849602,4.7642,554.173796767,1.5372869952,2.6357199122
indri,lovins,inb2,0.255382,0.483588,0.456,0.524062,0.327502,0.46989,2.9732880938,4.7925064128,5.2032,558.203618824,1.5564589898,2.681693325
indri,lovins,inl2,0.250066,0.465342,0.46,0.534308,0.340914,0.455888,2.5736108722,4.4562273818,4.46,570.772970546,1.3460555202,2.7109137128
indri,lovins,inexpb2,0.257418,0.475014,0.456,0.53681,0.336472,0.466916,2.9005491338,4.6064003802,4.9232,576.681945764,1.5409285408,2.7733866472
indri,lovins,jskls,0.248698,0.46639,0.428,0.530688,0.332214,0.459938,2.4183891098,4.432768805,3.9608,573.507637568,1.3651920802,2.9711095178
indri,lovins,lemurtfidf,0.237714,0.443108,0.422,0.532996,0.321526,0.443104,2.6578904402,4.6456179568,4.4658,578.76142179,1.5306379162,3.2532074992
indri,lovins,lgd,0.250696,0.450126,0.43,0.537604,0.341108,0.451238,2.5289402392,4.1479276362,4.065,586.641565709,1.5125434768,2.7948463578
indri,lovins,pl2,0.229328,0.46032,0.45,0.512904,0.317908,0.444578,2.3098313008,4.49871088,4.385,567.650918028,1.3709751568,2.9346997058
indri,lovins,tfidf,0.24623,0.467556,0.462,0.529304,0.33446,0.447048,2.495833185,4.5183743232,4.4978,583.901447928,1.37510894,2.8378883848
indri,porter,bb2,0.271134,0.507954,0.486,0.561292,0.348144,0.490596,2.6004551322,4.6773465242,4.7002,624.607746806,1.2974401232,2.7720226992
indri,porter,bm25,0.262012,0.5015,0.478,0.55805,0.347672,0.475616,2.3889980928,4.43587548,4.7658,622.557340715,1.3594957208,2.5977530272
indri,porter,dfiz,0.252908,0.49748,0.47,0.55185,0.345858,0.481216,2.1003895168,3.8943706,3.365,616.78482934,1.1938544018,2.6342710072
indri,porter,dfree,0.264464,0.502168,0.482,0.563686,0.353874,0.479328,2.2008696352,3.9495925688,4.0338,635.656536035,1.1698899562,2.4879369808
indri,porter,dirichletlm,0.222398,0.424118,0.412,0.521484,0.32189,0.416258,2.0917627298,3.9604439138,3.7128,590.855109241,1.397052205,3.1920404018
indri,porter,dlh,0.263936,0.511926,0.496,0.564408,0.357144,0.483184,2.3301288952,4.1848238362,4.4992,642.444985743,1.3086419432,2.4052768872
indri,porter,dph,0.26142,0.520896,0.492,0.560062,0.357386,0.490794,2.1890583,4.0765659992,3.9568,638.655764859,1.3231476002,2.4265155482
indri,porter,hiemstralm,0.234706,0.441098,0.434,0.53571,0.329018,0.404048,2.2741395282,4.9476182298,4.7722,611.926110941,1.4072075538,3.2374100848
indri,porter,ifb2,0.264828,0.510054,0.494,0.550796,0.337586,0.498878,2.6624119408,4.2974349442,4.8682,632.20617495,1.3811166202,2.4548495658
indri,porter,inb2,0.272574,0.518856,0.5,0.557254,0.35731,0.491846,2.6051342562,4.6052624432,4.8,643.620088664,1.544046705,2.7579212642
indri,porter,inl2,0.267726,0.503648,0.486,0.565602,0.35558,0.474856,2.3907155562,4.3332083248,4.4002,658.189348222,1.30488868,2.5968147232
indri,porter,inexpb2,0.273672,0.514706,0.496,0.566498,0.352174,0.490136,2.5944164808,4.4849244682,4.7592,662.396927514,1.3091060762,2.6870473552
indri,porter,jskls,0.267148,0.510846,0.488,0.56621,0.356892,0.482616,2.2366837648,4.0629441042,4.0928,664.545238466,1.2568516168,2.5007697672
indri,porter,lemurtfidf,0.256144,0.475358,0.452,0.560792,0.340884,0.465334,2.5607446232,4.7122871618,4.8848,659.289106459,1.2461431272,3.0516902922
indri,porter,lgd,0.267566,0.482258,0.47,0.57148,0.36537,0.474742,2.3355451522,3.8486664618,3.905,678.172334332,1.396232205,2.4887497618
indri,porter,pl2,0.247866,0.501892,0.478,0.539572,0.336652,0.478248,2.1777425922,4.3471007568,4.3058,637.847951367,1.3393526448,2.6794710248
indri,porter,tfidf,0.264922,0.511124,0.494,0.558792,0.351694,0.477562,2.3445365658,4.3695345912,4.4482,663.995204304,1.3733108882,2.5978018378
indri,snowballPorter,bb2,0.27218,0.510522,0.49,0.561832,0.348392,0.491082,2.60134436,4.6479429658,4.705,671.204540773,1.3179627568,2.7732156738
indri,snowballPorter,bm25,0.261936,0.501888,0.482,0.557512,0.349102,0.475488,2.3793904352,4.4057037728,4.6738,667.606293766,1.3373099698,2.5844980328
indri,snowballPorter,dfiz,0.25359,0.496604,0.466,0.552552,0.346178,0.480652,2.102996565,3.8804625192,3.3922,663.49101725,1.1852577458,2.6491673848
