topic,stop,stemmer,model,ap,rbp,p10,ndcg,twist,err
421,indri,weakPorter,dph,0.0765,0.2320,0.3000,0.4295,0.2631,0.2237
422,indri,weakPorter,dph,0.3308,0.6053,0.7000,0.6661,0.4443,0.3765
423,indri,weakPorter,dph,0.6848,0.8494,0.9000,0.8867,0.6204,0.6884
424,indri,weakPorter,dph,0.2225,0.3485,0.3000,0.6264,0.3910,0.3274
425,indri,weakPorter,dph,0.4259,0.9284,0.8000,0.7188,0.4411,0.6930
426,indri,weakPorter,dph,0.0151,0.1793,0.1000,0.1299,0.0915,0.2801
427,indri,weakPorter,dph,0.2244,0.6202,0.5000,0.5419,0.3845,0.6346
428,indri,weakPorter,dph,0.1366,0.2872,0.2000,0.4696,0.2975,0.3184
429,indri,weakPorter,dph,0.4211,0.4205,0.4000,0.8538,0.4819,0.3468
430,indri,weakPorter,dph,0.6929,0.5346,0.4000,0.9538,0.6468,0.6762
431,indri,weakPorter,dph,0.2109,0.7714,0.6000,0.4726,0.2775,0.6905
432,indri,weakPorter,dph,0.0121,0.0001,0.0000,0.2589,0.0402,0.0229
433,indri,weakPorter,dph,0.0446,0.1344,0.2000,0.2627,0.1664,0.1391
434,indri,weakPorter,dph,0.4220,0.7446,0.7000,0.7247,0.5164,0.6355
435,indri,weakPorter,dph,0.0730,0.3091,0.2000,0.3767,0.2529,0.5739
436,indri,weakPorter,dph,0.0820,0.6416,0.7000,0.2508,0.1896,0.3854
437,indri,weakPorter,dph,0.0084,0.0001,0.0000,0.1782,0.0961,0.0239
438,indri,weakPorter,dph,0.1957,0.3958,0.4000,0.5974,0.3872,0.3418
439,indri,weakPorter,dph,0.0471,0.1358,0.1000,0.3078,0.0843,0.1886
440,indri,weakPorter,dph,0.0538,0.1820,0.3000,0.3632,0.1891,0.1767
441,indri,weakPorter,dph,0.5992,0.7544,0.7000,0.8518,0.6138,0.6878
442,indri,weakPorter,dph,0.0044,0.0527,0.1000,0.0766,0.0331,0.0817
443,indri,weakPorter,dph,0.1266,0.1599,0.3000,0.5271,0.3213,0.1242
444,indri,weakPorter,dph,0.6020,0.8388,0.9000,0.8220,0.5970,0.6925
445,indri,weakPorter,dph,0.1473,0.6155,0.6000,0.3753,0.2971,0.3844
446,indri,weakPorter,dph,0.1265,0.6145,0.7000,0.4101,0.3081,0.6658
447,indri,weakPorter,dph,0.3937,0.6000,0.5000,0.7431,0.5020,0.6812
448,indri,weakPorter,dph,0.0360,0.2036,0.1000,0.2281,0.1123,0.5178
449,indri,weakPorter,dph,0.1229,0.5249,0.5000,0.4894,0.2820,0.3826
450,indri,weakPorter,dph,0.4912,0.8724,0.8000,0.7814,0.5158,0.6924
401,indri,weakPorter,hiemstralm,0.0014,0.0000,0.0000,0.0492,0.0182,0.0079
402,indri,weakPorter,hiemstralm,0.2327,0.8456,0.8000,0.5581,0.3844,0.6927
403,indri,weakPorter,hiemstralm,0.7578,0.8931,0.9000,0.9197,0.6276,0.6925
404,indri,weakPorter,hiemstralm,0.1464,0.4203,0.4000,0.5625,0.2994,0.3664
405,indri,weakPorter,hiemstralm,0.1258,0.2550,0.5000,0.4589,0.3077,0.1632
406,indri,weakPorter,hiemstralm,0.2146,0.3356,0.3000,0.6458,0.3628,0.5719
407,indri,weakPorter,hiemstralm,0.1936,0.6119,0.6000,0.5197,0.3211,0.6263
408,indri,weakPorter,hiemstralm,0.2879,0.7063,0.6000,0.6518,0.4020,0.6902
409,indri,weakPorter,hiemstralm,0.2256,0.4542,0.4000,0.6608,0.3501,0.6156
410,indri,weakPorter,hiemstralm,0.8233,0.9983,1.0000,0.9476,0.6026,0.6931
411,indri,weakPorter,hiemstralm,0.2756,0.5429,0.5000,0.6124,0.4612,0.6043
412,indri,weakPorter,hiemstralm,0.1795,0.6466,0.5000,0.4792,0.3568,0.6347
413,indri,weakPorter,hiemstralm,0.0759,0.2262,0.2000,0.4236,0.2361,0.2307
414,indri,weakPorter,hiemstralm,0.2255,0.4344,0.5000,0.6512,0.3762,0.5837
415,indri,weakPorter,hiemstralm,0.4057,0.9471,1.0000,0.6947,0.4963,0.6931
416,indri,weakPorter,hiemstralm,0.2922,0.3957,0.5000,0.7185,0.3715,0.3423
417,indri,weakPorter,hiemstralm,0.2330,0.7610,0.7000,0.6062,0.4070,0.6917
418,indri,weakPorter,hiemstralm,0.3701,0.7079,0.6000,0.8034,0.4639,0.6891
419,indri,weakPorter,hiemstralm,0.0666,0.2304,0.2000,0.3350,0.2212,0.2335
420,indri,weakPorter,hiemstralm,0.3596,0.6330,0.8000,0.7346,0.4664,0.3767
421,indri,weakPorter,hiemstralm,0.0272,0.0225,0.0000,0.2757,0.1660,0.0633
422,indri,weakPorter,hiemstralm,0.2135,0.2292,0.4000,0.5826,0.4014,0.1395
423,indri,weakPorter,hiemstralm,0.6868,0.8800,0.9000,0.8833,0.6018,0.6915
424,indri,weakPorter,hiemstralm,0.1214,0.2663,0.3000,0.4556,0.3140,0.2299
425,indri,weakPorter,hiemstralm,0.4337,0.9776,1.0000,0.7497,0.5104,0.6931
426,indri,weakPorter,hiemstralm,0.0096,0.0689,0.2000,0.1221,0.0681,0.0931
427,indri,weakPorter,hiemstralm,0.2376,0.6627,0.6000,0.6000,0.3749,0.6853
428,indri,weakPorter,hiemstralm,0.0675,0.2243,0.2000,0.3618,0.2163,0.2944
429,indri,weakPorter,hiemstralm,0.5180,0.5493,0.3000,0.8349,0.4129,0.6769
430,indri,weakPorter,hiemstralm,0.5020,0.4237,0.4000,0.9665,0.5531,0.3657
431,indri,weakPorter,hiemstralm,0.1619,0.3270,0.4000,0.4867,0.2377,0.2081
432,indri,weakPorter,hiemstralm,0.0047,0.0001,0.0000,0.1550,0.0395,0.0179
433,indri,weakPorter,hiemstralm,0.1024,0.2288,0.2000,0.3906,0.2659,0.3010
434,indri,weakPorter,hiemstralm,0.3083,0.8406,0.8000,0.6402,0.4608,0.6879
435,indri,weakPorter,hiemstralm,0.0178,0.2419,0.2000,0.1736,0.1174,0.3033
436,indri,weakPorter,hiemstralm,0.0949,0.5877,0.6000,0.2839,0.2127,0.3822
437,indri,weakPorter,hiemstralm,0.0096,0.0037,0.0000,0.1943,0.1097,0.0350
438,indri,weakPorter,hiemstralm,0.1033,0.0706,0.0000,0.4406,0.2973,0.0810
439,indri,weakPorter,hiemstralm,0.0401,0.0215,0.0000,0.3128,0.1751,0.0553
440,indri,weakPorter,hiemstralm,0.0130,0.0065,0.0000,0.2104,0.1168,0.0435
441,indri,weakPorter,hiemstralm,0.5704,0.6944,0.8000,0.8565,0.5379,0.6684
442,indri,weakPorter,hiemstralm,0.0036,0.0014,0.0000,0.0837,0.0327,0.0314
443,indri,weakPorter,hiemstralm,0.0399,0.0223,0.0000,0.3389,0.2047,0.0622
444,indri,weakPorter,hiemstralm,0.6491,0.8473,0.8000,0.8502,0.5813,0.6929
445,indri,weakPorter,hiemstralm,0.1482,0.6807,0.5000,0.3934,0.2890,0.6900
446,indri,weakPorter,hiemstralm,0.0169,0.0016,0.0000,0.2027,0.1457,0.0328
447,indri,weakPorter,hiemstralm,0.2411,0.3967,0.3000,0.6500,0.3478,0.6436
448,indri,weakPorter,hiemstralm,0.0201,0.1670,0.1000,0.2035,0.1116,0.2677
449,indri,weakPorter,hiemstralm,0.0642,0.0900,0.1000,0.4185,0.2459,0.1015
450,indri,weakPorter,hiemstralm,0.4678,0.9704,1.0000,0.7701,0.5265,0.6931
401,indri,weakPorter,ifb2,0.0058,0.0018,0.0000,0.0955,0.0514,0.0354
402,indri,weakPorter,ifb2,0.1558,0.5480,0.5000,0.5770,0.3189,0.6236
403,indri,weakPorter,ifb2,0.8734,0.9650,1.0000,0.9557,0.7873,0.6931
404,indri,weakPorter,ifb2,0.2332,0.5699,0.5000,0.6727,0.3757,0.6311
405,indri,weakPorter,ifb2,0.1381,0.4081,0.3000,0.4339,0.2551,0.3675
406,indri,weakPorter,ifb2,0.2237,0.3737,0.3000,0.5770,0.3719,0.6039
407,indri,weakPorter,ifb2,0.1570,0.7297,0.7000,0.3982,0.2932,0.6776
408,indri,weakPorter,ifb2,0.2903,0.6437,0.5000,0.6138,0.3701,0.6855
409,indri,weakPorter,ifb2,0.2267,0.4633,0.4000,0.6170,0.3446,0.6553
410,indri,weakPorter,ifb2,0.8783,0.9995,1.0000,0.9554,0.5731,0.6931
411,indri,weakPorter,ifb2,0.2795,0.5492,0.6000,0.5827,0.3990,0.6597
412,indri,weakPorter,ifb2,0.1857,0.3549,0.4000,0.5492,0.3606,0.3131
413,indri,weakPorter,ifb2,0.1207,0.2903,0.4000,0.5215,0.3140,0.2054
414,indri,weakPorter,ifb2,0.2856,0.5193,0.4000,0.6950,0.3900,0.6279
415,indri,weakPorter,ifb2,0.4365,0.9536,0.9000,0.7301,0.4716,0.6931
416,indri,weakPorter,ifb2,0.3174,0.4997,0.4000,0.7161,0.3880,0.6227
417,indri,weakPorter,ifb2,0.3504,0.8688,0.8000,0.6892,0.4368,0.6929
418,indri,weakPorter,ifb2,0.3420,0.7756,0.7000,0.7167,0.4471,0.6920
419,indri,weakPorter,ifb2,0.0716,0.2170,0.2000,0.3377,0.1952,0.2265
420,indri,weakPorter,ifb2,0.3895,0.7581,0.9000,0.7282,0.4378,0.6363
421,indri,weakPorter,ifb2,0.0637,0.2205,0.3000,0.4031,0.2329,0.1887
422,indri,weakPorter,ifb2,0.4463,0.7395,0.8000,0.7291,0.5015,0.3858
423,indri,weakPorter,ifb2,0.6025,0.8206,0.8000,0.8319,0.5039,0.6910
424,indri,weakPorter,ifb2,0.2550,0.4493,0.5000,0.6568,0.4327,0.3498
425,indri,weakPorter,ifb2,0.4503,0.9696,1.0000,0.7622,0.5266,0.6931
426,indri,weakPorter,ifb2,0.0379,0.2874,0.2000,0.1653,0.1452,0.3066
427,indri,weakPorter,ifb2,0.1665,0.5245,0.4000,0.5259,0.3384,0.6675
428,indri,weakPorter,ifb2,0.1002,0.4599,0.4000,0.4184,0.2558,0.6189
429,indri,weakPorter,ifb2,0.5133,0.5094,0.4000,0.8708,0.4963,0.6258
430,indri,weakPorter,ifb2,0.7091,0.5451,0.4000,0.9684,0.7161,0.6768
431,indri,weakPorter,ifb2,0.2131,0.5880,0.6000,0.5030,0.2789,0.6053
432,indri,weakPorter,ifb2,0.0081,0.0000,0.0000,0.2399,0.0265,0.0161
433,indri,weakPorter,ifb2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
434,indri,weakPorter,ifb2,0.3732,0.8634,0.8000,0.6881,0.4962,0.6883
435,indri,weakPorter,ifb2,0.0711,0.2843,0.2000,0.3780,0.2571,0.5595
436,indri,weakPorter,ifb2,0.1081,0.6160,0.6000,0.2752,0.2270,0.6260
437,indri,weakPorter,ifb2,0.0065,0.0000,0.0000,0.1539,0.0674,0.0194
438,indri,weakPorter,ifb2,0.2036,0.3603,0.3000,0.6053,0.3932,0.2596
439,indri,weakPorter,ifb2,0.0599,0.1289,0.1000,0.3152,0.1083,0.1807
440,indri,weakPorter,ifb2,0.0885,0.2726,0.3000,0.4267,0.2752,0.2391
441,indri,weakPorter,ifb2,0.5761,0.7059,0.8000,0.8337,0.5934,0.6746
442,indri,weakPorter,ifb2,0.0071,0.1417,0.1000,0.0892,0.0375,0.1876
443,indri,weakPorter,ifb2,0.0155,0.1280,0.1000,0.1546,0.0419,0.1740
444,indri,weakPorter,ifb2,0.8005,0.9089,0.9000,0.8966,0.5032,0.6930
445,indri,weakPorter,ifb2,0.1909,0.7796,0.9000,0.3900,0.3013,0.6779
446,indri,weakPorter,ifb2,0.1609,0.6112,0.7000,0.4748,0.3522,0.3827
447,indri,weakPorter,ifb2,0.1401,0.3904,0.3000,0.4878,0.3140,0.3662
448,indri,weakPorter,ifb2,0.0411,0.2038,0.1000,0.2498,0.1547,0.5194
449,indri,weakPorter,ifb2,0.1101,0.4203,0.3000,0.4512,0.2725,0.6473
450,indri,weakPorter,ifb2,0.4712,0.9531,0.9000,0.7943,0.5181,0.6931
401,indri,weakPorter,inb2,0.0104,0.0053,0.0000,0.1329,0.0668,0.0429
402,indri,weakPorter,inb2,0.1887,0.7063,0.6000,0.5579,0.3434,0.6896
403,indri,weakPorter,inb2,0.8450,0.9529,0.9000,0.9438,0.7159,0.6931
404,indri,weakPorter,inb2,0.2329,0.5308,0.5000,0.6709,0.3680,0.6270
405,indri,weakPorter,inb2,0.1286,0.3865,0.3000,0.4192,0.2816,0.3469
406,indri,weakPorter,inb2,0.3353,0.4294,0.3000,0.7464,0.3886,0.6105
407,indri,weakPorter,inb2,0.1929,0.7451,0.6000,0.4254,0.2898,0.6879
408,indri,weakPorter,inb2,0.2767,0.6746,0.5000,0.6069,0.3656,0.6893
409,indri,weakPorter,inb2,0.2231,0.4566,0.4000,0.5985,0.3449,0.6530
410,indri,weakPorter,inb2,0.8738,0.9993,1.0000,0.9538,0.5246,0.6931
411,indri,weakPorter,inb2,0.2812,0.5707,0.6000,0.5662,0.4049,0.6639
412,indri,weakPorter,inb2,0.1604,0.2285,0.2000,0.5362,0.3306,0.2123
413,indri,weakPorter,inb2,0.1379,0.4924,0.3000,0.5035,0.3074,0.6248
414,indri,weakPorter,inb2,0.2809,0.5140,0.4000,0.6910,0.3787,0.6276
415,indri,weakPorter,inb2,0.4390,0.9510,0.9000,0.7277,0.4946,0.6931
416,indri,weakPorter,inb2,0.3092,0.4319,0.4000,0.7215,0.4087,0.3670
417,indri,weakPorter,inb2,0.3500,0.8600,0.7000,0.6828,0.4563,0.6929
418,indri,weakPorter,inb2,0.2178,0.7713,0.7000,0.5183,0.3819,0.6920
419,indri,weakPorter,inb2,0.0707,0.2118,0.2000,0.3588,0.1982,0.2244
420,indri,weakPorter,inb2,0.3874,0.7576,0.9000,0.7266,0.4347,0.6363
421,indri,weakPorter,inb2,0.0678,0.2037,0.3000,0.4146,0.2533,0.1853
422,indri,weakPorter,inb2,0.5023,0.9343,0.9000,0.7239,0.5392,0.6925
423,indri,weakPorter,inb2,0.6286,0.8311,0.8000,0.8429,0.6484,0.6913
424,indri,weakPorter,inb2,0.2548,0.4656,0.5000,0.6545,0.4265,0.3500
425,indri,weakPorter,inb2,0.4586,0.9585,0.9000,0.7614,0.5296,0.6931
426,indri,weakPorter,inb2,0.0268,0.2359,0.2000,0.1437,0.1249,0.2977
427,indri,weakPorter,inb2,0.1621,0.5194,0.4000,0.5132,0.3356,0.6672
428,indri,weakPorter,inb2,0.0408,0.0232,0.0000,0.3150,0.1986,0.0632
429,indri,weakPorter,inb2,0.5153,0.5096,0.4000,0.8720,0.5023,0.6258
430,indri,weakPorter,inb2,0.7091,0.5451,0.4000,0.9684,0.7161,0.6768
431,indri,weakPorter,inb2,0.1996,0.7396,0.6000,0.4568,0.2761,0.6899
432,indri,weakPorter,inb2,0.0131,0.0000,0.0000,0.2932,0.0436,0.0131
433,indri,weakPorter,inb2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
434,indri,weakPorter,inb2,0.3885,0.7970,0.8000,0.6953,0.5038,0.6768
435,indri,weakPorter,inb2,0.0915,0.3123,0.2000,0.4039,0.2851,0.5750
436,indri,weakPorter,inb2,0.1096,0.5922,0.6000,0.2774,0.2290,0.6051
437,indri,weakPorter,inb2,0.0068,0.0001,0.0000,0.1617,0.0817,0.0229
438,indri,weakPorter,inb2,0.2019,0.4385,0.4000,0.5989,0.3757,0.5942
439,indri,weakPorter,inb2,0.0335,0.1688,0.1000,0.2440,0.0810,0.2703
440,indri,weakPorter,inb2,0.0958,0.2300,0.4000,0.4544,0.2687,0.1670
441,indri,weakPorter,inb2,0.5765,0.6900,0.8000,0.8363,0.5074,0.6683
442,indri,weakPorter,inb2,0.0018,0.0269,0.1000,0.0378,0.0314,0.0574
443,indri,weakPorter,inb2,0.1398,0.1347,0.3000,0.5174,0.3276,0.1115
444,indri,weakPorter,inb2,0.7924,0.9078,0.9000,0.8937,0.5083,0.6930
445,indri,weakPorter,inb2,0.1659,0.6875,0.7000,0.3646,0.3130,0.6758
446,indri,weakPorter,inb2,0.1524,0.5824,0.6000,0.4552,0.3353,0.6053
447,indri,weakPorter,inb2,0.1652,0.4419,0.3000,0.2918,0.2661,0.6504
448,indri,weakPorter,inb2,0.0415,0.2007,0.1000,0.2495,0.1523,0.5152
449,indri,weakPorter,inb2,0.1284,0.4749,0.3000,0.5108,0.3002,0.6590
450,indri,weakPorter,inb2,0.4979,0.9374,0.9000,0.8079,0.5298,0.6931
401,indri,weakPorter,inl2,0.0053,0.0007,0.0000,0.0952,0.0457,0.0293
402,indri,weakPorter,inl2,0.2228,0.7565,0.7000,0.6193,0.3562,0.6917
403,indri,weakPorter,inl2,0.9037,0.9773,1.0000,0.9670,0.7419,0.6931
404,indri,weakPorter,inl2,0.2316,0.5640,0.5000,0.6707,0.3782,0.6702
405,indri,weakPorter,inl2,0.1367,0.3434,0.2000,0.4586,0.2871,0.3532
406,indri,weakPorter,inl2,0.3504,0.4492,0.4000,0.7614,0.4142,0.6119
407,indri,weakPorter,inl2,0.1950,0.6911,0.7000,0.4891,0.3405,0.6359
408,indri,weakPorter,inl2,0.2939,0.6456,0.5000,0.6156,0.3872,0.6856
409,indri,weakPorter,inl2,0.2044,0.4041,0.4000,0.6013,0.3395,0.6070
410,indri,weakPorter,inl2,0.8412,0.9978,1.0000,0.9450,0.5556,0.6931
411,indri,weakPorter,inl2,0.2857,0.5772,0.6000,0.6014,0.4262,0.6296
412,indri,weakPorter,inl2,0.1931,0.3773,0.5000,0.5547,0.3781,0.3140
413,indri,weakPorter,inl2,0.1094,0.2225,0.4000,0.4866,0.3019,0.1560
414,indri,weakPorter,inl2,0.2668,0.4588,0.4000,0.7000,0.3800,0.6150
415,indri,weakPorter,inl2,0.4305,0.9436,1.0000,0.7192,0.4713,0.6931
416,indri,weakPorter,inl2,0.3232,0.5009,0.4000,0.7195,0.4022,0.6227
417,indri,weakPorter,inl2,0.3497,0.8637,0.7000,0.6827,0.4484,0.6929
418,indri,weakPorter,inl2,0.2684,0.7812,0.7000,0.6294,0.4154,0.6921
419,indri,weakPorter,inl2,0.0679,0.2156,0.2000,0.3056,0.2181,0.2259
420,indri,weakPorter,inl2,0.4047,0.7644,0.9000,0.7372,0.4678,0.6363
421,indri,weakPorter,inl2,0.0660,0.2452,0.3000,0.4093,0.2279,0.1989
422,indri,weakPorter,inl2,0.3366,0.3063,0.5000,0.6680,0.4566,0.1696
423,indri,weakPorter,inl2,0.6446,0.8542,0.9000,0.8478,0.6261,0.6915
424,indri,weakPorter,inl2,0.2438,0.3300,0.3000,0.6414,0.4263,0.3225
425,indri,weakPorter,inl2,0.4617,0.9526,0.9000,0.7554,0.5017,0.6931
426,indri,weakPorter,inl2,0.0327,0.2565,0.2000,0.1538,0.1373,0.3007
427,indri,weakPorter,inl2,0.2179,0.6410,0.6000,0.5414,0.3188,0.6835
428,indri,weakPorter,inl2,0.1478,0.3276,0.4000,0.5138,0.3123,0.3202
429,indri,weakPorter,inl2,0.5085,0.5082,0.4000,0.8639,0.5022,0.6262
430,indri,weakPorter,inl2,0.6500,0.5219,0.4000,0.9628,0.6139,0.6286
431,indri,weakPorter,inl2,0.2023,0.5223,0.6000,0.4961,0.2773,0.2720
432,indri,weakPorter,inl2,0.0056,0.0005,0.0000,0.1831,0.0230,0.0231
433,indri,weakPorter,inl2,0.0149,0.0216,0.0000,0.1976,0.0831,0.0539
434,indri,weakPorter,inl2,0.4070,0.7600,0.7000,0.7045,0.5094,0.6358
435,indri,weakPorter,inl2,0.0454,0.2820,0.2000,0.3268,0.1819,0.5554
436,indri,weakPorter,inl2,0.1082,0.6635,0.7000,0.2680,0.2250,0.6680
437,indri,weakPorter,inl2,0.0064,0.0001,0.0000,0.1487,0.0801,0.0238
438,indri,weakPorter,inl2,0.1952,0.4031,0.5000,0.5987,0.3752,0.3432
439,indri,weakPorter,inl2,0.0556,0.0661,0.1000,0.3267,0.0861,0.0966
440,indri,weakPorter,inl2,0.0679,0.1867,0.2000,0.4066,0.2203,0.1780
441,indri,weakPorter,inl2,0.5692,0.7263,0.8000,0.8198,0.5312,0.6850
442,indri,weakPorter,inl2,0.0101,0.1804,0.2000,0.1075,0.0428,0.2050
443,indri,weakPorter,inl2,0.1052,0.1271,0.2000,0.5119,0.3124,0.1176
444,indri,weakPorter,inl2,0.6442,0.8652,0.9000,0.8127,0.6452,0.6930
445,indri,weakPorter,inl2,0.1712,0.7635,0.7000,0.3606,0.3077,0.6881
446,indri,weakPorter,inl2,0.1334,0.5913,0.7000,0.4147,0.3164,0.3820
447,indri,weakPorter,inl2,0.2463,0.4137,0.3000,0.6467,0.3893,0.6117
448,indri,weakPorter,inl2,0.0382,0.2056,0.1000,0.2343,0.1337,0.5191
449,indri,weakPorter,inl2,0.1010,0.4239,0.4000,0.4482,0.2661,0.3737
450,indri,weakPorter,inl2,0.4911,0.9323,0.9000,0.7985,0.5231,0.6930
401,indri,weakPorter,inexpb2,0.0066,0.0014,0.0000,0.1049,0.0528,0.0342
402,indri,weakPorter,inexpb2,0.1903,0.6940,0.6000,0.5668,0.3401,0.6865
403,indri,weakPorter,inexpb2,0.8722,0.9649,1.0000,0.9551,0.7784,0.6931
404,indri,weakPorter,inexpb2,0.2344,0.5835,0.5000,0.6734,0.3783,0.6329
405,indri,weakPorter,inexpb2,0.1424,0.4271,0.3000,0.4241,0.2986,0.3735
406,indri,weakPorter,inexpb2,0.3532,0.4389,0.3000,0.7632,0.4367,0.6113
407,indri,weakPorter,inexpb2,0.2000,0.7483,0.6000,0.4368,0.2955,0.6879
408,indri,weakPorter,inexpb2,0.2898,0.6564,0.5000,0.6132,0.3863,0.6862
409,indri,weakPorter,inexpb2,0.2235,0.4502,0.4000,0.6169,0.3433,0.6523
410,indri,weakPorter,inexpb2,0.8774,0.9995,1.0000,0.9551,0.5570,0.6931
411,indri,weakPorter,inexpb2,0.2780,0.5489,0.6000,0.5816,0.3967,0.6596
412,indri,weakPorter,inexpb2,0.1864,0.3465,0.4000,0.5538,0.3620,0.3124
413,indri,weakPorter,inexpb2,0.1349,0.4570,0.4000,0.5138,0.3007,0.3754
414,indri,weakPorter,inexpb2,0.2869,0.5193,0.4000,0.6957,0.3877,0.6279
415,indri,weakPorter,inexpb2,0.4378,0.9467,0.9000,0.7308,0.4804,0.6931
416,indri,weakPorter,inexpb2,0.3196,0.5003,0.4000,0.7175,0.3930,0.6227
417,indri,weakPorter,inexpb2,0.3487,0.8598,0.7000,0.6820,0.4473,0.6929
418,indri,weakPorter,inexpb2,0.3249,0.7748,0.7000,0.6960,0.4230,0.6920
419,indri,weakPorter,inexpb2,0.0707,0.2123,0.2000,0.3372,0.1954,0.2249
420,indri,weakPorter,inexpb2,0.3895,0.7581,0.9000,0.7282,0.4378,0.6363
421,indri,weakPorter,inexpb2,0.0655,0.2203,0.3000,0.4107,0.2392,0.1886
422,indri,weakPorter,inexpb2,0.4529,0.7448,0.8000,0.7317,0.5085,0.3858
423,indri,weakPorter,inexpb2,0.6230,0.8310,0.8000,0.8408,0.6217,0.6913
424,indri,weakPorter,inexpb2,0.2554,0.4512,0.5000,0.6571,0.4326,0.3498
425,indri,weakPorter,inexpb2,0.4485,0.9581,0.9000,0.7578,0.5254,0.6931
426,indri,weakPorter,inexpb2,0.0359,0.2879,0.2000,0.1577,0.1415,0.3066
427,indri,weakPorter,inexpb2,0.1663,0.5245,0.4000,0.5257,0.3404,0.6675
428,indri,weakPorter,inexpb2,0.1139,0.0928,0.1000,0.4711,0.2735,0.1260
429,indri,weakPorter,inexpb2,0.5133,0.5094,0.4000,0.8708,0.4963,0.6258
430,indri,weakPorter,inexpb2,0.7091,0.5451,0.4000,0.9684,0.7161,0.6768
431,indri,weakPorter,inexpb2,0.2105,0.5914,0.6000,0.4976,0.2786,0.6053
432,indri,weakPorter,inexpb2,0.0099,0.0000,0.0000,0.2702,0.0294,0.0161
433,indri,weakPorter,inexpb2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
434,indri,weakPorter,inexpb2,0.3830,0.8378,0.8000,0.6916,0.4996,0.6879
435,indri,weakPorter,inexpb2,0.0726,0.2850,0.2000,0.3799,0.2560,0.5599
436,indri,weakPorter,inexpb2,0.1085,0.6208,0.6000,0.2759,0.2271,0.6260
437,indri,weakPorter,inexpb2,0.0065,0.0000,0.0000,0.1542,0.0717,0.0200
438,indri,weakPorter,inexpb2,0.2017,0.3784,0.3000,0.5999,0.3885,0.3421
439,indri,weakPorter,inexpb2,0.0539,0.1623,0.1000,0.3074,0.0947,0.2656
440,indri,weakPorter,inexpb2,0.0870,0.2276,0.3000,0.4358,0.2653,0.1888
441,indri,weakPorter,inexpb2,0.5783,0.7070,0.8000,0.8347,0.6002,0.6746
442,indri,weakPorter,inexpb2,0.0082,0.1737,0.1000,0.0802,0.0377,0.2704
443,indri,weakPorter,inexpb2,0.1127,0.1626,0.2000,0.5310,0.3161,0.1498
444,indri,weakPorter,inexpb2,0.7991,0.9088,0.9000,0.8961,0.5034,0.6930
445,indri,weakPorter,inexpb2,0.1770,0.7369,0.7000,0.3691,0.3334,0.6776
446,indri,weakPorter,inexpb2,0.1565,0.6058,0.6000,0.4622,0.3494,0.3827
447,indri,weakPorter,inexpb2,0.1781,0.4305,0.3000,0.5030,0.2709,0.6171
448,indri,weakPorter,inexpb2,0.0410,0.2017,0.1000,0.2490,0.1600,0.5172
449,indri,weakPorter,inexpb2,0.1155,0.4407,0.3000,0.4556,0.2879,0.6514
450,indri,weakPorter,inexpb2,0.4743,0.9537,1.0000,0.7953,0.5198,0.6931
401,indri,weakPorter,jskls,0.0064,0.0010,0.0000,0.1070,0.0406,0.0308
402,indri,weakPorter,jskls,0.2317,0.7301,0.8000,0.6517,0.3521,0.6870
403,indri,weakPorter,jskls,0.8408,0.9438,0.9000,0.9460,0.6930,0.6931
404,indri,weakPorter,jskls,0.2158,0.4965,0.5000,0.6514,0.3634,0.6017
405,indri,weakPorter,jskls,0.1291,0.3750,0.3000,0.4154,0.2861,0.3596
406,indri,weakPorter,jskls,0.3143,0.4244,0.4000,0.7313,0.3834,0.6108
407,indri,weakPorter,jskls,0.2202,0.6877,0.6000,0.5395,0.3478,0.6768
408,indri,weakPorter,jskls,0.2679,0.6575,0.6000,0.6117,0.3900,0.6852
409,indri,weakPorter,jskls,0.1901,0.3629,0.3000,0.5906,0.3248,0.5854
410,indri,weakPorter,jskls,0.7429,0.9758,1.0000,0.8978,0.5703,0.6931
411,indri,weakPorter,jskls,0.2791,0.6306,0.6000,0.5773,0.3764,0.6821
412,indri,weakPorter,jskls,0.2113,0.4722,0.6000,0.5438,0.3679,0.3320
413,indri,weakPorter,jskls,0.1142,0.3550,0.4000,0.4941,0.2750,0.3293
414,indri,weakPorter,jskls,0.2492,0.4668,0.3000,0.6792,0.3696,0.6549
415,indri,weakPorter,jskls,0.3955,0.9366,0.9000,0.6811,0.4462,0.6929
416,indri,weakPorter,jskls,0.3303,0.4112,0.4000,0.7562,0.4329,0.3630
417,indri,weakPorter,jskls,0.3585,0.8486,0.7000,0.7000,0.4501,0.6927
418,indri,weakPorter,jskls,0.1897,0.6335,0.6000,0.6230,0.3345,0.6344
419,indri,weakPorter,jskls,0.1377,0.3380,0.3000,0.3632,0.2901,0.5797
420,indri,weakPorter,jskls,0.4269,0.8101,0.8000,0.7691,0.5135,0.6779
421,indri,weakPorter,jskls,0.0746,0.2023,0.3000,0.4167,0.2586,0.1818
422,indri,weakPorter,jskls,0.3303,0.6282,0.6000,0.6680,0.4388,0.3846
423,indri,weakPorter,jskls,0.7081,0.8808,0.9000,0.8936,0.6305,0.6915
424,indri,weakPorter,jskls,0.2302,0.3075,0.2000,0.6456,0.3891,0.3308
