topic,stop,stemmer,model,ap,rbp,p10,ndcg,twist,err
381,nostop,nolug,bm25,0.0179,0.16,0.1,0.0412,0.0624,0.25
382,nostop,nolug,bm25,0.0568,0.2,0.1,0.2331,0.175,0.5074
383,nostop,nolug,bm25,0.0179,0.1322,0.2,0.1866,0.1603,0.1595
384,nostop,nolug,bm25,0.0003,0,0,0.0306,0,0.0038
385,nostop,nolug,bm25,0.0822,0.4156,0.4,0.3795,0.2463,0.3662
386,nostop,nolug,bm25,0.0058,0.007,0,0.137,0.035,0.0357
387,nostop,nolug,bm25,0.1009,0.319,0.2,0.5043,0.2459,0.3506
388,nostop,nolug,bm25,0.1321,0.2845,0.4,0.5346,0.2839,0.2029
389,nostop,nolug,bm25,0.0048,0.1284,0.1,0.0765,0.0379,0.18
390,nostop,nolug,bm25,0.0929,0.838,0.8,0.2564,0.1708,0.6929
391,nostop,nolug,bm25,0,0,0,0,0,0
392,nostop,nolug,bm25,0.0055,0.1033,0.1,0.0816,0.0405,0.1378
393,nostop,nolug,bm25,0.0446,0.4032,0.4,0.1818,0.127,0.3671
394,nostop,nolug,bm25,0.0304,0.0649,0.1,0.2211,0.101,0.0962
395,nostop,nolug,bm25,0.002,0,0,0.0602,0.0325,0.0116
396,nostop,nolug,bm25,0.3218,0.9688,1,0.4852,0.389,0.6931
397,nostop,nolug,bm25,0.1852,0.5634,0.4,0.4303,0.311,0.6794
398,nostop,nolug,bm25,0.0063,0.0801,0.2,0.0632,0.0672,0.1042
399,nostop,nolug,bm25,0.0285,0.2634,0.2,0.1753,0.0788,0.5465
400,nostop,nolug,bm25,0.3333,0.7648,0.7,0.6864,0.4781,0.6871
351,nostop,nolug,dfiz,0.4409,0.9672,1,0.6618,0.4805,0.6931
352,nostop,nolug,dfiz,0.0023,0.0161,0,0.0513,0.0326,0.0556
353,nostop,nolug,dfiz,0.121,0.5242,0.4,0.4368,0.3173,0.6281
354,nostop,nolug,dfiz,0.0158,0.008,0,0.1499,0.0949,0.047
355,nostop,nolug,dfiz,0.1543,0.5583,0.5,0.4338,0.3289,0.6694
356,nostop,nolug,dfiz,0.0092,0.0269,0.1,0.102,0.0497,0.0571
357,nostop,nolug,dfiz,0.0386,0.1491,0.1,0.2603,0.1158,0.1975
358,nostop,nolug,dfiz,0.1822,0.1466,0.2,0.6683,0.3365,0.1449
359,nostop,nolug,dfiz,0.0434,0.0603,0.1,0.3827,0.1823,0.0913
360,nostop,nolug,dfiz,0.3475,0.8273,0.8,0.5782,0.3582,0.691
361,nostop,nolug,dfiz,0.5571,0.6055,0.5,0.739,0.5872,0.6822
362,nostop,nolug,dfiz,0.1038,0.3951,0.4,0.3575,0.2673,0.5716
363,nostop,nolug,dfiz,0.0205,0.0421,0.1,0.2739,0.1069,0.0729
364,nostop,nolug,dfiz,0.0445,0.128,0.1,0.376,0.1351,0.1764
365,nostop,nolug,dfiz,0.6956,0.9306,0.9,0.9044,0.6243,0.6931
366,nostop,nolug,dfiz,0.0095,0.128,0.1,0.1419,0.0955,0.174
367,nostop,nolug,dfiz,0.0243,0.1899,0.2,0.189,0.1021,0.2848
368,nostop,nolug,dfiz,0.4636,0.9376,0.9,0.6407,0.4563,0.6931
369,nostop,nolug,dfiz,0.2131,0.4124,0.3,0.4648,0.347,0.6447
370,nostop,nolug,dfiz,0.0419,0.2249,0.3,0.2655,0.1223,0.2257
371,nostop,nolug,dfiz,0.1234,0.3452,0.2,0.3614,0.2491,0.5947
372,nostop,nolug,dfiz,0.1034,0.4157,0.3,0.3597,0.2435,0.6475
373,nostop,nolug,dfiz,0.0223,0.0005,0,0.2743,0.0896,0.0285
374,nostop,nolug,dfiz,0.2983,0.4566,0.6,0.7425,0.436,0.5735
375,nostop,nolug,dfiz,0.2023,0.2303,0.3,0.5816,0.3707,0.1607
376,nostop,nolug,dfiz,0.0097,0.0002,0,0.1696,0.0948,0.0221
377,nostop,nolug,dfiz,0.1577,0.4225,0.4,0.5191,0.3499,0.5913
378,nostop,nolug,dfiz,0.0243,0.2429,0.2,0.2074,0.14,0.3073
379,nostop,nolug,dfiz,0.1699,0.3982,0.3,0.3601,0.2972,0.609
380,nostop,nolug,dfiz,0.0357,0.0027,0,0.4762,0.125,0.0347
381,nostop,nolug,dfiz,0.0073,0.0524,0.1,0.1367,0.0786,0.0739
382,nostop,nolug,dfiz,0.245,0.3962,0.3,0.63,0.3106,0.5915
383,nostop,nolug,dfiz,0.0196,0.1252,0.1,0.1863,0.0952,0.156
384,nostop,nolug,dfiz,0.1634,0.3173,0.5,0.5819,0.3306,0.2303
385,nostop,nolug,dfiz,0.1198,0.5569,0.5,0.4582,0.2879,0.3842
386,nostop,nolug,dfiz,0.0053,0.0003,0,0.1177,0.0176,0.0216
387,nostop,nolug,dfiz,0.1484,0.4233,0.6,0.5628,0.3002,0.2116
388,nostop,nolug,dfiz,0.069,0.0593,0,0.4488,0.2381,0.0812
389,nostop,nolug,dfiz,0.0004,0,0,0.0291,0.0076,0.0111
390,nostop,nolug,dfiz,0.0895,0.754,0.9,0.2683,0.2392,0.6362
391,nostop,nolug,dfiz,0.0065,0,0,0.1324,0.0149,0.0106
392,nostop,nolug,dfiz,0.0406,0.3444,0.3,0.2386,0.1819,0.574
393,nostop,nolug,dfiz,0.0577,0.3365,0.4,0.204,0.1612,0.5599
394,nostop,nolug,dfiz,0.1187,0.3344,0.3,0.2598,0.2112,0.57
395,nostop,nolug,dfiz,0.0843,0.5715,0.5,0.3324,0.1776,0.633
396,nostop,nolug,dfiz,0.3748,0.9816,1,0.5617,0.4338,0.6931
397,nostop,nolug,dfiz,0.0634,0.3053,0.3,0.26,0.229,0.3225
398,nostop,nolug,dfiz,0.0832,0.6056,0.4,0.3423,0.2438,0.6858
399,nostop,nolug,dfiz,0.0382,0.2982,0.3,0.222,0.1263,0.323
400,nostop,nolug,dfiz,0.3722,0.8364,0.7,0.7174,0.4585,0.6923
351,nostop,nolug,dfree,0.4493,0.9683,1,0.6635,0.4481,0.6931
352,nostop,nolug,dfree,0.0218,0.4677,0.4,0.1074,0.0802,0.6154
353,nostop,nolug,dfree,0.2513,0.6425,0.6,0.5566,0.4131,0.6659
354,nostop,nolug,dfree,0.0451,0.4144,0.3,0.2204,0.1481,0.6083
355,nostop,nolug,dfree,0.1517,0.5027,0.5,0.4351,0.3236,0.6206
356,nostop,nolug,dfree,0.0088,0.014,0,0.1208,0.0526,0.0468
357,nostop,nolug,dfree,0.2376,0.5477,0.5,0.562,0.28,0.6029
358,nostop,nolug,dfree,0.2086,0.1507,0.2,0.6863,0.3562,0.146
359,nostop,nolug,dfree,0.0586,0.0696,0.1,0.4362,0.1724,0.0964
360,nostop,nolug,dfree,0.4307,0.962,0.9,0.6147,0.469,0.6931
361,nostop,nolug,dfree,0.5178,0.5733,0.5,0.7413,0.3916,0.6326
362,nostop,nolug,dfree,0.111,0.3511,0.3,0.3793,0.2767,0.5825
363,nostop,nolug,dfree,0.0195,0.0179,0,0.2961,0.0785,0.0538
364,nostop,nolug,dfree,0.3254,0.5939,0.5,0.6701,0.4138,0.665
365,nostop,nolug,dfree,0.8847,0.9943,1,0.9694,0.7917,0.6931
366,nostop,nolug,dfree,0.0271,0.0031,0,0.262,0.1624,0.0379
367,nostop,nolug,dfree,0.0879,0.6981,0.6,0.2677,0.1921,0.686
368,nostop,nolug,dfree,0.4926,0.9609,1,0.6505,0.4112,0.6931
369,nostop,nolug,dfree,0.2702,0.393,0.3,0.5523,0.3996,0.6431
370,nostop,nolug,dfree,0.0758,0.3425,0.3,0.3622,0.1498,0.3374
371,nostop,nolug,dfree,0.0644,0.174,0.1,0.3591,0.1937,0.2756
372,nostop,nolug,dfree,0.1513,0.5955,0.5,0.4003,0.2862,0.674
373,nostop,nolug,dfree,0.2788,0.7176,0.7,0.5854,0.3906,0.6849
374,nostop,nolug,dfree,0.3134,0.4572,0.6,0.7733,0.4292,0.5735
375,nostop,nolug,dfree,0.2973,0.706,0.6,0.6196,0.4043,0.6865
376,nostop,nolug,dfree,0.0115,0.0091,0,0.1738,0.1354,0.0468
377,nostop,nolug,dfree,0.1693,0.4718,0.5,0.5263,0.3234,0.5968
378,nostop,nolug,dfree,0.0516,0.3761,0.3,0.2562,0.2125,0.5894
379,nostop,nolug,dfree,0.1896,0.4359,0.3,0.3656,0.3206,0.6197
380,nostop,nolug,dfree,0.0874,0.1162,0.1,0.5701,0.2075,0.1484
381,nostop,nolug,dfree,0.0445,0.2,0.1,0.2042,0.1531,0.5075
382,nostop,nolug,dfree,0.5,0.7782,0.8,0.7609,0.4529,0.6909
383,nostop,nolug,dfree,0.0228,0.1994,0.2,0.2035,0.1678,0.2191
384,nostop,nolug,dfree,0.2259,0.4297,0.3,0.6737,0.3647,0.648
385,nostop,nolug,dfree,0.149,0.6038,0.6,0.5062,0.3164,0.6804
386,nostop,nolug,dfree,0.0133,0.018,0,0.2039,0.096,0.0523
387,nostop,nolug,dfree,0.1347,0.4855,0.4,0.5562,0.2806,0.6577
388,nostop,nolug,dfree,0.0992,0.1324,0.2,0.4858,0.3036,0.1265
389,nostop,nolug,dfree,0.0014,0.0655,0.1,0.0378,0.0167,0.0867
390,nostop,nolug,dfree,0.1264,0.9196,1,0.33,0.2589,0.6931
391,nostop,nolug,dfree,0.3252,0.7973,0.9,0.6122,0.4464,0.3863
392,nostop,nolug,dfree,0.1239,0.5698,0.4,0.3534,0.2114,0.6728
393,nostop,nolug,dfree,0.0513,0.2488,0.1,0.1953,0.1601,0.5378
394,nostop,nolug,dfree,0.127,0.3449,0.3,0.2914,0.2336,0.5812
395,nostop,nolug,dfree,0.0817,0.0895,0.2,0.3664,0.1809,0.0976
396,nostop,nolug,dfree,0.3751,0.9816,1,0.5539,0.4225,0.6931
397,nostop,nolug,dfree,0.079,0.3079,0.3,0.2688,0.2113,0.5605
398,nostop,nolug,dfree,0.1066,0.3512,0.3,0.4419,0.2775,0.5827
399,nostop,nolug,dfree,0.0417,0.2541,0.3,0.2522,0.2056,0.2011
400,nostop,nolug,dfree,0.3514,0.8158,0.7,0.6936,0.4702,0.6912
351,nostop,nolug,dirichletlm,0.4788,0.9237,0.9,0.7413,0.5138,0.6931
352,nostop,nolug,dirichletlm,0.0392,0.6316,0.6,0.1014,0.1032,0.6262
353,nostop,nolug,dirichletlm,0.0584,0.2038,0.3,0.3427,0.2276,0.2162
354,nostop,nolug,dirichletlm,0.0106,0.0059,0,0.1275,0.0672,0.0435
355,nostop,nolug,dirichletlm,0.1727,0.6725,0.5,0.374,0.3472,0.6889
356,nostop,nolug,dirichletlm,0.0091,0.0215,0,0.1254,0.0437,0.0514
357,nostop,nolug,dirichletlm,0.1073,0.3425,0.3,0.3985,0.1934,0.5583
358,nostop,nolug,dirichletlm,0.1297,0.0672,0.1,0.5952,0.2801,0.0994
359,nostop,nolug,dirichletlm,0.0514,0.0298,0.1,0.4216,0.1503,0.0685
360,nostop,nolug,dirichletlm,0.4036,0.8683,0.8,0.6098,0.3825,0.6914
361,nostop,nolug,dirichletlm,0.6215,0.6628,0.6,0.7536,0.4154,0.6882
362,nostop,nolug,dirichletlm,0.0523,0.1925,0.2,0.3028,0.2099,0.1871
363,nostop,nolug,dirichletlm,0.0597,0.1284,0.1,0.4137,0.1782,0.1573
364,nostop,nolug,dirichletlm,0.1898,0.5561,0.4,0.5494,0.3463,0.6786
365,nostop,nolug,dirichletlm,0.7916,0.9547,1,0.9377,0.7142,0.6931
366,nostop,nolug,dirichletlm,0.1423,0.1552,0.3,0.6224,0.2844,0.1379
367,nostop,nolug,dirichletlm,0.044,0.6081,0.5,0.178,0.1251,0.6825
368,nostop,nolug,dirichletlm,0.4343,0.7392,0.7,0.6329,0.468,0.6746
369,nostop,nolug,dirichletlm,0.2061,0.3328,0.3,0.5452,0.3996,0.3538
370,nostop,nolug,dirichletlm,0.0512,0.4042,0.4,0.2838,0.1325,0.3456
371,nostop,nolug,dirichletlm,0.1106,0.2376,0.2,0.4466,0.25,0.2965
372,nostop,nolug,dirichletlm,0.1421,0.419,0.3,0.4463,0.354,0.6118
373,nostop,nolug,dirichletlm,0.1428,0.3281,0.4,0.4888,0.3648,0.2434
374,nostop,nolug,dirichletlm,0.3237,0.541,0.6,0.7768,0.4273,0.6031
375,nostop,nolug,dirichletlm,0.2197,0.3323,0.4,0.5693,0.384,0.2302
376,nostop,nolug,dirichletlm,0.0013,0,0,0.0684,0.0537,0.0041
377,nostop,nolug,dirichletlm,0.1442,0.3632,0.3,0.4596,0.3692,0.5732
378,nostop,nolug,dirichletlm,0.0713,0.4378,0.4,0.3008,0.2319,0.6104
379,nostop,nolug,dirichletlm,0.087,0.2019,0.1,0.2861,0.2226,0.5156
380,nostop,nolug,dirichletlm,0.0698,0.0174,0,0.6193,0.1029,0.0568
381,nostop,nolug,dirichletlm,0.0396,0.2,0.1,0.159,0.1327,0.5031
382,nostop,nolug,dirichletlm,0.3646,0.6717,0.6,0.6559,0.4945,0.6767
383,nostop,nolug,dirichletlm,0.0231,0.2217,0.1,0.1963,0.161,0.531
384,nostop,nolug,dirichletlm,0.1646,0.3428,0.3,0.5798,0.3481,0.5608
385,nostop,nolug,dirichletlm,0.0644,0.2807,0.3,0.3883,0.2474,0.3133
386,nostop,nolug,dirichletlm,0.0027,0,0,0.0834,0.0417,0.0101
387,nostop,nolug,dirichletlm,0.0912,0.2887,0.4,0.4444,0.2702,0.2035
388,nostop,nolug,dirichletlm,0.0864,0.1338,0.2,0.4591,0.2865,0.1434
389,nostop,nolug,dirichletlm,0.0001,0,0,0.0112,0.006,0.0067
390,nostop,nolug,dirichletlm,0.1101,0.8216,0.8,0.2953,0.1952,0.6924
391,nostop,nolug,dirichletlm,0.1923,0.7242,0.7,0.4954,0.3643,0.635
392,nostop,nolug,dirichletlm,0.1134,0.4981,0.3,0.3468,0.2033,0.673
393,nostop,nolug,dirichletlm,0.0174,0.1644,0.1,0.1422,0.0718,0.2701
394,nostop,nolug,dirichletlm,0.1435,0.3706,0.2,0.2766,0.2554,0.6365
395,nostop,nolug,dirichletlm,0.047,0.085,0.1,0.2621,0.1502,0.1132
396,nostop,nolug,dirichletlm,0.2767,0.8528,0.8,0.4835,0.371,0.6925
397,nostop,nolug,dirichletlm,0.0062,0,0,0.1247,0.0145,0.0147
398,nostop,nolug,dirichletlm,0.1246,0.5427,0.4,0.4466,0.2997,0.6686
399,nostop,nolug,dirichletlm,0.0643,0.3502,0.3,0.275,0.1608,0.5827
400,nostop,nolug,dirichletlm,0.334,0.7666,0.8,0.6825,0.4595,0.6777
351,nostop,nolug,dlh,0.4188,0.9604,1,0.6263,0.4323,0.6931
352,nostop,nolug,dlh,0.0138,0.3711,0.3,0.08,0.0636,0.3595
353,nostop,nolug,dlh,0.3021,0.6527,0.7,0.5717,0.3332,0.632
354,nostop,nolug,dlh,0.161,0.932,0.9,0.3978,0.2433,0.6931
355,nostop,nolug,dlh,0.1055,0.3487,0.4,0.4026,0.2756,0.562
356,nostop,nolug,dlh,0.0081,0.0038,0,0.1189,0,0.0351
357,nostop,nolug,dlh,0.283,0.5684,0.6,0.5938,0.3102,0.6154
358,nostop,nolug,dlh,0.1981,0.1781,0.3,0.6724,0.3567,0.1551
359,nostop,nolug,dlh,0.023,0.0012,0,0.3058,0.0866,0.0305
360,nostop,nolug,dlh,0.4002,0.8091,0.8,0.6235,0.4873,0.6778
361,nostop,nolug,dlh,0.3471,0.373,0.5,0.7363,0.3075,0.2513
362,nostop,nolug,dlh,0.0657,0.1201,0.2,0.3665,0.2007,0.1385
363,nostop,nolug,dlh,0.0279,0.0009,0,0.3319,0.1194,0.0287
364,nostop,nolug,dlh,0.5196,0.7422,0.8,0.8201,0.4625,0.6351
365,nostop,nolug,dlh,0.7822,0.9837,1,0.9306,0.679,0.6931
366,nostop,nolug,dlh,0.1004,0.2842,0.2,0.4428,0.2719,0.5524
367,nostop,nolug,dlh,0.1161,0.5502,0.5,0.3636,0.2069,0.6038
368,nostop,nolug,dlh,0.469,0.9077,0.9,0.6442,0.4019,0.6925
369,nostop,nolug,dlh,0.2644,0.3898,0.3,0.5454,0.3794,0.6424
370,nostop,nolug,dlh,0.038,0.1399,0.1,0.252,0.1161,0.193
371,nostop,nolug,dlh,0.0557,0.2124,0.2,0.3247,0.2114,0.2875
372,nostop,nolug,dlh,0.1536,0.5709,0.5,0.4866,0.2852,0.6706
373,nostop,nolug,dlh,0.351,0.7814,0.8,0.6178,0.4698,0.691
374,nostop,nolug,dlh,0.2948,0.3693,0.4,0.7246,0.4467,0.2471
375,nostop,nolug,dlh,0.2236,0.7115,0.6,0.5246,0.4079,0.6864
376,nostop,nolug,dlh,0.0093,0.1288,0.1,0.1309,0.1023,0.18
377,nostop,nolug,dlh,0.1545,0.4102,0.4,0.5154,0.2958,0.582
378,nostop,nolug,dlh,0.0247,0.2103,0.2,0.2001,0.1516,0.1911
379,nostop,nolug,dlh,0.2848,0.5955,0.5,0.4032,0.3229,0.6815
380,nostop,nolug,dlh,0.1076,0.1353,0.1,0.6333,0.2644,0.1883
381,nostop,nolug,dlh,0.0443,0.2,0.1,0.2166,0.1269,0.5066
382,nostop,nolug,dlh,0.3468,0.4942,0.4,0.6961,0.3967,0.6526
383,nostop,nolug,dlh,0.0196,0.1565,0.1,0.1919,0.1606,0.1999
384,nostop,nolug,dlh,0.161,0.3054,0.4,0.6309,0.2701,0.5538
385,nostop,nolug,dlh,0.1178,0.4726,0.5,0.4402,0.2721,0.6003
386,nostop,nolug,dlh,0.0074,0.0137,0,0.1652,0.0638,0.0426
387,nostop,nolug,dlh,0.1049,0.3201,0.4,0.5275,0.2696,0.3195
388,nostop,nolug,dlh,0.1287,0.315,0.4,0.5297,0.3251,0.3177
389,nostop,nolug,dlh,0.0052,0.1028,0.1,0.0876,0.0452,0.1374
390,nostop,nolug,dlh,0.0939,0.8467,0.8,0.2776,0.2345,0.6929
391,nostop,nolug,dlh,0.1436,0.5319,0.5,0.4214,0.2375,0.3719
392,nostop,nolug,dlh,0.1219,0.5684,0.5,0.3507,0.2184,0.6651
393,nostop,nolug,dlh,0.0534,0.329,0.3,0.1978,0.1518,0.5602
394,nostop,nolug,dlh,0.0544,0.1742,0.1,0.2316,0.1206,0.2755
395,nostop,nolug,dlh,0.0753,0.0292,0,0.3832,0.1381,0.0668
396,nostop,nolug,dlh,0.3425,0.9762,1,0.5101,0.3984,0.6931
397,nostop,nolug,dlh,0.1716,0.5701,0.4,0.4067,0.2778,0.6807
398,nostop,nolug,dlh,0.0617,0.333,0.3,0.349,0.2513,0.3364
399,nostop,nolug,dlh,0.0592,0.1985,0.3,0.2631,0.1869,0.1804
400,nostop,nolug,dlh,0.3665,0.7781,0.7,0.7327,0.4646,0.6878
351,nostop,nolug,dph,0.4097,0.9604,1,0.6264,0.4782,0.6931
352,nostop,nolug,dph,0.0181,0.3765,0.4,0.0922,0.0833,0.5704
353,nostop,nolug,dph,0.2525,0.6037,0.7,0.5516,0.407,0.6035
354,nostop,nolug,dph,0.0929,0.6125,0.7,0.3245,0.1989,0.6617
355,nostop,nolug,dph,0.1344,0.4248,0.5,0.4382,0.3083,0.58
356,nostop,nolug,dph,0.0076,0.0111,0,0.1151,0.037,0.0426
357,nostop,nolug,dph,0.252,0.52,0.5,0.5689,0.2929,0.6001
358,nostop,nolug,dph,0.1934,0.2327,0.3,0.6782,0.3609,0.1852
359,nostop,nolug,dph,0.0571,0.0878,0.2,0.4474,0.2085,0.1018
360,nostop,nolug,dph,0.4126,0.8665,0.9,0.6225,0.4599,0.678
361,nostop,nolug,dph,0.4368,0.4968,0.5,0.7456,0.366,0.3743
362,nostop,nolug,dph,0.1009,0.3732,0.4,0.381,0.3121,0.3316
363,nostop,nolug,dph,0.0246,0.0342,0.1,0.3121,0.1299,0.0682
364,nostop,nolug,dph,0.5137,0.8043,0.8,0.769,0.5171,0.6779
365,nostop,nolug,dph,0.7323,0.9503,0.9,0.9133,0.5991,0.6931
366,nostop,nolug,dph,0.0437,0.1771,0.2,0.3065,0.1925,0.2069
367,nostop,nolug,dph,0.0904,0.6162,0.7,0.3069,0.1909,0.6057
368,nostop,nolug,dph,0.4658,0.9802,1,0.6415,0.4427,0.6931
369,nostop,nolug,dph,0.272,0.3949,0.3,0.5546,0.3824,0.6434
370,nostop,nolug,dph,0.1037,0.1933,0.2,0.4227,0.1635,0.2117
371,nostop,nolug,dph,0.0661,0.2257,0.2,0.3472,0.2205,0.2964
372,nostop,nolug,dph,0.1433,0.5992,0.5,0.3925,0.27,0.673
373,nostop,nolug,dph,0.297,0.7266,0.7,0.5869,0.4032,0.6876
374,nostop,nolug,dph,0.32,0.5249,0.6,0.7339,0.4438,0.586
375,nostop,nolug,dph,0.277,0.7156,0.7,0.5889,0.4052,0.6746
376,nostop,nolug,dph,0.0112,0.0133,0,0.165,0.1183,0.0518
377,nostop,nolug,dph,0.1795,0.4711,0.5,0.541,0.3039,0.5967
378,nostop,nolug,dph,0.0354,0.2474,0.4,0.2376,0.1689,0.1923
379,nostop,nolug,dph,0.1511,0.3935,0.3,0.3556,0.2941,0.369
380,nostop,nolug,dph,0.1179,0.1633,0.1,0.5535,0.3333,0.2678
381,nostop,nolug,dph,0.0455,0.2,0.1,0.2213,0.1346,0.5079
382,nostop,nolug,dph,0.4658,0.7056,0.7,0.7556,0.4775,0.6766
383,nostop,nolug,dph,0.025,0.2013,0.2,0.2205,0.1709,0.2894
384,nostop,nolug,dph,0.2383,0.4451,0.3,0.6883,0.3656,0.6513
385,nostop,nolug,dph,0.1501,0.6605,0.5,0.4856,0.3054,0.6883
386,nostop,nolug,dph,0.0098,0.0047,0,0.1891,0.037,0.0371
387,nostop,nolug,dph,0.1383,0.4916,0.4,0.5479,0.2932,0.6255
388,nostop,nolug,dph,0.0928,0.0991,0.1,0.4784,0.2887,0.1009
389,nostop,nolug,dph,0.0013,0.0524,0.1,0.0379,0.014,0.0746
390,nostop,nolug,dph,0.1184,0.9137,0.9,0.3067,0.1805,0.6931
391,nostop,nolug,dph,0.3118,0.9143,0.9,0.5814,0.434,0.6915
