topic,stop,stemmer,model,ap,rbp,p10,ndcg,twist,err
503,indri,krovetz,ifb2,0.1448,0.4233,0.4000,0.4738,0.2856,0.4480
504,indri,krovetz,ifb2,0.3008,0.5535,0.5000,0.7121,0.4546,0.4358
505,indri,krovetz,ifb2,0.3082,0.6308,0.6000,0.5198,0.3982,0.3956
506,indri,krovetz,ifb2,0.0757,0.0524,0.1000,0.6143,0.1667,0.0381
507,indri,krovetz,ifb2,0.2213,0.4414,0.3000,0.5842,0.4034,0.4261
508,indri,krovetz,ifb2,0.3204,0.6598,0.6000,0.6716,0.4505,0.3988
509,indri,krovetz,ifb2,0.3385,0.9221,0.9000,0.7029,0.4512,0.5165
510,indri,krovetz,ifb2,0.5750,0.9763,1.0000,0.7724,0.6262,0.4619
511,indri,krovetz,ifb2,0.3144,0.5501,0.5000,0.7021,0.4610,0.3949
512,indri,krovetz,ifb2,0.2309,0.2996,0.3000,0.6908,0.3780,0.7804
513,indri,krovetz,ifb2,0.2972,0.7457,0.7000,0.5981,0.3922,0.5674
514,indri,krovetz,ifb2,0.2553,0.3634,0.3000,0.6872,0.4091,0.3266
515,indri,krovetz,ifb2,0.1773,0.2648,0.2000,0.5963,0.3625,0.7767
516,indri,krovetz,ifb2,0.0961,0.0135,0.0000,0.5343,0.2144,0.0564
517,indri,krovetz,ifb2,0.1478,0.5415,0.5000,0.4354,0.2899,0.7986
518,indri,krovetz,ifb2,0.1212,0.1863,0.2000,0.5499,0.2820,0.1859
519,indri,krovetz,ifb2,0.2232,0.7128,0.7000,0.5994,0.4147,0.4549
520,indri,krovetz,ifb2,0.1209,0.3495,0.2000,0.3366,0.2213,0.3295
521,indri,krovetz,ifb2,0.0280,0.2194,0.1000,0.1703,0.1168,0.3020
522,indri,krovetz,ifb2,0.0593,0.0256,0.0000,0.5671,0.1429,0.0389
523,indri,krovetz,ifb2,0.1036,0.2603,0.3000,0.5154,0.2614,0.3950
524,indri,krovetz,ifb2,0.1352,0.3299,0.4000,0.5685,0.3017,0.2569
525,indri,krovetz,ifb2,0.0754,0.0671,0.1000,0.4430,0.2035,0.0886
526,indri,krovetz,ifb2,0.0723,0.0019,0.0000,0.5246,0.1871,0.0335
527,indri,krovetz,ifb2,0.0046,0.0000,0.0000,0.1239,0.0000,0.0101
528,indri,krovetz,ifb2,0.4070,0.3682,0.2000,0.7656,0.4726,0.8454
529,indri,krovetz,ifb2,0.3162,0.5065,0.5000,0.7321,0.4486,0.2587
530,indri,krovetz,ifb2,0.5609,0.8080,0.8000,0.7922,0.4978,0.8553
531,indri,krovetz,ifb2,0.0060,0.0004,0.0000,0.1235,0.0401,0.0152
532,indri,krovetz,ifb2,0.2577,0.5918,0.6000,0.6969,0.3551,0.8085
533,indri,krovetz,ifb2,0.1639,0.6156,0.5000,0.4720,0.3068,0.8542
534,indri,krovetz,ifb2,0.0002,0.0000,0.0000,0.0367,0.0075,0.0005
535,indri,krovetz,ifb2,0.0721,0.2310,0.3000,0.3382,0.2265,0.1448
536,indri,krovetz,ifb2,0.2223,0.4134,0.3000,0.5847,0.3218,0.3565
537,indri,krovetz,ifb2,0.0538,0.2002,0.1000,0.2516,0.1668,0.7549
538,indri,krovetz,ifb2,0.6111,0.2336,0.2000,1.0000,0.5244,0.2708
539,indri,krovetz,ifb2,0.1177,0.3738,0.2000,0.4957,0.2430,0.8457
540,indri,krovetz,ifb2,0.1057,0.2023,0.1000,0.4483,0.1610,0.2613
541,indri,krovetz,ifb2,0.2342,0.7049,0.6000,0.5303,0.2805,0.4377
542,indri,krovetz,ifb2,0.2547,0.6645,0.6000,0.6387,0.3846,0.4142
543,indri,krovetz,ifb2,0.0021,0.0001,0.0000,0.0697,0.0404,0.0088
544,indri,krovetz,ifb2,0.5883,0.9599,0.9000,0.8127,0.5632,0.4864
545,indri,krovetz,ifb2,0.2489,0.4453,0.4000,0.6634,0.3465,0.8081
546,indri,krovetz,ifb2,0.1007,0.1755,0.1000,0.5583,0.2288,0.1642
547,indri,krovetz,ifb2,0.1390,0.1594,0.2000,0.5389,0.3325,0.1058
548,indri,krovetz,ifb2,0.4500,0.2419,0.2000,1.0000,0.4999,0.1625
549,indri,krovetz,ifb2,0.3535,0.7709,0.7000,0.6961,0.4618,0.8598
550,indri,krovetz,ifb2,0.0745,0.4228,0.4000,0.3304,0.2060,0.4460
501,indri,krovetz,inb2,0.0464,0.4169,0.3000,0.1409,0.0985,0.8508
502,indri,krovetz,inb2,0.0907,0.5489,0.7000,0.4106,0.1871,0.3466
503,indri,krovetz,inb2,0.1402,0.4190,0.4000,0.4698,0.2834,0.4479
504,indri,krovetz,inb2,0.2885,0.5473,0.5000,0.6842,0.4539,0.4356
505,indri,krovetz,inb2,0.2982,0.6090,0.5000,0.5288,0.3903,0.3935
506,indri,krovetz,inb2,0.0496,0.0215,0.0000,0.6002,0.1000,0.0251
507,indri,krovetz,inb2,0.1247,0.2640,0.2000,0.5207,0.2021,0.3241
508,indri,krovetz,inb2,0.3050,0.6389,0.6000,0.6637,0.4348,0.3949
509,indri,krovetz,inb2,0.3399,0.9262,0.9000,0.6945,0.4744,0.5162
510,indri,krovetz,inb2,0.4511,0.8846,0.9000,0.7007,0.4735,0.4596
511,indri,krovetz,inb2,0.2993,0.5258,0.5000,0.6898,0.4533,0.3740
512,indri,krovetz,inb2,0.2389,0.3232,0.3000,0.6908,0.3607,0.7821
513,indri,krovetz,inb2,0.2828,0.6802,0.7000,0.5960,0.4022,0.4697
514,indri,krovetz,inb2,0.2585,0.3866,0.3000,0.6857,0.4051,0.3275
515,indri,krovetz,inb2,0.1662,0.2650,0.2000,0.5967,0.3631,0.4159
516,indri,krovetz,inb2,0.0970,0.0043,0.0000,0.5275,0.1549,0.0425
517,indri,krovetz,inb2,0.1372,0.4935,0.5000,0.4097,0.2455,0.7931
518,indri,krovetz,inb2,0.0948,0.1343,0.2000,0.4958,0.2833,0.1553
519,indri,krovetz,inb2,0.2167,0.6740,0.7000,0.5869,0.3973,0.4470
520,indri,krovetz,inb2,0.1010,0.3281,0.2000,0.1995,0.2024,0.3181
521,indri,krovetz,inb2,0.0334,0.2890,0.2000,0.1853,0.1283,0.3718
522,indri,krovetz,inb2,0.1156,0.0807,0.1000,0.7068,0.0857,0.0705
523,indri,krovetz,inb2,0.0903,0.2361,0.2000,0.4406,0.2545,0.3962
524,indri,krovetz,inb2,0.1299,0.3125,0.4000,0.5648,0.2901,0.2380
525,indri,krovetz,inb2,0.2791,0.7062,0.6000,0.6727,0.3796,0.5065
526,indri,krovetz,inb2,0.0723,0.0019,0.0000,0.5246,0.1871,0.0335
527,indri,krovetz,inb2,0.0359,0.1517,0.3000,0.2719,0.1961,0.1206
528,indri,krovetz,inb2,0.4097,0.3682,0.2000,0.7687,0.4728,0.8454
529,indri,krovetz,inb2,0.3015,0.5371,0.5000,0.7201,0.4328,0.2703
530,indri,krovetz,inb2,0.4836,0.8012,0.8000,0.7426,0.4947,0.8562
531,indri,krovetz,inb2,0.0060,0.0004,0.0000,0.1234,0.0385,0.0152
532,indri,krovetz,inb2,0.2583,0.5735,0.6000,0.6919,0.3802,0.8061
533,indri,krovetz,inb2,0.0982,0.5037,0.4000,0.3858,0.2594,0.8510
534,indri,krovetz,inb2,0.0026,0.0000,0.0000,0.1469,0.0506,0.0096
535,indri,krovetz,inb2,0.0651,0.2571,0.3000,0.3151,0.2280,0.1841
536,indri,krovetz,inb2,0.2183,0.4336,0.3000,0.6103,0.3125,0.3645
537,indri,krovetz,inb2,0.0660,0.2048,0.1000,0.2865,0.0972,0.7605
538,indri,krovetz,inb2,0.5769,0.2137,0.1000,0.9489,0.4824,0.2644
539,indri,krovetz,inb2,0.1240,0.3821,0.2000,0.5052,0.2274,0.8461
540,indri,krovetz,inb2,0.1044,0.2009,0.1000,0.4197,0.1650,0.2599
541,indri,krovetz,inb2,0.2410,0.7220,0.6000,0.5351,0.2840,0.4413
542,indri,krovetz,inb2,0.2355,0.5949,0.6000,0.6396,0.3715,0.2831
543,indri,krovetz,inb2,0.0041,0.0056,0.0000,0.0823,0.0260,0.0173
544,indri,krovetz,inb2,0.5827,0.9253,0.9000,0.8082,0.5670,0.4849
545,indri,krovetz,inb2,0.2003,0.4029,0.4000,0.6319,0.3344,0.8061
546,indri,krovetz,inb2,0.1097,0.2173,0.2000,0.5770,0.2353,0.1893
547,indri,krovetz,inb2,0.1416,0.1594,0.2000,0.5409,0.3375,0.1058
548,indri,krovetz,inb2,0.4500,0.2419,0.2000,1.0000,0.4999,0.1625
549,indri,krovetz,inb2,0.3339,0.7385,0.6000,0.6793,0.4470,0.8592
550,indri,krovetz,inb2,0.0772,0.4724,0.4000,0.3332,0.1922,0.4487
501,indri,krovetz,inl2,0.0580,0.4480,0.3000,0.1830,0.1728,0.8537
502,indri,krovetz,inl2,0.1076,0.5488,0.7000,0.4727,0.2139,0.3466
503,indri,krovetz,inl2,0.1787,0.4713,0.5000,0.5530,0.3548,0.4364
504,indri,krovetz,inl2,0.2965,0.5527,0.5000,0.6912,0.4490,0.4357
505,indri,krovetz,inl2,0.3318,0.6735,0.7000,0.5421,0.4013,0.3998
506,indri,krovetz,inl2,0.0542,0.0268,0.1000,0.6134,0.1111,0.0273
507,indri,krovetz,inl2,0.1529,0.2930,0.3000,0.5579,0.3016,0.3307
508,indri,krovetz,inl2,0.3308,0.6303,0.6000,0.7015,0.4860,0.3933
509,indri,krovetz,inl2,0.3403,0.9175,0.9000,0.7029,0.4561,0.5171
510,indri,krovetz,inl2,0.5779,0.9735,1.0000,0.7735,0.6359,0.4619
511,indri,krovetz,inl2,0.3383,0.6121,0.6000,0.7386,0.4715,0.4162
512,indri,krovetz,inl2,0.2488,0.3525,0.3000,0.6905,0.3772,0.7875
513,indri,krovetz,inl2,0.2891,0.7110,0.7000,0.5966,0.4311,0.5635
514,indri,krovetz,inl2,0.2261,0.3672,0.3000,0.6661,0.3959,0.3267
515,indri,krovetz,inl2,0.1795,0.2783,0.3000,0.5972,0.3430,0.7739
516,indri,krovetz,inl2,0.0964,0.0094,0.0000,0.5315,0.1878,0.0528
517,indri,krovetz,inl2,0.1495,0.5619,0.5000,0.4310,0.2848,0.8069
518,indri,krovetz,inl2,0.1169,0.1671,0.2000,0.5446,0.2743,0.1785
519,indri,krovetz,inl2,0.1796,0.6529,0.6000,0.5515,0.3682,0.4429
520,indri,krovetz,inl2,0.1651,0.4258,0.3000,0.4081,0.2844,0.3748
521,indri,krovetz,inl2,0.0475,0.3935,0.3000,0.2458,0.1523,0.4615
522,indri,krovetz,inl2,0.0529,0.0233,0.0000,0.5544,0.1304,0.0365
523,indri,krovetz,inl2,0.0678,0.2327,0.2000,0.4041,0.2243,0.3919
524,indri,krovetz,inl2,0.1425,0.3586,0.4000,0.5616,0.3246,0.2865
525,indri,krovetz,inl2,0.2425,0.6213,0.4000,0.6411,0.3786,0.4988
526,indri,krovetz,inl2,0.0690,0.0016,0.0000,0.5028,0.1986,0.0330
527,indri,krovetz,inl2,0.0185,0.0050,0.0000,0.2149,0.1595,0.0429
528,indri,krovetz,inl2,0.3938,0.3628,0.2000,0.7499,0.4918,0.8450
529,indri,krovetz,inl2,0.2865,0.4997,0.5000,0.7141,0.4193,0.2584
530,indri,krovetz,inl2,0.4979,0.8259,0.9000,0.7586,0.4743,0.8547
531,indri,krovetz,inl2,0.0059,0.0004,0.0000,0.1228,0.0370,0.0151
532,indri,krovetz,inl2,0.2599,0.5838,0.6000,0.6990,0.3639,0.8084
533,indri,krovetz,inl2,0.2193,0.8126,0.8000,0.5194,0.3354,0.8385
534,indri,krovetz,inl2,0.0025,0.0000,0.0000,0.1716,0.0315,0.0061
535,indri,krovetz,inl2,0.0819,0.3114,0.3000,0.3763,0.2536,0.2046
536,indri,krovetz,inl2,0.1988,0.3686,0.3000,0.5671,0.3022,0.3354
537,indri,krovetz,inl2,0.0744,0.2074,0.1000,0.3386,0.1248,0.7608
538,indri,krovetz,inl2,0.5714,0.2110,0.1000,0.9363,0.4760,0.2634
539,indri,krovetz,inl2,0.1162,0.3869,0.3000,0.5051,0.2309,0.8460
540,indri,krovetz,inl2,0.1150,0.2056,0.1000,0.5018,0.1733,0.2642
541,indri,krovetz,inl2,0.2271,0.7031,0.6000,0.5267,0.2777,0.4377
542,indri,krovetz,inl2,0.1875,0.5021,0.6000,0.5749,0.3441,0.2481
543,indri,krovetz,inl2,0.0016,0.0000,0.0000,0.0661,0.0375,0.0066
544,indri,krovetz,inl2,0.5592,0.9276,0.9000,0.7766,0.5536,0.4739
545,indri,krovetz,inl2,0.3224,0.4996,0.4000,0.7062,0.4161,0.8547
546,indri,krovetz,inl2,0.0864,0.1642,0.1000,0.5324,0.1844,0.1522
547,indri,krovetz,inl2,0.1125,0.1487,0.2000,0.4987,0.2976,0.0980
548,indri,krovetz,inl2,0.4500,0.2419,0.2000,1.0000,0.4999,0.1625
549,indri,krovetz,inl2,0.3408,0.6931,0.5000,0.6990,0.4652,0.8592
550,indri,krovetz,inl2,0.0756,0.4560,0.4000,0.3355,0.1915,0.3538
501,indri,krovetz,inexpb2,0.0484,0.4312,0.3000,0.1423,0.0985,0.8520
502,indri,krovetz,inexpb2,0.0993,0.5488,0.7000,0.4435,0.1961,0.3466
503,indri,krovetz,inexpb2,0.1457,0.4289,0.4000,0.4736,0.2886,0.4480
504,indri,krovetz,inexpb2,0.2996,0.5566,0.5000,0.6936,0.4625,0.4358
505,indri,krovetz,inexpb2,0.3082,0.6308,0.6000,0.5198,0.3982,0.3956
506,indri,krovetz,inexpb2,0.0757,0.0524,0.1000,0.6143,0.1667,0.0381
507,indri,krovetz,inexpb2,0.1753,0.3613,0.3000,0.5682,0.3728,0.3665
508,indri,krovetz,inexpb2,0.3172,0.6432,0.6000,0.6716,0.4460,0.3952
509,indri,krovetz,inexpb2,0.3400,0.9221,0.9000,0.7036,0.4569,0.5165
510,indri,krovetz,inexpb2,0.5657,0.9697,1.0000,0.7684,0.6237,0.4618
511,indri,krovetz,inexpb2,0.3149,0.5605,0.5000,0.7017,0.4630,0.4144
512,indri,krovetz,inexpb2,0.2313,0.2997,0.3000,0.6916,0.3747,0.7804
513,indri,krovetz,inexpb2,0.2915,0.7175,0.7000,0.5975,0.3909,0.5635
514,indri,krovetz,inexpb2,0.2563,0.3578,0.2000,0.6884,0.4167,0.3261
515,indri,krovetz,inexpb2,0.1773,0.2644,0.2000,0.5967,0.3712,0.7767
516,indri,krovetz,inexpb2,0.0973,0.0120,0.0000,0.5345,0.2020,0.0558
517,indri,krovetz,inexpb2,0.1518,0.5679,0.5000,0.4336,0.2817,0.8080
518,indri,krovetz,inexpb2,0.1161,0.1636,0.2000,0.5446,0.2725,0.1811
519,indri,krovetz,inexpb2,0.2189,0.7041,0.7000,0.5880,0.4132,0.4551
520,indri,krovetz,inexpb2,0.1164,0.3390,0.2000,0.3285,0.2064,0.3264
521,indri,krovetz,inexpb2,0.0330,0.2890,0.2000,0.1776,0.1275,0.3718
522,indri,krovetz,inexpb2,0.0627,0.0377,0.1000,0.5728,0.1429,0.0439
523,indri,krovetz,inexpb2,0.0972,0.2375,0.2000,0.4947,0.2631,0.3931
524,indri,krovetz,inexpb2,0.1348,0.3295,0.4000,0.5681,0.2987,0.2568
525,indri,krovetz,inexpb2,0.2648,0.6759,0.6000,0.6584,0.4106,0.5036
526,indri,krovetz,inexpb2,0.0723,0.0019,0.0000,0.5246,0.1871,0.0335
527,indri,krovetz,inexpb2,0.0212,0.0154,0.0000,0.2282,0.1796,0.0546
528,indri,krovetz,inexpb2,0.4072,0.3682,0.2000,0.7659,0.4726,0.8454
529,indri,krovetz,inexpb2,0.3137,0.5059,0.5000,0.7306,0.4538,0.2587
530,indri,krovetz,inexpb2,0.5593,0.8081,0.8000,0.7917,0.4884,0.8553
531,indri,krovetz,inexpb2,0.0060,0.0004,0.0000,0.1235,0.0400,0.0152
532,indri,krovetz,inexpb2,0.2609,0.5927,0.6000,0.6997,0.3593,0.8085
533,indri,krovetz,inexpb2,0.1565,0.5916,0.4000,0.4863,0.2870,0.8537
534,indri,krovetz,inexpb2,0.0019,0.0000,0.0000,0.1647,0.0270,0.0053
535,indri,krovetz,inexpb2,0.0714,0.2473,0.3000,0.3358,0.2187,0.1509
536,indri,krovetz,inexpb2,0.2239,0.4164,0.4000,0.5876,0.3262,0.3576
537,indri,krovetz,inexpb2,0.0571,0.2002,0.1000,0.2618,0.0714,0.7562
538,indri,krovetz,inexpb2,0.6250,0.2419,0.2000,1.0000,0.5424,0.2734
539,indri,krovetz,inexpb2,0.1194,0.3815,0.2000,0.4986,0.2476,0.8459
540,indri,krovetz,inexpb2,0.1063,0.2029,0.1000,0.4499,0.1600,0.2617
541,indri,krovetz,inexpb2,0.2349,0.7049,0.6000,0.5306,0.2812,0.4377
542,indri,krovetz,inexpb2,0.2328,0.5933,0.6000,0.6379,0.3817,0.2830
543,indri,krovetz,inexpb2,0.0022,0.0002,0.0000,0.0705,0.0429,0.0093
544,indri,krovetz,inexpb2,0.5863,0.9406,0.9000,0.8109,0.5657,0.4854
545,indri,krovetz,inexpb2,0.2470,0.4339,0.4000,0.6636,0.3656,0.8079
546,indri,krovetz,inexpb2,0.1013,0.1804,0.1000,0.5610,0.2310,0.1687
547,indri,krovetz,inexpb2,0.1390,0.1594,0.2000,0.5389,0.3325,0.1058
548,indri,krovetz,inexpb2,0.4500,0.2419,0.2000,1.0000,0.4999,0.1625
549,indri,krovetz,inexpb2,0.3515,0.7803,0.7000,0.6949,0.4618,0.8598
550,indri,krovetz,inexpb2,0.0777,0.4561,0.4000,0.3375,0.2026,0.4476
501,indri,krovetz,jskls,0.0843,0.5238,0.4000,0.2472,0.1552,0.8603
502,indri,krovetz,jskls,0.1104,0.5499,0.6000,0.4511,0.2433,0.3468
503,indri,krovetz,jskls,0.1862,0.4433,0.3000,0.5523,0.2707,0.4693
504,indri,krovetz,jskls,0.2856,0.4673,0.4000,0.6967,0.4197,0.4686
505,indri,krovetz,jskls,0.3821,0.6407,0.5000,0.6760,0.4860,0.3978
506,indri,krovetz,jskls,0.0652,0.0419,0.1000,0.5930,0.1429,0.0328
507,indri,krovetz,jskls,0.1635,0.2487,0.2000,0.6405,0.2415,0.3155
508,indri,krovetz,jskls,0.3118,0.4379,0.6000,0.7074,0.4370,0.2173
509,indri,krovetz,jskls,0.3646,0.9210,0.9000,0.7353,0.4620,0.5170
510,indri,krovetz,jskls,0.5112,0.8776,0.9000,0.7850,0.5503,0.4577
511,indri,krovetz,jskls,0.3458,0.5587,0.5000,0.7495,0.4812,0.4588
512,indri,krovetz,jskls,0.2364,0.3286,0.3000,0.7094,0.3504,0.7910
513,indri,krovetz,jskls,0.2827,0.6706,0.7000,0.5962,0.4280,0.4683
514,indri,krovetz,jskls,0.2481,0.5029,0.3000,0.6570,0.3963,0.4280
515,indri,krovetz,jskls,0.2633,0.4049,0.2000,0.6800,0.3941,0.8491
516,indri,krovetz,jskls,0.1107,0.0107,0.0000,0.5640,0.2176,0.0549
517,indri,krovetz,jskls,0.1043,0.4796,0.5000,0.3699,0.2582,0.7898
518,indri,krovetz,jskls,0.1162,0.3750,0.2000,0.5051,0.2852,0.8477
519,indri,krovetz,jskls,0.1616,0.5973,0.6000,0.5596,0.3215,0.4002
520,indri,krovetz,jskls,0.1506,0.4255,0.3000,0.3394,0.2897,0.3706
521,indri,krovetz,jskls,0.0550,0.4355,0.4000,0.2859,0.1679,0.3431
522,indri,krovetz,jskls,0.3021,0.3033,0.2000,0.7963,0.4346,0.2132
523,indri,krovetz,jskls,0.0697,0.2761,0.2000,0.3836,0.2156,0.7691
524,indri,krovetz,jskls,0.1589,0.4332,0.4000,0.5836,0.3197,0.3383
525,indri,krovetz,jskls,0.2618,0.6345,0.5000,0.6639,0.3819,0.5007
526,indri,krovetz,jskls,0.0886,0.0013,0.0000,0.5428,0.1865,0.0327
527,indri,krovetz,jskls,0.0579,0.4401,0.7000,0.2697,0.2091,0.2104
528,indri,krovetz,jskls,0.5269,0.4880,0.3000,0.7686,0.4850,0.8494
529,indri,krovetz,jskls,0.2718,0.5068,0.4000,0.7126,0.4183,0.3780
530,indri,krovetz,jskls,0.3655,0.8107,0.8000,0.7481,0.4563,0.8574
531,indri,krovetz,jskls,0.0061,0.0000,0.0000,0.1220,0.0298,0.0090
532,indri,krovetz,jskls,0.2905,0.5664,0.4000,0.7222,0.4327,0.7979
533,indri,krovetz,jskls,0.1758,0.7768,0.7000,0.4807,0.2861,0.8390
534,indri,krovetz,jskls,0.0036,0.0000,0.0000,0.1813,0.0367,0.0073
535,indri,krovetz,jskls,0.0768,0.3066,0.3000,0.4097,0.2139,0.2009
536,indri,krovetz,jskls,0.2568,0.4854,0.4000,0.6404,0.3593,0.4227
537,indri,krovetz,jskls,0.0888,0.2603,0.2000,0.3805,0.1963,0.7691
538,indri,krovetz,jskls,0.1181,0.0406,0.1000,0.9152,0.1250,0.0395
539,indri,krovetz,jskls,0.1102,0.3631,0.2000,0.4618,0.2332,0.8453
540,indri,krovetz,jskls,0.1366,0.2039,0.1000,0.5523,0.2292,0.2688
541,indri,krovetz,jskls,0.2611,0.8206,0.7000,0.5468,0.2851,0.4551
542,indri,krovetz,jskls,0.2237,0.6187,0.6000,0.5691,0.3502,0.4194
543,indri,krovetz,jskls,0.0035,0.0029,0.0000,0.1081,0.0690,0.0144
544,indri,krovetz,jskls,0.4990,0.9207,0.8000,0.7458,0.5250,0.4684
545,indri,krovetz,jskls,0.2964,0.5289,0.5000,0.7047,0.4129,0.8536
546,indri,krovetz,jskls,0.1074,0.1725,0.2000,0.5812,0.2601,0.1491
547,indri,krovetz,jskls,0.1416,0.2332,0.2000,0.5729,0.3141,0.1486
548,indri,krovetz,jskls,0.4167,0.2304,0.2000,1.0000,0.0000,0.1302
549,indri,krovetz,jskls,0.3431,0.7463,0.6000,0.6924,0.4672,0.8629
550,indri,krovetz,jskls,0.0935,0.5444,0.4000,0.3722,0.2066,0.8550
501,indri,krovetz,lemurtfidf,0.0456,0.4022,0.3000,0.1459,0.1014,0.8499
502,indri,krovetz,lemurtfidf,0.1414,0.5515,0.6000,0.5200,0.3101,0.3468
503,indri,krovetz,lemurtfidf,0.1475,0.4434,0.4000,0.4730,0.2718,0.4481
504,indri,krovetz,lemurtfidf,0.3636,0.6672,0.5000,0.7062,0.4457,0.8542
505,indri,krovetz,lemurtfidf,0.3078,0.6514,0.7000,0.5086,0.3624,0.3979
506,indri,krovetz,lemurtfidf,0.1293,0.1024,0.1000,0.6156,0.0044,0.0649
507,indri,krovetz,lemurtfidf,0.1515,0.3980,0.3000,0.4978,0.2389,0.3888
508,indri,krovetz,lemurtfidf,0.3182,0.6644,0.6000,0.6594,0.4472,0.3999
509,indri,krovetz,lemurtfidf,0.3057,0.8679,0.8000,0.6822,0.4066,0.5884
510,indri,krovetz,lemurtfidf,0.4943,0.9387,0.9000,0.7679,0.5519,0.4612
511,indri,krovetz,lemurtfidf,0.3398,0.6991,0.6000,0.7328,0.4481,0.5622
512,indri,krovetz,lemurtfidf,0.1770,0.2506,0.3000,0.6629,0.3376,0.4052
513,indri,krovetz,lemurtfidf,0.2998,0.7804,0.7000,0.5913,0.4117,0.5736
514,indri,krovetz,lemurtfidf,0.2574,0.3778,0.3000,0.6886,0.4245,0.3277
515,indri,krovetz,lemurtfidf,0.1638,0.2584,0.2000,0.5767,0.3214,0.7686
516,indri,krovetz,lemurtfidf,0.0860,0.0050,0.0000,0.5184,0.1089,0.0477
517,indri,krovetz,lemurtfidf,0.1253,0.3607,0.4000,0.4406,0.3082,0.2828
518,indri,krovetz,lemurtfidf,0.1351,0.1254,0.2000,0.5828,0.2940,0.1312
519,indri,krovetz,lemurtfidf,0.1993,0.7481,0.8000,0.5425,0.3699,0.8123
520,indri,krovetz,lemurtfidf,0.1509,0.3636,0.3000,0.5222,0.3159,0.3386
521,indri,krovetz,lemurtfidf,0.0264,0.2127,0.1000,0.1563,0.1195,0.2938
522,indri,krovetz,lemurtfidf,0.0389,0.0350,0.1000,0.5116,0.0062,0.0369
523,indri,krovetz,lemurtfidf,0.1975,0.3740,0.3000,0.5978,0.3759,0.7814
524,indri,krovetz,lemurtfidf,0.1589,0.3969,0.4000,0.5548,0.3352,0.3386
525,indri,krovetz,lemurtfidf,0.2261,0.5657,0.5000,0.5935,0.3792,0.4142
526,indri,krovetz,lemurtfidf,0.0740,0.0020,0.0000,0.5266,0.1694,0.0335
527,indri,krovetz,lemurtfidf,0.0015,0.0000,0.0000,0.0915,0.0671,0.0053
528,indri,krovetz,lemurtfidf,0.3776,0.3612,0.2000,0.7294,0.4713,0.8447
529,indri,krovetz,lemurtfidf,0.3246,0.5600,0.5000,0.7230,0.4300,0.4125
530,indri,krovetz,lemurtfidf,0.6401,0.7659,0.8000,0.8618,0.5118,0.4487
531,indri,krovetz,lemurtfidf,0.0043,0.0000,0.0000,0.1290,0.0476,0.0087
532,indri,krovetz,lemurtfidf,0.2630,0.6529,0.6000,0.6847,0.3334,0.5009
533,indri,krovetz,lemurtfidf,0.2371,0.8823,0.8000,0.5631,0.3598,0.8389
534,indri,krovetz,lemurtfidf,0.0001,0.0000,0.0000,0.0342,0.0048,0.0003
535,indri,krovetz,lemurtfidf,0.0767,0.2037,0.3000,0.3816,0.2407,0.1238
536,indri,krovetz,lemurtfidf,0.1036,0.0976,0.2000,0.5220,0.2051,0.0799
537,indri,krovetz,lemurtfidf,0.0286,0.1601,0.1000,0.2332,0.1405,0.3784
538,indri,krovetz,lemurtfidf,0.7500,0.3024,0.2000,1.0000,0.7332,0.2969
539,indri,krovetz,lemurtfidf,0.0970,0.3281,0.2000,0.4690,0.2020,0.8137
540,indri,krovetz,lemurtfidf,0.0926,0.2000,0.1000,0.3258,0.1522,0.2542
541,indri,krovetz,lemurtfidf,0.2334,0.7026,0.6000,0.5207,0.2820,0.4377
542,indri,krovetz,lemurtfidf,0.2620,0.6983,0.6000,0.6218,0.3760,0.4566
543,indri,krovetz,lemurtfidf,0.0012,0.0000,0.0000,0.0885,0.0354,0.0027
544,indri,krovetz,lemurtfidf,0.5777,0.9823,1.0000,0.8107,0.5593,0.5755
545,indri,krovetz,lemurtfidf,0.3380,0.5554,0.5000,0.7019,0.4271,0.8555
546,indri,krovetz,lemurtfidf,0.0607,0.0347,0.1000,0.4904,0.1496,0.0506
547,indri,krovetz,lemurtfidf,0.0892,0.1180,0.2000,0.4723,0.2628,0.0793
548,indri,krovetz,lemurtfidf,0.3333,0.1935,0.2000,1.0000,0.2000,0.1146
549,indri,krovetz,lemurtfidf,0.3397,0.6038,0.6000,0.6915,0.4615,0.8538
550,indri,krovetz,lemurtfidf,0.0832,0.4511,0.5000,0.3299,0.2317,0.4508
501,indri,krovetz,lgd,0.0940,0.5134,0.3000,0.2833,0.2169,0.8603
502,indri,krovetz,lgd,0.0840,0.5695,0.6000,0.3424,0.1923,0.3544
503,indri,krovetz,lgd,0.2253,0.4660,0.3000,0.5567,0.3490,0.4765
504,indri,krovetz,lgd,0.2270,0.3696,0.3000,0.6855,0.3451,0.4086
505,indri,krovetz,lgd,0.4568,0.6887,0.6000,0.7616,0.4715,0.4297
506,indri,krovetz,lgd,0.0294,0.0036,0.0000,0.5259,0.0556,0.0149
507,indri,krovetz,lgd,0.1850,0.2211,0.1000,0.6427,0.2556,0.2902
508,indri,krovetz,lgd,0.3591,0.5226,0.5000,0.7243,0.4726,0.2551
509,indri,krovetz,lgd,0.3300,0.9109,0.8000,0.7255,0.4264,0.5754
510,indri,krovetz,lgd,0.4067,0.6719,0.7000,0.7710,0.4331,0.4004
511,indri,krovetz,lgd,0.3143,0.4995,0.5000,0.7193,0.4642,0.3326
