topic,stop,stemmer,model,ap,rbp,p10,ndcg,twist,err
827,nostop,nolug,dirichletlm,0.5357,0.7259,0.7000,0.8465,0.5714,0.4397
828,nostop,nolug,dirichletlm,0.0942,0.1807,0.3000,0.3550,0.2117,0.1101
829,nostop,nolug,dirichletlm,0.0267,0.1688,0.1000,0.1537,0.1115,0.3875
830,nostop,nolug,dirichletlm,0.0528,0.2626,0.2000,0.2691,0.1300,0.3941
831,nostop,nolug,dirichletlm,0.0845,0.1490,0.2000,0.5015,0.2542,0.1045
832,nostop,nolug,dirichletlm,0.0374,0.1838,0.1000,0.2042,0.0931,0.1162
833,nostop,nolug,dirichletlm,0.3632,0.7180,0.8000,0.7333,0.4600,0.8580
834,nostop,nolug,dirichletlm,0.2976,0.5998,0.6000,0.6174,0.3001,0.2677
835,nostop,nolug,dirichletlm,0.5872,0.8128,0.9000,0.8529,0.5832,0.4074
836,nostop,nolug,dirichletlm,0.1240,0.1367,0.3000,0.5141,0.2771,0.0901
837,nostop,nolug,dirichletlm,0.0643,0.1193,0.1000,0.4205,0.2454,0.0899
838,nostop,nolug,dirichletlm,0.2175,0.4712,0.5000,0.6093,0.4236,0.3449
839,nostop,nolug,dirichletlm,0.0567,0.1214,0.2000,0.2526,0.1651,0.0993
840,nostop,nolug,dirichletlm,0.0219,0.1600,0.1000,0.2612,0.1233,0.1323
841,nostop,nolug,dirichletlm,0.3730,0.9542,0.9000,0.6249,0.4590,0.4663
842,nostop,nolug,dirichletlm,0.2096,0.7672,0.8000,0.5658,0.3660,0.4438
843,nostop,nolug,dirichletlm,0.2082,0.8325,0.8000,0.4772,0.3213,0.8630
844,nostop,nolug,dirichletlm,0.2494,0.3975,0.3000,0.5881,0.3154,0.3524
845,nostop,nolug,dirichletlm,0.0354,0.1011,0.2000,0.2458,0.1861,0.0763
846,nostop,nolug,dirichletlm,0.0298,0.0479,0.1000,0.2843,0.1314,0.0530
847,nostop,nolug,dirichletlm,0.2910,0.9044,0.9000,0.5758,0.4433,0.8244
848,nostop,nolug,dirichletlm,0.0311,0.0825,0.1000,0.2208,0.0910,0.0701
849,nostop,nolug,dirichletlm,0.1898,0.5096,0.3000,0.5894,0.3602,0.8305
850,nostop,nolug,dirichletlm,0.1859,0.5375,0.4000,0.6029,0.3456,0.4088
801,nostop,nolug,dlh,0.5894,0.7645,0.8000,0.8648,0.6135,0.2821
802,nostop,nolug,dlh,0.0809,0.2503,0.4000,0.3621,0.1735,0.1473
803,nostop,nolug,dlh,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
804,nostop,nolug,dlh,0.5791,0.7332,0.7000,0.8446,0.5970,0.4421
805,nostop,nolug,dlh,0.1823,0.2003,0.1000,0.4177,0.3209,0.2572
806,nostop,nolug,dlh,0.2215,0.7613,0.8000,0.4756,0.3799,0.8542
807,nostop,nolug,dlh,0.3081,0.5336,0.7000,0.7081,0.4463,0.2121
808,nostop,nolug,dlh,0.2712,0.9700,1.0000,0.5446,0.3897,0.8630
809,nostop,nolug,dlh,0.1867,0.2468,0.2000,0.5194,0.3564,0.1586
810,nostop,nolug,dlh,0.1973,0.3265,0.3000,0.6209,0.3132,0.3274
811,nostop,nolug,dlh,0.1978,0.7447,0.7000,0.4448,0.3563,0.4449
812,nostop,nolug,dlh,0.1980,0.5610,0.5000,0.5746,0.3496,0.3881
813,nostop,nolug,dlh,0.2428,0.8653,0.8000,0.5745,0.3616,0.4587
814,nostop,nolug,dlh,0.4525,0.6407,0.8000,0.7124,0.5027,0.2527
815,nostop,nolug,dlh,0.0927,0.4213,0.4000,0.2769,0.2052,0.4465
816,nostop,nolug,dlh,0.7189,0.9220,0.9000,0.8669,0.4855,0.8359
817,nostop,nolug,dlh,0.4129,0.8325,0.9000,0.6611,0.4636,0.4078
818,nostop,nolug,dlh,0.0993,0.0989,0.1000,0.5465,0.2483,0.1427
819,nostop,nolug,dlh,0.0991,0.4627,0.4000,0.3807,0.2676,0.3638
820,nostop,nolug,dlh,0.6696,0.9968,1.0000,0.8675,0.5871,0.4621
821,nostop,nolug,dlh,0.1086,0.1230,0.2000,0.4402,0.2853,0.0853
822,nostop,nolug,dlh,0.1641,0.1711,0.2000,0.6121,0.3017,0.2639
823,nostop,nolug,dlh,0.2974,0.2028,0.4000,0.6670,0.4249,0.1043
824,nostop,nolug,dlh,0.0837,0.2528,0.2000,0.3516,0.1549,0.2976
825,nostop,nolug,dlh,0.2445,0.4623,0.3000,0.5928,0.4404,0.3878
826,nostop,nolug,dlh,0.1192,0.3359,0.3000,0.4869,0.3205,0.2078
827,nostop,nolug,dlh,0.2810,0.2376,0.3000,0.7382,0.4032,0.1632
828,nostop,nolug,dlh,0.0809,0.6150,0.5000,0.3002,0.1745,0.4318
829,nostop,nolug,dlh,0.0397,0.0825,0.2000,0.2776,0.2393,0.0802
830,nostop,nolug,dlh,0.1247,0.3555,0.5000,0.4225,0.2732,0.7730
831,nostop,nolug,dlh,0.1073,0.1320,0.2000,0.5521,0.2961,0.0921
832,nostop,nolug,dlh,0.0113,0.1547,0.2000,0.1153,0.0206,0.1006
833,nostop,nolug,dlh,0.0571,0.2602,0.3000,0.3672,0.2024,0.2280
834,nostop,nolug,dlh,0.0948,0.6072,0.6000,0.3608,0.1808,0.4146
835,nostop,nolug,dlh,0.4026,0.7599,0.7000,0.7223,0.4810,0.4410
836,nostop,nolug,dlh,0.1743,0.3904,0.3000,0.5124,0.3374,0.2255
837,nostop,nolug,dlh,0.0655,0.2597,0.2000,0.3546,0.2033,0.2946
838,nostop,nolug,dlh,0.4849,0.9512,0.9000,0.7429,0.4507,0.4614
839,nostop,nolug,dlh,0.2218,0.4982,0.5000,0.5052,0.2760,0.7909
840,nostop,nolug,dlh,0.0425,0.0798,0.2000,0.3753,0.1507,0.0658
841,nostop,nolug,dlh,0.0867,0.7691,0.8000,0.2475,0.1628,0.4556
842,nostop,nolug,dlh,0.1412,0.3360,0.2000,0.5587,0.3106,0.3312
843,nostop,nolug,dlh,0.3299,0.8786,0.8000,0.5852,0.3927,0.8621
844,nostop,nolug,dlh,0.2659,0.4325,0.5000,0.6402,0.4156,0.4095
845,nostop,nolug,dlh,0.0395,0.3561,0.3000,0.1912,0.1755,0.2230
846,nostop,nolug,dlh,0.1100,0.3626,0.3000,0.3807,0.2961,0.3342
847,nostop,nolug,dlh,0.0126,0.0000,0.0000,0.2025,0.1169,0.0177
848,nostop,nolug,dlh,0.0538,0.7112,0.6000,0.2069,0.1311,0.5883
849,nostop,nolug,dlh,0.1390,0.4014,0.3000,0.5048,0.2753,0.2993
850,nostop,nolug,dlh,0.0748,0.2152,0.3000,0.4519,0.2147,0.1215
801,nostop,nolug,dph,0.6705,0.7927,0.9000,0.8912,0.6449,0.2827
802,nostop,nolug,dph,0.1293,0.5406,0.4000,0.4474,0.3190,0.4093
803,nostop,nolug,dph,0.0007,0.0000,0.0000,0.1079,0.0345,0.0046
804,nostop,nolug,dph,0.5978,0.5786,0.5000,0.8481,0.5837,0.3700
805,nostop,nolug,dph,0.1801,0.2000,0.1000,0.4103,0.2945,0.2560
806,nostop,nolug,dph,0.2116,0.7329,0.6000,0.4319,0.2820,0.8552
807,nostop,nolug,dph,0.4598,0.8115,0.8000,0.8035,0.4886,0.8142
808,nostop,nolug,dph,0.4119,0.9884,1.0000,0.7154,0.4760,0.8630
809,nostop,nolug,dph,0.2251,0.3574,0.4000,0.5762,0.4143,0.1864
810,nostop,nolug,dph,0.1793,0.3575,0.4000,0.5512,0.3401,0.3418
811,nostop,nolug,dph,0.1948,0.7542,0.7000,0.4529,0.3680,0.4480
812,nostop,nolug,dph,0.3985,0.9003,0.8000,0.7281,0.5045,0.4600
813,nostop,nolug,dph,0.3411,0.9698,1.0000,0.6658,0.4440,0.4618
814,nostop,nolug,dph,0.5547,0.6874,0.8000,0.7896,0.5377,0.3154
815,nostop,nolug,dph,0.1268,0.7122,0.7000,0.3139,0.2121,0.8617
816,nostop,nolug,dph,0.8349,0.9535,0.9000,0.9120,0.9729,0.5121
817,nostop,nolug,dph,0.5280,0.9910,1.0000,0.7489,0.4920,0.4621
