topic,stop,stemmer,model,ap,rbp,p10,ndcg,twist,err
724,nostop,nolug,bm25,0.0932,0.0884,0.1000,0.4987,0.2909,0.1276
725,nostop,nolug,bm25,0.2542,0.6289,0.7000,0.5435,0.3031,0.2655
726,nostop,nolug,bm25,0.3555,0.8212,0.7000,0.6412,0.4832,0.4568
727,nostop,nolug,bm25,0.3175,0.3750,0.3000,0.6508,0.4070,0.1867
728,nostop,nolug,bm25,0.3526,0.7244,0.7000,0.5965,0.3111,0.4038
729,nostop,nolug,bm25,0.0037,0.0000,0.0000,0.2088,0.0461,0.0055
730,nostop,nolug,bm25,0.5101,0.8137,0.8000,0.7933,0.4991,0.8615
731,nostop,nolug,bm25,0.1928,0.0104,0.0000,0.5030,0.3862,0.0550
732,nostop,nolug,bm25,0.3191,0.7154,0.7000,0.5656,0.2793,0.4053
733,nostop,nolug,bm25,0.0951,0.3291,0.2000,0.3226,0.2503,0.3743
734,nostop,nolug,bm25,0.0998,0.2114,0.3000,0.3786,0.1909,0.1192
735,nostop,nolug,bm25,0.1186,0.1270,0.1000,0.5025,0.2418,0.0972
736,nostop,nolug,bm25,0.4880,0.9780,1.0000,0.6924,0.3663,0.5171
737,nostop,nolug,bm25,0.5552,0.8929,0.9000,0.7864,0.5479,0.5891
738,nostop,nolug,bm25,0.2972,0.7353,0.6000,0.6208,0.4423,0.4500
739,nostop,nolug,bm25,0.4751,0.9617,1.0000,0.7150,0.3669,0.4617
740,nostop,nolug,bm25,0.2392,0.3913,0.4000,0.6133,0.3935,0.2172
741,nostop,nolug,bm25,0.0594,0.0656,0.1000,0.4026,0.1888,0.0567
742,nostop,nolug,bm25,0.3841,0.6004,0.5000,0.7734,0.4967,0.4191
743,nostop,nolug,bm25,0.0024,0.0000,0.0000,0.1072,0.0571,0.0050
744,nostop,nolug,bm25,0.0390,0.1756,0.3000,0.2665,0.2035,0.1271
745,nostop,nolug,bm25,0.1895,0.4576,0.3000,0.4925,0.3685,0.2514
746,nostop,nolug,bm25,0.1271,0.4598,0.4000,0.4809,0.3057,0.8511
747,nostop,nolug,bm25,0.0362,0.4662,0.3000,0.1698,0.1058,0.8083
748,nostop,nolug,bm25,0.1096,0.7238,0.5000,0.4046,0.1871,0.8597
749,nostop,nolug,bm25,0.3971,0.7080,0.8000,0.6789,0.4629,0.3771
750,nostop,nolug,bm25,0.1197,0.1327,0.2000,0.5422,0.1827,0.0916
701,nostop,nolug,dfiz,0.0123,0.2662,0.2000,0.1006,0.0260,0.3347
702,nostop,nolug,dfiz,0.1518,0.6099,0.6000,0.4037,0.3557,0.8536
704,nostop,nolug,dfiz,0.0076,0.0535,0.1000,0.1057,0.0584,0.0822
705,nostop,nolug,dfiz,0.0106,0.1772,0.1000,0.1239,0.0469,0.1474
706,nostop,nolug,dfiz,0.1058,0.2105,0.1000,0.4126,0.1792,0.1709
707,nostop,nolug,dfiz,0.1407,0.2507,0.2000,0.5221,0.2755,0.7651
708,nostop,nolug,dfiz,0.1675,0.7941,0.7000,0.4959,0.3150,0.8293
709,nostop,nolug,dfiz,0.5796,0.9389,1.0000,0.8080,0.5155,0.4612
710,nostop,nolug,dfiz,0.3008,0.7249,0.7000,0.6244,0.4594,0.4330
711,nostop,nolug,dfiz,0.0401,0.1333,0.2000,0.3066,0.2186,0.0938
712,nostop,nolug,dfiz,0.3504,0.9165,0.9000,0.5625,0.3138,0.8628
713,nostop,nolug,dfiz,0.1519,0.2359,0.3000,0.5010,0.3580,0.2764
714,nostop,nolug,dfiz,0.0799,0.1317,0.2000,0.3909,0.2492,0.0962
715,nostop,nolug,dfiz,0.0119,0.1600,0.1000,0.1603,0.0890,0.1406
716,nostop,nolug,dfiz,0.1059,0.4133,0.4000,0.3585,0.2420,0.3484
717,nostop,nolug,dfiz,0.2441,0.8308,0.6000,0.4987,0.2808,0.5061
718,nostop,nolug,dfiz,0.1238,0.6434,0.6000,0.3610,0.1579,0.3958
719,nostop,nolug,dfiz,0.0957,0.8326,0.8000,0.2374,0.1838,0.4540
720,nostop,nolug,dfiz,0.1395,0.6865,0.6000,0.3842,0.2260,0.4297
721,nostop,nolug,dfiz,0.0530,0.5210,0.5000,0.2290,0.1574,0.3648
722,nostop,nolug,dfiz,0.2409,0.3222,0.4000,0.5954,0.4107,0.2285
723,nostop,nolug,dfiz,0.1909,0.7227,0.8000,0.5214,0.3837,0.5609
724,nostop,nolug,dfiz,0.1257,0.3393,0.2000,0.4574,0.2405,0.8155
725,nostop,nolug,dfiz,0.1432,0.2686,0.4000,0.5067,0.3366,0.1426
726,nostop,nolug,dfiz,0.2613,0.6912,0.7000,0.5764,0.4278,0.8100
727,nostop,nolug,dfiz,0.4245,0.9341,1.0000,0.7189,0.5098,0.4739
728,nostop,nolug,dfiz,0.3018,0.4586,0.6000,0.5713,0.2881,0.2144
729,nostop,nolug,dfiz,0.0057,0.0000,0.0000,0.1834,0.0795,0.0078
730,nostop,nolug,dfiz,0.3753,0.7458,0.7000,0.6907,0.4756,0.4471
731,nostop,nolug,dfiz,0.0435,0.1931,0.2000,0.2609,0.0860,0.1713
732,nostop,nolug,dfiz,0.0170,0.3996,0.4000,0.1008,-0.0521,0.2239
733,nostop,nolug,dfiz,0.2053,0.6622,0.6000,0.4857,0.3542,0.5845
734,nostop,nolug,dfiz,0.1144,0.6536,0.5000,0.3697,0.2119,0.4261
735,nostop,nolug,dfiz,0.1683,0.6018,0.7000,0.4881,0.3377,0.2881
736,nostop,nolug,dfiz,0.6067,1.0000,1.0000,0.7643,0.3951,0.8208
737,nostop,nolug,dfiz,0.3053,0.7333,0.8000,0.6356,0.4624,0.4692
738,nostop,nolug,dfiz,0.2201,0.6892,0.6000,0.6035,0.3853,0.4332
739,nostop,nolug,dfiz,0.0135,0.5967,0.4000,0.0775,0.0555,0.4267
740,nostop,nolug,dfiz,0.1781,0.5652,0.5000,0.6135,0.3225,0.8029
741,nostop,nolug,dfiz,0.0910,0.0230,0.0000,0.4978,0.2139,0.0416
742,nostop,nolug,dfiz,0.2205,0.6419,0.7000,0.6375,0.3470,0.4052
743,nostop,nolug,dfiz,0.0273,0.1873,0.3000,0.1535,0.1406,0.1690
744,nostop,nolug,dfiz,0.0012,0.0012,0.0000,0.0376,0.0157,0.0130
745,nostop,nolug,dfiz,0.4511,0.7246,0.8000,0.7993,0.5249,0.4789
746,nostop,nolug,dfiz,0.1009,0.3323,0.5000,0.3560,0.2683,0.1831
747,nostop,nolug,dfiz,0.0480,0.4776,0.4000,0.2186,0.0976,0.8193
748,nostop,nolug,dfiz,0.0525,0.2756,0.2000,0.2606,0.1544,0.1979
749,nostop,nolug,dfiz,0.0755,0.4255,0.3000,0.3801,0.1697,0.3717
750,nostop,nolug,dfiz,0.0080,0.0056,0.0000,0.1874,0.0396,0.0178
701,nostop,nolug,dfree,0.0465,0.0954,0.2000,0.2778,0.1355,0.1124
702,nostop,nolug,dfree,0.2106,0.7061,0.7000,0.4897,0.4066,0.8612
704,nostop,nolug,dfree,0.1127,0.4359,0.6000,0.4169,0.3128,0.1903
705,nostop,nolug,dfree,0.1256,0.0891,0.1000,0.4537,0.3139,0.0750
706,nostop,nolug,dfree,0.2097,0.4393,0.3000,0.5696,0.3844,0.2490
707,nostop,nolug,dfree,0.2543,0.3227,0.4000,0.6606,0.4294,0.1875
708,nostop,nolug,dfree,0.3855,0.8665,0.9000,0.6720,0.4644,0.8207
709,nostop,nolug,dfree,0.6800,0.9734,1.0000,0.8649,0.5806,0.4619
710,nostop,nolug,dfree,0.4198,0.7223,0.8000,0.7000,0.3469,0.2810
711,nostop,nolug,dfree,0.1718,0.3510,0.5000,0.5168,0.3472,0.1787
712,nostop,nolug,dfree,0.4741,0.9566,0.9000,0.6477,0.3700,0.5891
713,nostop,nolug,dfree,0.2890,0.3558,0.4000,0.6326,0.4293,0.2346
714,nostop,nolug,dfree,0.0954,0.3047,0.2000,0.4937,0.2546,0.2217
715,nostop,nolug,dfree,0.0823,0.2058,0.1000,0.4218,0.2257,0.2861
716,nostop,nolug,dfree,0.1074,0.3381,0.4000,0.4611,0.2847,0.2853
717,nostop,nolug,dfree,0.2767,0.5757,0.6000,0.5239,0.3206,0.2689
718,nostop,nolug,dfree,0.2130,0.7374,0.8000,0.4616,0.2307,0.2814
719,nostop,nolug,dfree,0.1607,0.8084,0.8000,0.4171,0.2263,0.8366
720,nostop,nolug,dfree,0.1317,0.0889,0.1000,0.4106,0.2006,0.0787
721,nostop,nolug,dfree,0.0473,0.1069,0.1000,0.2762,0.1356,0.0871
722,nostop,nolug,dfree,0.2737,0.6451,0.7000,0.6238,0.4383,0.7953
723,nostop,nolug,dfree,0.2983,0.9307,0.9000,0.6706,0.4042,0.8630
724,nostop,nolug,dfree,0.2564,0.3211,0.3000,0.7058,0.3625,0.7822
725,nostop,nolug,dfree,0.2805,0.7290,0.8000,0.5955,0.3044,0.4038
726,nostop,nolug,dfree,0.3363,0.8157,0.8000,0.6358,0.4865,0.4667
727,nostop,nolug,dfree,0.3692,0.4797,0.5000,0.7203,0.4901,0.2508
728,nostop,nolug,dfree,0.3411,0.4819,0.6000,0.6104,0.3010,0.2274
729,nostop,nolug,dfree,0.0080,0.0000,0.0000,0.3280,0.0875,0.0087
730,nostop,nolug,dfree,0.6344,0.9170,0.9000,0.8333,0.6327,0.8581
731,nostop,nolug,dfree,0.1550,0.3841,0.3000,0.4649,0.3495,0.2645
732,nostop,nolug,dfree,0.1388,0.7457,0.7000,0.3878,0.1323,0.4412
733,nostop,nolug,dfree,0.2303,0.7645,0.7000,0.4942,0.3501,0.5860
734,nostop,nolug,dfree,0.1167,0.2656,0.2000,0.3871,0.2215,0.3012
735,nostop,nolug,dfree,0.1306,0.2352,0.1000,0.5332,0.2748,0.2850
736,nostop,nolug,dfree,0.5651,0.9997,1.0000,0.7526,0.3779,0.8620
737,nostop,nolug,dfree,0.5562,0.7945,0.8000,0.8158,0.5637,0.4447
738,nostop,nolug,dfree,0.2692,0.7440,0.5000,0.6273,0.4282,0.4491
739,nostop,nolug,dfree,0.4269,0.9647,1.0000,0.6749,0.3539,0.4617
740,nostop,nolug,dfree,0.2674,0.3724,0.4000,0.6877,0.4145,0.2110
741,nostop,nolug,dfree,0.1063,0.2005,0.1000,0.5089,0.2601,0.2705
742,nostop,nolug,dfree,0.3475,0.5876,0.6000,0.7587,0.4205,0.4639
743,nostop,nolug,dfree,0.0671,0.4164,0.3000,0.3104,0.2066,0.4188
744,nostop,nolug,dfree,0.0142,0.0004,0.0000,0.1889,0.0975,0.0176
745,nostop,nolug,dfree,0.5275,0.8297,0.9000,0.8055,0.5147,0.8180
746,nostop,nolug,dfree,0.2490,0.7624,0.6000,0.5797,0.4005,0.8623
747,nostop,nolug,dfree,0.0641,0.4406,0.3000,0.2713,0.1422,0.7925
748,nostop,nolug,dfree,0.0758,0.6936,0.6000,0.3113,0.1723,0.8369
749,nostop,nolug,dfree,0.4356,0.7490,0.7000,0.7203,0.5052,0.4048
750,nostop,nolug,dfree,0.0966,0.1509,0.2000,0.4771,0.3074,0.1020
701,nostop,nolug,dirichletlm,0.0165,0.1636,0.1000,0.1701,0.0537,0.3855
702,nostop,nolug,dirichletlm,0.3063,0.9432,0.9000,0.5763,0.4323,0.8620
704,nostop,nolug,dirichletlm,0.0144,0.2637,0.3000,0.1410,0.0599,0.1772
705,nostop,nolug,dirichletlm,0.0106,0.0000,0.0000,0.1318,0.0313,0.0121
706,nostop,nolug,dirichletlm,0.1740,0.4706,0.4000,0.5048,0.3605,0.3690
707,nostop,nolug,dirichletlm,0.1692,0.2282,0.2000,0.5970,0.3296,0.1869
708,nostop,nolug,dirichletlm,0.4551,0.8806,0.8000,0.6708,0.5078,0.5687
709,nostop,nolug,dirichletlm,0.5494,0.9546,0.9000,0.8063,0.5058,0.4615
710,nostop,nolug,dirichletlm,0.3360,0.7933,0.8000,0.6172,0.3263,0.4427
711,nostop,nolug,dirichletlm,0.0486,0.2585,0.3000,0.2537,0.1288,0.1374
712,nostop,nolug,dirichletlm,0.4200,0.8676,0.9000,0.5949,0.3538,0.8197
713,nostop,nolug,dirichletlm,0.2250,0.2313,0.2000,0.5739,0.3979,0.1688
714,nostop,nolug,dirichletlm,0.0696,0.2809,0.3000,0.4059,0.2637,0.2006
715,nostop,nolug,dirichletlm,0.0058,0.1280,0.1000,0.0924,0.0749,0.0876
716,nostop,nolug,dirichletlm,0.1247,0.2904,0.3000,0.4692,0.3188,0.3285
717,nostop,nolug,dirichletlm,0.2524,0.7494,0.8000,0.5160,0.2712,0.4031
718,nostop,nolug,dirichletlm,0.0871,0.3950,0.5000,0.2999,0.1178,0.1632
719,nostop,nolug,dirichletlm,0.1312,0.8310,0.7000,0.3896,0.1938,0.8372
720,nostop,nolug,dirichletlm,0.1283,0.1507,0.2000,0.3803,0.2217,0.1019
721,nostop,nolug,dirichletlm,0.0387,0.2915,0.2000,0.2306,0.1337,0.2051
722,nostop,nolug,dirichletlm,0.1745,0.7660,0.6000,0.5025,0.3708,0.8199
723,nostop,nolug,dirichletlm,0.1851,0.3018,0.1000,0.5795,0.3676,0.3160
724,nostop,nolug,dirichletlm,0.1441,0.1607,0.1000,0.5839,0.2608,0.1242
725,nostop,nolug,dirichletlm,0.1756,0.6569,0.6000,0.4859,0.3657,0.4232
726,nostop,nolug,dirichletlm,0.2415,0.6451,0.6000,0.5776,0.4174,0.8071
727,nostop,nolug,dirichletlm,0.3179,0.8006,0.8000,0.6579,0.4695,0.4553
728,nostop,nolug,dirichletlm,0.2690,0.4581,0.7000,0.5368,0.2731,0.1680
729,nostop,nolug,dirichletlm,0.0064,0.0012,0.0000,0.1077,0.0051,0.0107
730,nostop,nolug,dirichletlm,0.5926,0.9143,0.9000,0.8111,0.5822,0.4685
731,nostop,nolug,dirichletlm,0.0350,0.0983,0.1000,0.2247,0.1059,0.0782
732,nostop,nolug,dirichletlm,0.1006,0.6727,0.6000,0.3037,0.1157,0.4376
733,nostop,nolug,dirichletlm,0.2266,0.7271,0.8000,0.4979,0.3603,0.4806
734,nostop,nolug,dirichletlm,0.0591,0.3320,0.2000,0.2522,0.1792,0.3218
735,nostop,nolug,dirichletlm,0.1575,0.6150,0.6000,0.5270,0.3282,0.3101
736,nostop,nolug,dirichletlm,0.5309,0.9991,1.0000,0.7207,0.3788,0.5875
737,nostop,nolug,dirichletlm,0.3093,0.7016,0.7000,0.6287,0.4551,0.8078
738,nostop,nolug,dirichletlm,0.1812,0.2763,0.4000,0.5932,0.3607,0.1195
739,nostop,nolug,dirichletlm,0.1200,0.7756,0.7000,0.3572,0.2197,0.4489
740,nostop,nolug,dirichletlm,0.1337,0.2387,0.4000,0.5247,0.3121,0.1583
741,nostop,nolug,dirichletlm,0.1240,0.0722,0.1000,0.5516,0.2916,0.0707
742,nostop,nolug,dirichletlm,0.3070,0.6471,0.8000,0.7397,0.4327,0.3107
743,nostop,nolug,dirichletlm,0.0327,0.2318,0.2000,0.2375,0.1715,0.4040
744,nostop,nolug,dirichletlm,0.0036,0.0001,0.0000,0.0903,0.0643,0.0121
745,nostop,nolug,dirichletlm,0.4510,0.7822,0.6000,0.7908,0.4947,0.8177
746,nostop,nolug,dirichletlm,0.0532,0.3250,0.3000,0.3185,0.2358,0.7939
747,nostop,nolug,dirichletlm,0.0438,0.5257,0.5000,0.2479,0.1877,0.4651
748,nostop,nolug,dirichletlm,0.0368,0.1901,0.2000,0.2401,0.1371,0.1826
749,nostop,nolug,dirichletlm,0.2865,0.9436,0.9000,0.5502,0.4138,0.4613
750,nostop,nolug,dirichletlm,0.0414,0.1600,0.1000,0.3037,0.1567,0.1307
701,nostop,nolug,dlh,0.0138,0.2002,0.1000,0.1449,0.0393,0.7541
702,nostop,nolug,dlh,0.1518,0.5617,0.4000,0.4583,0.3553,0.8551
704,nostop,nolug,dlh,0.0921,0.4080,0.5000,0.2714,0.2055,0.1764
705,nostop,nolug,dlh,0.3132,0.9516,0.9000,0.5981,0.4952,0.5730
706,nostop,nolug,dlh,0.1184,0.3308,0.4000,0.4398,0.1826,0.1686
707,nostop,nolug,dlh,0.2070,0.5935,0.6000,0.5697,0.4206,0.8520
708,nostop,nolug,dlh,0.3177,0.7127,0.8000,0.6417,0.4466,0.8133
709,nostop,nolug,dlh,0.4831,0.9685,1.0000,0.8172,0.5665,0.8285
710,nostop,nolug,dlh,0.3032,0.2614,0.2000,0.6242,0.3119,0.1868
711,nostop,nolug,dlh,0.0848,0.3618,0.3000,0.4111,0.2220,0.3319
712,nostop,nolug,dlh,0.4758,0.9812,1.0000,0.6592,0.3702,0.8630
713,nostop,nolug,dlh,0.1198,0.1787,0.3000,0.4098,0.1700,0.1100
714,nostop,nolug,dlh,0.0271,0.0595,0.1000,0.2789,0.1559,0.0579
715,nostop,nolug,dlh,0.0595,0.1597,0.3000,0.3538,0.2023,0.1285
716,nostop,nolug,dlh,0.0970,0.4066,0.4000,0.4306,0.2523,0.8058
717,nostop,nolug,dlh,0.2337,0.6490,0.7000,0.4869,0.3078,0.4108
718,nostop,nolug,dlh,0.0790,0.3061,0.3000,0.2813,0.1211,0.1663
719,nostop,nolug,dlh,0.1180,0.5860,0.8000,0.3934,0.2085,0.3012
720,nostop,nolug,dlh,0.0901,0.0014,0.0000,0.3365,0.1746,0.0298
721,nostop,nolug,dlh,0.0063,0.1464,0.2000,0.0783,0.0565,0.0995
722,nostop,nolug,dlh,0.2869,0.3487,0.2000,0.6225,0.4401,0.7814
723,nostop,nolug,dlh,0.0547,0.0420,0.0000,0.2999,0.1799,0.0857
724,nostop,nolug,dlh,0.0982,0.0455,0.1000,0.4994,0.2113,0.1035
725,nostop,nolug,dlh,0.1293,0.5812,0.5000,0.3948,0.2303,0.3887
726,nostop,nolug,dlh,0.2156,0.6079,0.5000,0.5252,0.2522,0.3930
727,nostop,nolug,dlh,0.2494,0.1402,0.3000,0.6108,0.3750,0.0936
728,nostop,nolug,dlh,0.2566,0.5259,0.7000,0.5045,0.2732,0.2030
729,nostop,nolug,dlh,0.0049,0.0000,0.0000,0.2197,0.0625,0.0074
730,nostop,nolug,dlh,0.5320,0.7891,0.7000,0.8044,0.5367,0.8614
731,nostop,nolug,dlh,0.1483,0.0514,0.1000,0.4164,0.2457,0.0937
732,nostop,nolug,dlh,0.0380,0.1301,0.1000,0.2008,0.0375,0.1018
733,nostop,nolug,dlh,0.1691,0.4947,0.5000,0.4249,0.2603,0.4125
734,nostop,nolug,dlh,0.0506,0.2456,0.3000,0.2413,0.1596,0.1321
735,nostop,nolug,dlh,0.0646,0.0336,0.1000,0.3889,0.2153,0.0401
736,nostop,nolug,dlh,0.4552,0.9906,1.0000,0.6738,0.3586,0.4765
737,nostop,nolug,dlh,0.4174,0.8509,0.8000,0.6863,0.4971,0.4735
738,nostop,nolug,dlh,0.2487,0.4610,0.5000,0.6238,0.3996,0.2008
739,nostop,nolug,dlh,0.4372,0.4704,0.3000,0.6730,0.3734,0.3627
740,nostop,nolug,dlh,0.1489,0.4184,0.5000,0.4977,0.3340,0.2280
741,nostop,nolug,dlh,0.0347,0.0172,0.0000,0.3423,0.1401,0.0379
742,nostop,nolug,dlh,0.3696,0.5074,0.4000,0.7619,0.4888,0.7912
743,nostop,nolug,dlh,0.0034,0.0000,0.0000,0.1085,0.0714,0.0099
744,nostop,nolug,dlh,0.0231,0.0956,0.2000,0.2483,0.1296,0.0801
745,nostop,nolug,dlh,0.2450,0.3400,0.4000,0.6624,0.3674,0.2211
746,nostop,nolug,dlh,0.1242,0.6803,0.7000,0.4101,0.3184,0.8583
747,nostop,nolug,dlh,0.0012,0.0000,0.0000,0.0530,0.0056,0.0073
748,nostop,nolug,dlh,0.0519,0.4607,0.4000,0.2865,0.1440,0.8077
749,nostop,nolug,dlh,0.0174,0.0001,0.0000,0.2476,0.1064,0.0164
750,nostop,nolug,dlh,0.1371,0.1170,0.1000,0.5271,0.1895,0.0838
701,nostop,nolug,dph,0.0555,0.2583,0.2000,0.2958,0.2316,0.7690
702,nostop,nolug,dph,0.1770,0.7215,0.7000,0.4221,0.2732,0.8617
704,nostop,nolug,dph,0.1242,0.4649,0.7000,0.4185,0.2058,0.1943
705,nostop,nolug,dph,0.2128,0.0726,0.0000,0.5702,0.3962,0.0679
706,nostop,nolug,dph,0.2347,0.3665,0.4000,0.6098,0.4076,0.2083
707,nostop,nolug,dph,0.2755,0.5725,0.5000,0.6591,0.4491,0.8537
708,nostop,nolug,dph,0.3943,0.9543,1.0000,0.7006,0.4880,0.5131
709,nostop,nolug,dph,0.6615,0.9605,0.9000,0.8395,0.5944,0.4615
710,nostop,nolug,dph,0.4559,0.7641,0.9000,0.7420,0.5157,0.2826
711,nostop,nolug,dph,0.1809,0.3597,0.4000,0.5898,0.3346,0.1757
712,nostop,nolug,dph,0.4927,0.9552,0.9000,0.6520,0.3804,0.8626
713,nostop,nolug,dph,0.2849,0.3644,0.3000,0.6269,0.4376,0.4134
714,nostop,nolug,dph,0.0904,0.2906,0.3000,0.4881,0.2609,0.2328
715,nostop,nolug,dph,0.1426,0.2230,0.1000,0.5043,0.2951,0.2982
716,nostop,nolug,dph,0.0984,0.2475,0.3000,0.4314,0.2615,0.2085
717,nostop,nolug,dph,0.3103,0.7982,0.9000,0.5622,0.3211,0.4174
718,nostop,nolug,dph,0.1992,0.7212,0.8000,0.4405,0.2259,0.2809
719,nostop,nolug,dph,0.1596,0.7798,0.8000,0.4362,0.2260,0.8366
