stop,stemmer,model,ap,rbp,p10,ndcg,twist,err,ssapw,ssrbpw,ssp10w,ssndcgw,sstwistw,sserrw
nostop,krovetz,inb2,0.15215,0.317776,0.31,0.329712,0.20013,0.247804,1.539220625,5.2414319312,4.985,90.0236939704,2.029373845,3.7693788592
nostop,krovetz,inl2,0.254448,0.549738,0.53,0.539818,0.337108,0.43386,1.4297438248,4.9077619578,4.865,97.1805044598,0.8910135568,3.50295724
nostop,krovetz,inexpb2,0.253838,0.526108,0.504,0.541884,0.334876,0.411278,1.5419053978,4.4821252968,4.4992,99.442405174,0.9489921112,2.9488995658
nostop,krovetz,jskls,0.261462,0.519462,0.502,0.558436,0.340734,0.400004,1.5705229378,4.8779697978,4.6898,106.346215882,0.9824384922,3.6224544792
nostop,krovetz,lemurtfidf,0.248622,0.543598,0.526,0.53865,0.330266,0.41414,1.4774993058,4.7517650898,4.8962,101.51376723,0.8795646322,3.21499144
nostop,krovetz,lgd,0.235254,0.5067,0.496,0.51951,0.320152,0.364272,1.5316200442,5.0857713,4.3592,98.200447003,1.1146947448,2.8277006008
nostop,krovetz,pl2,0.147522,0.339454,0.322,0.331594,0.19456,0.29588,1.4859331458,6.6430258242,6.4458,112.481268891,1.74439216,5.15447034
nostop,krovetz,tfidf,0.201594,0.415218,0.404,0.451312,0.277436,0.326066,1.4569550482,5.2446734138,4.6992,97.142956236,1.4503340152,3.7526962722
nostop,lovins,bb2,0.097786,0.21238,0.198,0.231682,0.138074,0.171424,1.2248447002,4.55734682,4.2098,172.461670311,1.5361402362,2.9475477712
nostop,lovins,bm25,0.17437,0.331894,0.332,0.392016,0.232348,0.269712,1.578955265,5.8270483082,5.3488,109.496648612,1.4997631448,4.3900921528
nostop,lovins,dfiz,0.174986,0.44681,0.416,0.428844,0.264522,0.387766,1.3504943002,4.626992105,4.7672,109.019996891,1.2985100258,3.1135625522
nostop,lovins,dfree,0.211252,0.491136,0.484,0.490338,0.292196,0.3797,1.6268805248,4.3910663152,4.0272,117.358010109,1.2991471592,3.14828518
nostop,lovins,dirichletlm,0.188256,0.448726,0.442,0.457364,0.272662,0.359912,1.4143617832,4.7477428162,4.7018,114.701486446,1.1584786778,3.4647060928
nostop,lovins,dlh,0.16414,0.390806,0.382,0.413632,0.256544,0.319936,1.24865094,5.3187958482,5.1338,116.866157256,1.5318366432,3.8157078152
nostop,lovins,dph,0.218228,0.47489,0.478,0.499122,0.295568,0.375326,1.5715743008,5.267168645,4.8658,126.366254053,1.1160613688,4.2468435962
nostop,lovins,hiemstralm,0.158606,0.334342,0.332,0.424244,0.243104,0.306924,1.1360915682,5.2227360618,5.5888,120.877186575,1.2108510392,4.5474608712
nostop,lovins,ifb2,0.031644,0.08316,0.086,0.104712,0.052498,0.072838,0.3888739632,1.53005272,1.6202,346.697427666,0.7501427698,1.1420801378
nostop,lovins,inb2,0.210518,0.429926,0.426,0.443394,0.280152,0.345222,1.7490706138,5.5899477162,5.3162,131.922688947,1.6196014248,4.3969178258
nostop,lovins,inl2,0.239428,0.505036,0.496,0.521746,0.326582,0.404604,1.4684487208,4.9781731752,4.7192,152.07351798,0.9687630938,3.8126604792
nostop,lovins,inexpb2,0.236478,0.501894,0.496,0.519036,0.325304,0.420844,1.5413809858,5.0990802482,4.9792,152.765456733,1.0297503192,4.1405837632
nostop,lovins,jskls,0.234936,0.514356,0.5,0.525198,0.31846,0.410764,1.6385941352,4.4926120032,4.34,157.161768948,1.18239234,3.6181229352
nostop,lovins,lemurtfidf,0.218342,0.467932,0.452,0.489786,0.300142,0.379044,1.3462455418,4.9990014888,4.6248,147.100192845,1.0752512218,3.9688958232
nostop,lovins,lgd,0.232944,0.516318,0.51,0.519428,0.322694,0.390272,1.5287247432,4.7889471138,4.625,158.628594324,1.0082176082,3.3654407808
nostop,lovins,pl2,0.086652,0.203488,0.202,0.21055,0.120072,0.173074,0.9728973848,5.2645746128,5.1098,268.773643585,1.2716096808,4.0488100362
nostop,porter,bb2,0.233234,0.496054,0.468,0.514474,0.325386,0.399864,1.4242031922,4.5576259642,4.2688,166.613658608,1.0015975602,3.6289807552
nostop,porter,bm25,0.043344,0.090522,0.09,0.12112,0.069228,0.080622,0.5573042832,2.3515690058,2.205,397.608149582,0.8689879808,1.8489182258
nostop,porter,dfiz,0.225668,0.465086,0.456,0.50315,0.31271,0.37236,1.4924187288,5.2988054602,5.1232,174.1844201,1.110648445,3.65323666
nostop,porter,dfree,0.165458,0.45198,0.434,0.429606,0.263538,0.386096,1.1240608418,3.79076822,3.9122,162.125370399,1.1200725778,3.0410926792
nostop,porter,dirichletlm,0.24324,0.521078,0.504,0.531192,0.32338,0.42161,1.7497386,4.7142821058,4.6392,191.697377904,1.25293842,3.722253865
nostop,porter,dlh,0.189508,0.4733,0.47,0.45908,0.27574,0.369526,1.3068899968,5.15968032,5.165,168.981711954,1.23342568,3.2247788562
nostop,porter,dph,0.172508,0.370638,0.364,0.449276,0.280326,0.308876,1.1227306168,5.2187519978,4.7552,169.638656782,1.4054585962,3.6658120712
nostop,porter,hiemstralm,0.24873,0.511424,0.51,0.543774,0.331266,0.417642,1.675700065,4.9481706512,4.745,205.59360911,1.1987056522,4.1410334418
nostop,porter,ifb2,0.111724,0.221758,0.21,0.335948,0.190342,0.189152,0.8752666712,3.9801333618,3.705,201.239348798,1.1726745818,2.4943595048
nostop,porter,inb2,0.068474,0.166094,0.162,0.144304,0.08512,0.131654,1.2255377162,3.9799689882,3.8778,418.220261454,1.46403594,2.7108363842
nostop,porter,inl2,0.256886,0.554848,0.536,0.53021,0.333644,0.452444,1.5934190202,5.2881232848,4.8552,214.870504436,1.0541325832,4.0909784432
nostop,porter,inexpb2,0.253068,0.528956,0.502,0.541742,0.341674,0.441702,1.5051270088,4.6183821432,4.5498,223.997300329,1.0075834162,3.4802486698
nostop,porter,jskls,0.242546,0.511106,0.496,0.535442,0.331596,0.427646,1.4898786042,4.8654440482,4.9792,221.531604171,0.9396179192,3.9434660242
nostop,porter,lemurtfidf,0.25461,0.551526,0.536,0.544672,0.334464,0.445332,1.657859025,4.9787214562,4.9952,229.4598416,1.1436703152,3.8328567488
nostop,porter,lgd,0.218988,0.478988,0.456,0.500116,0.310122,0.381242,1.3889384728,5.1746100328,5.2832,206.633973104,1.0904720658,3.4763944218
nostop,porter,pl2,0.191592,0.454966,0.434,0.424948,0.258662,0.364678,1.5980787168,6.4986296722,6.0522,196.947065351,1.6110010578,4.5222486258
nostop,porter,tfidf,0.155808,0.327518,0.316,0.340376,0.208302,0.26481,1.6370483168,6.5019616338,5.8872,230.312619867,1.8574135298,4.478602245
nostop,snowballPorter,bb2,0.157924,0.346196,0.314,0.35679,0.223108,0.287374,1.4556287512,5.5403527392,5.0002,225.107100555,1.8499593968,3.9866116362
nostop,snowballPorter,bm25,0.12478,0.253814,0.25,0.289186,0.175954,0.217464,1.46517048,5.4731940002,5.045,278.912862949,1.6970547042,4.3504492952
nostop,snowballPorter,dfiz,0.189094,0.436156,0.418,0.448598,0.276876,0.34359,1.3665675882,5.1181346632,5.1338,214.388224927,1.2346566912,3.112159925
nostop,snowballPorter,dfree,0.200372,0.455894,0.446,0.48509,0.293868,0.3823,1.4045757608,4.0221630082,3.6442,225.485432394,1.1345897088,3.61532546
nostop,snowballPorter,dirichletlm,0.223596,0.517752,0.502,0.500982,0.303306,0.414996,1.6126963792,4.7701039048,5.1898,234.552718395,1.2974315882,3.3710281592
nostop,snowballPorter,dlh,0.17486,0.411572,0.42,0.437518,0.268438,0.335588,1.35392128,5.6249741808,5.26,220.339759919,1.5347623178,3.9375909728
nostop,snowballPorter,dph,0.15655,0.367646,0.364,0.3948,0.241758,0.295558,1.321073505,5.8472112042,5.3552,227.95568797,1.6845172018,3.7558870018
nostop,snowballPorter,hiemstralm,0.157926,0.350076,0.344,0.421684,0.250456,0.29684,1.0114520762,5.2163594912,5.1432,225.035927158,1.0651320232,3.83982344
nostop,snowballPorter,ifb2,0.074124,0.150958,0.13,0.212474,0.123294,0.143838,0.8123912112,3.0917971018,2.605,406.207979906,1.3034774882,2.5530268378
nostop,snowballPorter,inb2,0.155008,0.34788,0.34,0.329716,0.197842,0.266402,1.6713611168,5.69832038,5.4,271.685890648,1.9845911018,3.6274718498
nostop,snowballPorter,inl2,0.246006,0.534738,0.502,0.522082,0.32576,0.445226,1.5874731482,5.3776461978,5.1098,270.916705475,1.13948488,3.9861782962
nostop,snowballPorter,inexpb2,0.257206,0.540516,0.514,0.541024,0.34077,0.452858,1.6075036082,4.8665812872,4.8802,287.740874855,1.039210645,3.8332620018
nostop,snowballPorter,jskls,0.24468,0.505934,0.506,0.538072,0.333842,0.40828,1.52371846,4.9010838922,5.0282,286.860182304,1.0025882618,3.93468348
nostop,snowballPorter,lemurtfidf,0.247356,0.537116,0.512,0.527404,0.326706,0.441724,1.5845969232,5.0247276472,5.1928,280.30373953,1.0946093082,3.8589708312
nostop,snowballPorter,lgd,0.22686,0.507232,0.494,0.50838,0.317134,0.379064,1.4862354,5.2388615488,5.1282,269.26403617,1.2473265922,3.3241774352
nostop,snowballPorter,pl2,0.140542,0.311256,0.298,0.3186,0.186052,0.2805,1.5077902618,6.4603919432,5.9098,304.92527433,1.7786998648,5.26318514
nostop,snowballPorter,tfidf,0.202548,0.437936,0.416,0.4482,0.275382,0.349864,1.5675803448,5.8821839352,5.3072,255.92309851,1.5239898538,4.2410492752
nostop,weakPorter,bb2,0.106226,0.224134,0.208,0.236562,0.147808,0.18639,1.3706985962,5.0994327122,4.6168,418.843264402,1.8183455568,3.457581345
nostop,weakPorter,bm25,0.192054,0.37049,0.372,0.423842,0.260376,0.28916,1.6866969042,5.999842305,6.1008,264.819632532,1.6362476912,3.92328956
nostop,weakPorter,dfiz,0.188032,0.482462,0.444,0.454264,0.283112,0.409284,1.1866080088,3.9745662778,4.0632,269.078947232,1.1648602928,3.1953618472
nostop,weakPorter,dfree,0.23614,0.51969,0.516,0.522812,0.317666,0.39244,1.68381064,4.536888085,4.2672,305.286595112,1.1871813122,3.28595812
nostop,weakPorter,dirichletlm,0.208178,0.491306,0.46,0.488222,0.293278,0.400598,1.3991014058,4.3426362682,4.46,284.968317327,1.0898300858,3.1701148298
nostop,weakPorter,dlh,0.179824,0.389344,0.398,0.449648,0.281158,0.312556,1.3066313912,5.0853897032,4.8898,274.473675661,1.4180765218,3.3995355832
nostop,weakPorter,dph,0.256832,0.498728,0.484,0.55437,0.340902,0.407934,1.6434971888,5.0315869008,4.8872,341.03494615,1.0915828298,4.1019211922
nostop,weakPorter,hiemstralm,0.170938,0.36255,0.366,0.444288,0.259258,0.31248,1.1590507778,5.237044245,5.0922,278.079537083,1.1014856818,4.33489466
nostop,weakPorter,ifb2,0.031462,0.094824,0.086,0.095282,0.046772,0.093686,0.4224646978,2.1464620312,2.0002,801.298742814,0.6731101408,2.2080594602
nostop,weakPorter,inb2,0.234306,0.49505,0.48,0.479792,0.301678,0.398042,1.7024378082,5.729721445,5.34,299.358075055,1.3436147058,4.2232844418
nostop,weakPorter,inl2,0.255278,0.530724,0.52,0.548382,0.344418,0.420434,1.4281273458,5.0244254512,4.92,353.93704555,0.9089945138,3.5118144322
nostop,weakPorter,inexpb2,0.256256,0.525482,0.498,0.542394,0.341858,0.44025,1.5614575032,4.8017774338,4.6898,349.08641318,0.9135231418,3.963757185
nostop,weakPorter,jskls,0.268818,0.563486,0.54,0.568464,0.347824,0.441964,1.5797967938,4.4140471402,4.46,380.825429744,0.9839514712,3.4775745152
nostop,weakPorter,lemurtfidf,0.244472,0.527406,0.5,0.52024,0.322976,0.418798,1.4970272608,5.5509943082,5.82,331.696866092,0.9665781112,3.8546482298
nostop,weakPorter,lgd,0.243016,0.547428,0.534,0.537316,0.328222,0.422672,1.5336893672,4.6780601208,4.4922,348.748092026,1.0899167658,3.2337498208
nostop,weakPorter,tfidf,0.088898,0.20595,0.208,0.224972,0.128286,0.183262,0.9328297698,5.139442505,5.0568,521.723087813,1.2419750002,4.2602773778
indri,nolug,bb2,0.253418,0.541684,0.518,0.54256,0.344596,0.439416,1.3937044538,4.4409012872,4.3538,363.99630104,0.9355428792,3.4207198272
indri,nolug,bm25,0.231646,0.459728,0.434,0.516976,0.312048,0.401486,1.3877982442,4.8441281808,4.7322,341.418065351,0.9770187248,4.3448365202
indri,nolug,dfiz,0.232914,0.512644,0.496,0.515084,0.320984,0.4091,1.3982335002,4.7454515232,4.7392,341.472591562,0.9889647072,3.7785243
indri,nolug,dfree,0.245558,0.512624,0.494,0.543198,0.32967,0.405006,1.4498836218,5.2747192512,4.6482,369.385705822,0.921897865,3.8989857482
indri,nolug,dirichletlm,0.25446,0.55169,0.526,0.549136,0.331888,0.447448,1.52950518,5.172362185,5.5962,377.685001111,1.0425825728,3.8006047048
indri,nolug,dlh,0.219574,0.530684,0.504,0.496864,0.3146,0.427014,1.2078991562,4.7914598472,4.4992,333.913335283,1.0163825,3.9476792202
indri,nolug,dph,0.225198,0.459372,0.444,0.515162,0.313166,0.374298,1.4700511698,4.8946467208,4.2432,348.317846889,1.2163758322,3.6624168698
indri,nolug,hiemstralm,0.260996,0.56822,0.572,0.558262,0.339696,0.459684,1.3352172192,4.96540678,5.0008,393.714002507,0.9021402192,3.9587323672
indri,nolug,ifb2,0.167804,0.355006,0.33,0.425546,0.258188,0.31997,1.2466636992,4.3786495282,4.125,324.386514058,1.0925433528,3.620412985
indri,nolug,inb2,0.225342,0.47088,0.452,0.483402,0.298608,0.393226,1.6237150618,5.38054702,5.1248,334.973636106,1.3393336168,4.2621243362
indri,nolug,inl2,0.234838,0.510508,0.492,0.522804,0.31755,0.421602,1.2859285978,5.3175944968,5.1768,362.645975004,0.868473305,4.2471359898
indri,nolug,inexpb2,0.244846,0.517584,0.484,0.533822,0.330438,0.42257,1.3787846842,4.7098662872,4.4272,374.504184563,0.9366062978,3.896662805
indri,nolug,jskls,0.244296,0.514332,0.508,0.534394,0.32816,0.4277,1.4508718992,5.2034033088,5.1368,376.524981542,0.87661268,4.36432416
indri,nolug,lemurtfidf,0.25424,0.543704,0.536,0.552704,0.338522,0.426982,1.38372084,5.2214481792,5.5552,398.224696859,0.9049061458,3.7974904338
indri,nolug,lgd,0.235262,0.521288,0.512,0.51173,0.311324,0.397968,1.4073169378,5.5697965528,4.8328,359.519943298,0.9593645512,4.0499418888
indri,nolug,pl2,0.24412,0.555104,0.536,0.54204,0.328104,0.466984,1.28738788,4.9192055992,5.3952,388.925961664,0.9334688192,4.1496272872
indri,nolug,tfidf,0.230938,0.510594,0.488,0.516268,0.323144,0.423786,1.2352197778,4.4327717882,4.2728,365.715121654,0.7766634832,4.1054478402
indri,krovetz,bb2,0.244668,0.51708,0.494,0.529412,0.32661,0.41566,1.5088810288,5.13540374,4.7482,378.956003918,1.032199805,3.98525216
indri,krovetz,bm25,0.238692,0.473918,0.468,0.52393,0.318092,0.397372,1.6336744968,5.1992731138,4.6088,375.642872698,1.0089102768,4.1095646808
indri,krovetz,dfiz,0.25708,0.553096,0.538,0.540892,0.330866,0.427522,1.56627646,4.1809231192,4.3378,394.193645632,0.9939469522,2.9882802858
indri,krovetz,dfree,0.257822,0.51033,0.502,0.557512,0.336622,0.40466,1.6717399858,5.430841765,4.7298,415.681794588,1.0071446658,4.19794842
indri,krovetz,dirichletlm,0.244316,0.507674,0.514,0.53525,0.329674,0.396116,1.6391626672,4.7435464362,4.6802,391.781123425,0.9986079162,3.4334309072
indri,krovetz,dlh,0.229982,0.518218,0.512,0.514456,0.32155,0.42464,1.4623389138,4.8417369138,5.1728,374.959836263,1.274477945,3.34017186
indri,krovetz,dph,0.25941,0.49007,0.48,0.556498,0.33439,0.397376,1.505481845,5.086505585,4.5,419.630640683,0.957100065,3.7826175112
indri,krovetz,hiemstralm,0.21906,0.46367,0.474,0.503912,0.30988,0.378746,1.63659336,5.512487945,5.8362,371.128839238,1.43390252,4.1956967442
indri,krovetz,ifb2,0.214402,0.429168,0.412,0.481678,0.284542,0.352098,1.5699146498,5.2792492888,4.9328,362.472374035,1.2651333018,3.7377833098
indri,krovetz,inb2,0.238766,0.477708,0.474,0.511118,0.30899,0.378884,1.8129319722,5.3599773168,4.9162,380.805923401,1.334130545,3.8825223472
indri,krovetz,inl2,0.255008,0.514842,0.51,0.547604,0.345154,0.421016,1.5864605568,5.0689904018,4.805,417.22215245,1.1822771642,4.0954068272
indri,krovetz,inexpb2,0.261544,0.531426,0.534,0.548958,0.34298,0.408288,1.6122537432,4.9737081562,4.6722,420.46611572,0.91811996,3.4254407728
indri,krovetz,jskls,0.269232,0.551418,0.544,0.563516,0.339654,0.434384,1.6735962888,5.3300272338,4.8432,440.870311726,1.0170061442,3.9997317672
indri,krovetz,lemurtfidf,0.260364,0.56355,0.568,0.550866,0.340136,0.42515,1.5609385152,5.106440985,5.1488,425.841063844,0.8696159552,3.546417965
indri,krovetz,lgd,0.252368,0.508212,0.498,0.543302,0.329208,0.39679,1.7111199288,5.5067552528,5.2298,418.704623607,1.0912433568,3.899942145
indri,krovetz,pl2,0.258518,0.560776,0.536,0.557024,0.332818,0.463992,1.3914075938,4.9083889112,4.8552,436.697179974,0.8418099338,3.7026133768
indri,krovetz,tfidf,0.253694,0.501926,0.508,0.547494,0.337332,0.378654,1.5301274882,4.7317325962,4.3968,426.157457598,0.8388694688,3.5459008242
indri,lovins,bb2,0.23845,0.47909,0.478,0.506538,0.311506,0.394306,1.851937265,5.672781405,5.3858,391.202054117,1.1718211482,4.6146596282
indri,lovins,bm25,0.231278,0.506682,0.494,0.515326,0.319466,0.421434,1.5340027258,5.0388891938,4.8282,399.09415467,0.9594076722,4.0677512322
indri,lovins,dfiz,0.230236,0.50293,0.484,0.506798,0.31133,0.400524,1.6424387952,5.286682305,5.0672,395.412265242,1.487299725,4.0729315112
indri,lovins,dfree,0.238928,0.510022,0.496,0.537628,0.321018,0.42039,1.6496292608,5.0149195058,4.7192,423.431900159,1.1166804738,3.950561945
indri,lovins,dirichletlm,0.22195,0.51109,0.486,0.501166,0.304862,0.40083,1.474523425,5.716391585,6.0202,395.850921384,1.0830653778,3.610534225
indri,lovins,dlh,0.207978,0.452594,0.464,0.47625,0.293444,0.385704,1.6069982858,5.3482990482,5.0552,388.512374955,1.4835397832,4.4033018992
indri,lovins,dph,0.247512,0.515044,0.514,0.545814,0.325908,0.426538,1.6007299128,5.0295821632,4.8002,438.967112134,1.0649608768,3.9867097978
indri,lovins,hiemstralm,0.168338,0.367016,0.38,0.433474,0.250982,0.320998,1.2384024978,5.7348327472,5.86,396.405665427,1.1531865338,4.3514942698
indri,lovins,ifb2,0.20541,0.413226,0.4,0.459714,0.274956,0.34271,1.744084405,5.9591107162,5.88,393.878521331,1.4675735032,4.190640405
indri,lovins,inb2,0.225876,0.48411,0.49,0.492192,0.299734,0.39945,1.6443723112,5.342604025,5.285,403.153560019,1.1971996522,3.894122845
indri,lovins,inl2,0.23324,0.49388,0.498,0.515292,0.319568,0.412058,1.56740428,5.38113084,4.9898,418.982058456,1.0626176488,4.3002042418
indri,lovins,inexpb2,0.242966,0.522904,0.524,0.523766,0.325292,0.425978,1.5636218722,5.3155764792,4.9912,427.798343086,1.2377702368,4.0761409658
indri,lovins,jskls,0.26788,0.55596,0.55,0.567416,0.352602,0.456042,1.69033876,5.1739773,4.665,482.307081148,1.3755353498,4.1714969218
indri,lovins,lemurtfidf,0.222552,0.491008,0.48,0.496212,0.309212,0.405018,1.4271793448,5.2778312568,4.92,412.350237638,1.0901695728,4.4667806138
indri,lovins,pl2,0.243404,0.512944,0.502,0.534392,0.332424,0.43791,1.6131441392,5.1975151232,5.1098,443.519410747,0.9585786712,4.426508805
indri,lovins,tfidf,0.23413,0.515724,0.524,0.523554,0.324198,0.4249,1.376349685,5.2866674112,4.7712,434.476319466,0.8822484098,4.41879054
indri,porter,bb2,0.239486,0.49753,0.498,0.522714,0.33707,0.411366,1.5016082002,5.086123005,4.7898,435.496872926,1.266070505,4.2637731322
indri,porter,bm25,0.233838,0.48221,0.46,0.50962,0.313608,0.41348,1.6935962378,5.975609525,5.42,427.39334862,1.1725375568,4.49041354
indri,porter,dfiz,0.23779,0.50285,0.482,0.52073,0.320318,0.42402,1.613814125,5.403917585,4.9938,437.68193504,1.0153565738,4.33302682
indri,porter,dfree,0.245708,0.519136,0.494,0.540892,0.330522,0.406624,1.5469613768,4.8622966152,5.0082,459.858890501,1.0966991658,3.4568310312
indri,porter,dirichletlm,0.264644,0.547566,0.544,0.556092,0.337496,0.46254,1.8242061432,5.0056720722,4.8632,481.069500458,1.2347471392,3.94693568
indri,porter,dlh,0.230804,0.53746,0.544,0.505346,0.314312,0.428278,1.6460737992,5.50396622,5.8832,432.727269675,1.4882199528,3.8478548458
indri,porter,dph,0.228112,0.446194,0.444,0.521108,0.31654,0.370536,1.5132817728,4.8704257682,4.7432,445.993877841,1.10907772,3.7415149752
indri,porter,hiemstralm,0.25443,0.54822,0.54,0.550572,0.33327,0.473806,1.505885765,5.14267582,5.1,479.53301825,1.021329085,4.3022390482
indri,porter,ifb2,0.186384,0.378132,0.382,0.455704,0.268198,0.322102,1.6051335672,5.4693165488,5.2538,428.134770657,1.2682350098,3.9668391498
indri,porter,inb2,0.218416,0.448084,0.444,0.475102,0.288166,0.388034,1.7585427272,5.5459299672,5.4632,430.461606657,1.4514630722,4.5156206722
indri,porter,inl2,0.24371,0.520752,0.508,0.531176,0.340756,0.445756,1.604759165,5.6483435048,5.1168,464.256570583,1.3223121432,4.3195882432
indri,porter,inexpb2,0.252152,0.514278,0.498,0.541966,0.344388,0.426376,1.6569828448,5.1091535258,4.8098,477.888260877,1.2726805728,4.1112814912
indri,porter,jskls,0.252024,0.530334,0.508,0.543662,0.333278,0.460416,1.6111208912,5.4687980522,5.2768,481.60660054,0.9947747458,4.2892364272
indri,porter,lemurtfidf,0.27242,0.570916,0.548,0.563244,0.345478,0.470954,1.66917222,5.1106909672,4.9048,510.211332363,1.1493681058,4.0062103242
indri,porter,lgd,0.241368,0.511892,0.49,0.521766,0.319124,0.41738,1.5061717288,5.6737198568,5.685,462.458224115,1.0658167912,4.34485648
indri,porter,pl2,0.259094,0.568298,0.556,0.554246,0.338732,0.475156,1.6073844882,5.1823119498,4.9432,500.610340771,1.0015117888,4.2362537232
indri,porter,tfidf,0.243768,0.504506,0.496,0.538846,0.332862,0.42849,1.3770411888,4.8837659282,4.2992,482.454384096,0.8822899178,4.495830505
indri,snowballPorter,bb2,0.244344,0.515178,0.508,0.518806,0.330362,0.423088,1.6938527832,5.6019272858,5.2968,465.157663648,1.5002590378,4.3116867528
indri,snowballPorter,bm25,0.234326,0.470558,0.446,0.51799,0.319634,0.432536,1.6328509362,5.6817426818,5.3042,466.358986848,1.0612051722,4.7636752352
indri,snowballPorter,dfiz,0.23699,0.506816,0.49,0.5213,0.320854,0.383978,1.486962525,4.9157819072,4.785,470.84353864,0.9835735042,3.3854756458
indri,snowballPorter,dfree,0.249852,0.505376,0.49,0.54843,0.331644,0.42234,1.6852582048,5.5794467112,5.305,502.054355346,1.1395422032,4.22057006
indri,snowballPorter,dirichletlm,0.243768,0.525346,0.524,0.524532,0.320258,0.402244,1.6829190288,5.0166457842,5.0312,477.712611717,1.1915185618,3.2641398232
indri,snowballPorter,dlh,0.21897,0.496456,0.51,0.496912,0.30388,0.41042,1.579451925,5.4087080632,5.525,461.590199486,1.53593678,4.08622482
indri,snowballPorter,dph,0.255522,0.506432,0.5,0.554312,0.338288,0.423726,1.4662135058,4.9853828288,4.58,516.089356259,1.0379713528,3.9784127762
