topic,stop,stemmer,model,ap,rbp,p10,ndcg,twist,err
452,nostop,nolug,bm25,0.0522,0.7422,0.6000,0.2083,0.1373,0.5733
453,nostop,nolug,bm25,0.2556,0.6475,0.6000,0.6110,0.4030,0.5622
454,nostop,nolug,bm25,0.3324,0.8209,0.8000,0.7000,0.4459,0.8620
455,nostop,nolug,bm25,0.2877,0.4688,0.4000,0.6352,0.3437,0.7881
456,nostop,nolug,bm25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
457,nostop,nolug,bm25,0.1121,0.2409,0.4000,0.5277,0.2726,0.1749
458,nostop,nolug,bm25,0.0929,0.1137,0.2000,0.4742,0.2883,0.0844
459,nostop,nolug,bm25,0.1952,0.4692,0.5000,0.5705,0.2705,0.7948
460,nostop,nolug,bm25,0.0856,0.1294,0.1000,0.5295,0.2177,0.1021
461,nostop,nolug,bm25,0.6042,0.4304,0.3000,0.8000,0.3749,0.4492
462,nostop,nolug,bm25,0.2333,0.5024,0.3000,0.5871,0.4206,0.4047
463,nostop,nolug,bm25,0.0700,0.5521,0.4000,0.2835,0.2121,0.5603
464,nostop,nolug,bm25,0.0904,0.2088,0.1000,0.1835,0.1140,0.2644
465,nostop,nolug,bm25,0.1052,0.4939,0.3000,0.3122,0.2105,0.4108
466,nostop,nolug,bm25,0.2845,0.1604,0.1000,0.8946,0.2848,0.3772
467,nostop,nolug,bm25,0.1897,0.4283,0.3000,0.6346,0.3055,0.8481
468,nostop,nolug,bm25,0.0220,0.0186,0.0000,0.3376,0.0913,0.0670
469,nostop,nolug,bm25,0.1157,0.2000,0.1000,0.4698,0.2257,0.7537
470,nostop,nolug,bm25,0.0664,0.1627,0.2000,0.4214,0.2716,0.2611
471,nostop,nolug,bm25,0.0503,0.1281,0.1000,0.3415,0.2504,0.2519
472,nostop,nolug,bm25,0.0657,0.1934,0.1000,0.4122,0.2453,0.3873
473,nostop,nolug,bm25,0.0011,0.0000,0.0000,0.3383,0.0006,0.0003
474,nostop,nolug,bm25,0.0122,0.0250,0.0000,0.1810,0.1327,0.0402
475,nostop,nolug,bm25,0.0615,0.1498,0.2000,0.3439,0.2249,0.2037
476,nostop,nolug,bm25,0.2077,0.4451,0.4000,0.5379,0.3257,0.3994
477,nostop,nolug,bm25,0.0251,0.0006,0.0000,0.6185,0.0385,0.0282
478,nostop,nolug,bm25,0.1551,0.6544,0.7000,0.3961,0.3212,0.2887
479,nostop,nolug,bm25,0.2372,0.6097,0.5000,0.6502,0.4037,0.3927
480,nostop,nolug,bm25,0.0272,0.0507,0.1000,0.2699,0.1870,0.0489
481,nostop,nolug,bm25,0.2038,0.3811,0.4000,0.6098,0.3767,0.2423
482,nostop,nolug,bm25,0.0898,0.1303,0.1000,0.6289,0.2799,0.2557
483,nostop,nolug,bm25,0.2796,0.4673,0.4000,0.6011,0.3180,0.3959
484,nostop,nolug,bm25,0.1372,0.2525,0.2000,0.5310,0.2867,0.1868
485,nostop,nolug,bm25,0.5833,0.2880,0.2000,1.0000,0.2500,0.4375
486,nostop,nolug,bm25,1.0000,0.5904,0.4000,1.0000,1.0000,0.8623
487,nostop,nolug,bm25,0.5424,0.7341,0.6000,0.8155,0.5167,0.5844
488,nostop,nolug,bm25,0.0849,0.1862,0.2000,0.4631,0.2538,0.1308
489,nostop,nolug,bm25,0.1104,0.2055,0.2000,0.5759,0.3060,0.2676
490,nostop,nolug,bm25,0.1077,0.3896,0.2000,0.4293,0.2756,0.5411
491,nostop,nolug,bm25,0.0996,0.3601,0.2000,0.2234,0.1591,0.7850
492,nostop,nolug,bm25,0.3282,0.7383,0.7000,0.7073,0.4099,0.8184
493,nostop,nolug,bm25,0.0546,0.0467,0.0000,0.3690,0.2117,0.0754
494,nostop,nolug,bm25,0.1729,0.3517,0.4000,0.5574,0.3408,0.2050
495,nostop,nolug,bm25,0.0010,0.1292,0.1000,0.0208,0.0103,0.2534
496,nostop,nolug,bm25,0.2304,0.4401,0.4000,0.5798,0.3730,0.7873
497,nostop,nolug,bm25,0.1112,0.2187,0.2000,0.3794,0.2878,0.1320
498,nostop,nolug,bm25,0.0959,0.0292,0.0000,0.6836,0.1765,0.0542
499,nostop,nolug,bm25,0.1500,0.1292,0.2000,0.6667,0.1667,0.0813
500,nostop,nolug,bm25,0.0076,0.0048,0.0000,0.1261,0.0863,0.0266
451,nostop,nolug,dfiz,0.4387,0.7178,0.8000,0.7716,0.4128,0.4815
452,nostop,nolug,dfiz,0.0185,0.3004,0.2000,0.1408,0.0880,0.2761
453,nostop,nolug,dfiz,0.0017,0.0000,0.0000,0.0662,0.0098,0.0161
454,nostop,nolug,dfiz,0.1675,0.4699,0.6000,0.5365,0.3469,0.7837
455,nostop,nolug,dfiz,0.2443,0.5029,0.5000,0.5684,0.3660,0.5477
456,nostop,nolug,dfiz,0.0038,0.0002,0.0000,0.0966,0.0432,0.0094
457,nostop,nolug,dfiz,0.0723,0.1832,0.2000,0.3998,0.2598,0.1569
458,nostop,nolug,dfiz,0.1025,0.0537,0.1000,0.5441,0.2347,0.0616
459,nostop,nolug,dfiz,0.1143,0.1684,0.3000,0.5099,0.2476,0.1357
460,nostop,nolug,dfiz,0.0594,0.0565,0.1000,0.4648,0.2053,0.0604
461,nostop,nolug,dfiz,0.3101,0.2755,0.3000,0.8728,0.1658,0.2037
462,nostop,nolug,dfiz,0.1149,0.1642,0.2000,0.4765,0.2305,0.1066
463,nostop,nolug,dfiz,0.0033,0.0172,0.0000,0.0805,0.0364,0.0657
464,nostop,nolug,dfiz,0.0487,0.1418,0.1000,0.3623,0.1860,0.2650
465,nostop,nolug,dfiz,0.0906,0.3245,0.4000,0.4180,0.2745,0.2422
466,nostop,nolug,dfiz,0.0111,0.0000,0.0000,0.5044,0.0164,0.0123
467,nostop,nolug,dfiz,0.1541,0.4428,0.4000,0.5306,0.3295,0.3951
468,nostop,nolug,dfiz,0.0207,0.0487,0.1000,0.2482,0.1070,0.0938
469,nostop,nolug,dfiz,0.3572,0.5699,0.4000,0.6041,0.4298,0.8617
470,nostop,nolug,dfiz,0.2001,0.4218,0.3000,0.5095,0.3194,0.7962
471,nostop,nolug,dfiz,0.0035,0.0001,0.0000,0.1428,0.0000,0.0208
472,nostop,nolug,dfiz,0.0863,0.3700,0.3000,0.3987,0.2483,0.3239
473,nostop,nolug,dfiz,0.0019,0.0000,0.0000,0.3662,0.0009,0.0005
474,nostop,nolug,dfiz,0.0139,0.0531,0.1000,0.1714,0.1152,0.0524
475,nostop,nolug,dfiz,0.0031,0.0000,0.0000,0.1149,0.0682,0.0074
476,nostop,nolug,dfiz,0.2036,0.7751,0.6000,0.5618,0.3394,0.4568
477,nostop,nolug,dfiz,0.0199,0.0002,0.0000,0.5838,0.0323,0.0237
478,nostop,nolug,dfiz,0.0160,0.0392,0.0000,0.2035,0.1451,0.0769
479,nostop,nolug,dfiz,0.1055,0.4769,0.3000,0.3711,0.2500,0.3966
480,nostop,nolug,dfiz,0.0717,0.1702,0.1000,0.4355,0.1406,0.1513
481,nostop,nolug,dfiz,0.1906,0.5544,0.4000,0.5385,0.3216,0.4460
482,nostop,nolug,dfiz,0.0510,0.0115,0.0000,0.5441,0.0727,0.0488
483,nostop,nolug,dfiz,0.0155,0.0419,0.1000,0.1909,0.1382,0.0396
484,nostop,nolug,dfiz,0.0163,0.0000,0.0000,0.3393,0.0565,0.0171
485,nostop,nolug,dfiz,0.1736,0.0755,0.2000,1.0000,0.1429,0.1146
486,nostop,nolug,dfiz,0.1323,0.1600,0.1000,0.5538,0.2242,0.3761
487,nostop,nolug,dfiz,0.1544,0.2649,0.4000,0.5940,0.3225,0.1755
488,nostop,nolug,dfiz,0.1016,0.2511,0.2000,0.4671,0.2109,0.2928
489,nostop,nolug,dfiz,0.0451,0.0631,0.1000,0.4173,0.1359,0.0619
490,nostop,nolug,dfiz,0.1462,0.5207,0.5000,0.4803,0.3237,0.4188
491,nostop,nolug,dfiz,0.0041,0.0012,0.0000,0.1569,0.0491,0.0322
492,nostop,nolug,dfiz,0.0576,0.3281,0.2000,0.3245,0.1573,0.8133
493,nostop,nolug,dfiz,0.0004,0.0000,0.0000,0.0486,0.0400,0.0021
494,nostop,nolug,dfiz,0.2025,0.4010,0.4000,0.5458,0.3914,0.2439
495,nostop,nolug,dfiz,0.0094,0.2074,0.1000,0.0950,0.0621,0.2763
496,nostop,nolug,dfiz,0.2029,0.2965,0.3000,0.6928,0.4001,0.2782
497,nostop,nolug,dfiz,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
498,nostop,nolug,dfiz,0.0078,0.0000,0.0000,0.2054,0.0306,0.0049
499,nostop,nolug,dfiz,0.0268,0.0070,0.0000,0.4395,0.1000,0.0173
500,nostop,nolug,dfiz,0.0019,0.0000,0.0000,0.0805,0.0404,0.0070
451,nostop,nolug,dfree,0.5907,0.8213,0.9000,0.8351,0.4695,0.5751
452,nostop,nolug,dfree,0.0702,0.7876,0.8000,0.2484,0.1608,0.5713
453,nostop,nolug,dfree,0.1487,0.4634,0.4000,0.4839,0.3233,0.8035
454,nostop,nolug,dfree,0.4473,0.9626,1.0000,0.7688,0.5067,0.8626
455,nostop,nolug,dfree,0.3531,0.5291,0.4000,0.7015,0.4318,0.7996
456,nostop,nolug,dfree,0.0048,0.0000,0.0000,0.1773,0.0341,0.0042
457,nostop,nolug,dfree,0.0960,0.3132,0.5000,0.4429,0.2387,0.2207
458,nostop,nolug,dfree,0.1313,0.0610,0.1000,0.5980,0.2804,0.0661
459,nostop,nolug,dfree,0.2623,0.6111,0.6000,0.6276,0.3833,0.8523
460,nostop,nolug,dfree,0.0635,0.0662,0.1000,0.4916,0.1862,0.0582
461,nostop,nolug,dfree,0.7198,0.4626,0.3000,0.9341,0.4772,0.5441
462,nostop,nolug,dfree,0.1974,0.4361,0.3000,0.5563,0.3426,0.3841
463,nostop,nolug,dfree,0.0475,0.5389,0.5000,0.1652,0.1086,0.4273
464,nostop,nolug,dfree,0.2914,0.4763,0.4000,0.6351,0.4467,0.5532
465,nostop,nolug,dfree,0.1515,0.4569,0.4000,0.5148,0.2889,0.4028
466,nostop,nolug,dfree,0.1106,0.0819,0.1000,0.8356,0.2500,0.1507
467,nostop,nolug,dfree,0.1883,0.4978,0.4000,0.5810,0.3200,0.4139
468,nostop,nolug,dfree,0.0342,0.0099,0.0000,0.4047,0.0941,0.0564
469,nostop,nolug,dfree,0.3616,0.5699,0.4000,0.6323,0.4395,0.8617
470,nostop,nolug,dfree,0.2168,0.4579,0.4000,0.5715,0.3165,0.8078
471,nostop,nolug,dfree,0.1295,0.2000,0.1000,0.3610,0.2227,0.7509
472,nostop,nolug,dfree,0.0777,0.2366,0.3000,0.4547,0.2001,0.1864
473,nostop,nolug,dfree,0.0021,0.0000,0.0000,0.3723,0.0010,0.0005
474,nostop,nolug,dfree,0.0344,0.1392,0.1000,0.2837,0.1801,0.1113
475,nostop,nolug,dfree,0.1249,0.1962,0.3000,0.5052,0.2880,0.1717
476,nostop,nolug,dfree,0.4694,0.8875,0.8000,0.7817,0.5437,0.4680
477,nostop,nolug,dfree,0.0194,0.0001,0.0000,0.5772,0.0294,0.0217
478,nostop,nolug,dfree,0.1320,0.0879,0.1000,0.4975,0.3045,0.0768
479,nostop,nolug,dfree,0.2462,0.5527,0.6000,0.6757,0.4099,0.3880
480,nostop,nolug,dfree,0.0565,0.0848,0.1000,0.4062,0.1899,0.0676
481,nostop,nolug,dfree,0.3710,0.6729,0.7000,0.7463,0.4541,0.4654
482,nostop,nolug,dfree,0.0802,0.1071,0.1000,0.6370,0.2445,0.1934
483,nostop,nolug,dfree,0.2075,0.4065,0.3000,0.5212,0.3036,0.3877
484,nostop,nolug,dfree,0.0708,0.0442,0.1000,0.5367,0.2028,0.0754
485,nostop,nolug,dfree,1.0000,0.3600,0.2000,1.0000,1.0000,0.8438
486,nostop,nolug,dfree,0.5135,0.3482,0.3000,0.9267,0.3652,0.7958
487,nostop,nolug,dfree,0.3363,0.4905,0.6000,0.7571,0.4882,0.2980
488,nostop,nolug,dfree,0.1308,0.3000,0.2000,0.5439,0.2860,0.2117
489,nostop,nolug,dfree,0.2461,0.4370,0.4000,0.6673,0.3571,0.3767
490,nostop,nolug,dfree,0.2145,0.7357,0.7000,0.5663,0.3819,0.5658
491,nostop,nolug,dfree,0.0916,0.3283,0.2000,0.3046,0.1832,0.7762
492,nostop,nolug,dfree,0.3052,0.6612,0.6000,0.6987,0.4033,0.8227
493,nostop,nolug,dfree,0.0321,0.2724,0.3000,0.1983,0.1355,0.2736
494,nostop,nolug,dfree,0.3114,0.4878,0.6000,0.6753,0.4318,0.3351
495,nostop,nolug,dfree,0.0484,0.2000,0.2000,0.1985,0.1596,0.1241
496,nostop,nolug,dfree,0.2434,0.3856,0.4000,0.7086,0.4363,0.4072
497,nostop,nolug,dfree,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
498,nostop,nolug,dfree,0.1837,0.2224,0.3000,0.7072,0.2066,0.1330
499,nostop,nolug,dfree,0.3333,0.2624,0.2000,0.6667,0.2500,0.1719
500,nostop,nolug,dfree,0.0332,0.0358,0.0000,0.2493,0.1995,0.0621
451,nostop,nolug,dirichletlm,0.5741,0.7716,0.8000,0.8544,0.5898,0.4815
452,nostop,nolug,dirichletlm,0.0433,0.7430,0.7000,0.1700,0.1241,0.5664
453,nostop,nolug,dirichletlm,0.0235,0.1445,0.1000,0.2343,0.1625,0.2635
454,nostop,nolug,dirichletlm,0.2921,0.8896,0.9000,0.6401,0.4135,0.8628
455,nostop,nolug,dirichletlm,0.2935,0.5829,0.7000,0.6240,0.3611,0.5523
456,nostop,nolug,dirichletlm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
457,nostop,nolug,dirichletlm,0.0728,0.0098,0.0000,0.4130,0.2391,0.0537
458,nostop,nolug,dirichletlm,0.0753,0.0122,0.0000,0.4694,0.2420,0.0390
459,nostop,nolug,dirichletlm,0.2163,0.5136,0.4000,0.5984,0.3619,0.7946
460,nostop,nolug,dirichletlm,0.0142,0.0116,0.0000,0.2325,0.1158,0.0323
461,nostop,nolug,dirichletlm,0.4739,0.3702,0.3000,0.9341,0.3991,0.2730
462,nostop,nolug,dirichletlm,0.0892,0.0226,0.0000,0.4122,0.1576,0.0497
463,nostop,nolug,dirichletlm,0.0908,0.4776,0.5000,0.3523,0.2769,0.3845
464,nostop,nolug,dirichletlm,0.3259,0.5444,0.4000,0.6318,0.4641,0.5646
465,nostop,nolug,dirichletlm,0.0317,0.1293,0.2000,0.2818,0.1615,0.0932
466,nostop,nolug,dirichletlm,0.0459,0.0110,0.0000,0.7491,0.0769,0.0542
467,nostop,nolug,dirichletlm,0.2185,0.4167,0.5000,0.6721,0.3388,0.3494
468,nostop,nolug,dirichletlm,0.0262,0.0198,0.0000,0.3917,0.1003,0.0674
469,nostop,nolug,dirichletlm,0.4164,0.4509,0.5000,0.8684,0.4517,0.7972
470,nostop,nolug,dirichletlm,0.0722,0.2112,0.3000,0.4581,0.2316,0.1894
471,nostop,nolug,dirichletlm,0.0417,0.1280,0.1000,0.2222,0.1429,0.2500
472,nostop,nolug,dirichletlm,0.1010,0.3636,0.3000,0.4333,0.2364,0.7758
473,nostop,nolug,dirichletlm,0.0023,0.0000,0.0000,0.3794,0.0012,0.0006
474,nostop,nolug,dirichletlm,0.0361,0.2091,0.2000,0.2773,0.1641,0.1652
475,nostop,nolug,dirichletlm,0.0284,0.0006,0.0000,0.3394,0.1028,0.0259
476,nostop,nolug,dirichletlm,0.4271,0.7003,0.6000,0.7508,0.5494,0.4047
477,nostop,nolug,dirichletlm,0.0212,0.0004,0.0000,0.5949,0.0357,0.0261
478,nostop,nolug,dirichletlm,0.0608,0.0824,0.1000,0.3512,0.2110,0.0823
479,nostop,nolug,dirichletlm,0.2372,0.6097,0.5000,0.6657,0.3967,0.4187
480,nostop,nolug,dirichletlm,0.0566,0.1297,0.1000,0.3951,0.1879,0.1009
481,nostop,nolug,dirichletlm,0.2881,0.5476,0.5000,0.7026,0.3640,0.4066
482,nostop,nolug,dirichletlm,0.1267,0.1629,0.1000,0.6659,0.3145,0.3813
483,nostop,nolug,dirichletlm,0.0888,0.2109,0.2000,0.3972,0.2372,0.1674
484,nostop,nolug,dirichletlm,0.0161,0.0056,0.0000,0.2913,0.0396,0.0212
485,nostop,nolug,dirichletlm,0.2262,0.1180,0.2000,1.0000,0.2000,0.1518
486,nostop,nolug,dirichletlm,0.4368,0.3232,0.2000,0.9645,0.5329,0.4427
487,nostop,nolug,dirichletlm,0.2273,0.2972,0.5000,0.7218,0.3440,0.1566
488,nostop,nolug,dirichletlm,0.1148,0.2197,0.3000,0.5238,0.2667,0.1278
489,nostop,nolug,dirichletlm,0.1162,0.2080,0.3000,0.5627,0.2876,0.1233
490,nostop,nolug,dirichletlm,0.2224,0.7362,0.7000,0.5403,0.3979,0.8143
491,nostop,nolug,dirichletlm,0.0807,0.3115,0.3000,0.3207,0.2599,0.4087
492,nostop,nolug,dirichletlm,0.0752,0.2941,0.3000,0.3996,0.2103,0.7840
493,nostop,nolug,dirichletlm,0.0106,0.0456,0.1000,0.1779,0.0914,0.0994
494,nostop,nolug,dirichletlm,0.2631,0.2638,0.4000,0.6262,0.4219,0.1397
495,nostop,nolug,dirichletlm,0.1062,0.5266,0.6000,0.2764,0.2110,0.2492
496,nostop,nolug,dirichletlm,0.1043,0.1497,0.2000,0.5315,0.2422,0.1289
497,nostop,nolug,dirichletlm,0.2280,0.3075,0.3000,0.6612,0.3562,0.3036
498,nostop,nolug,dirichletlm,0.5025,0.4880,0.3000,0.5466,0.4041,0.3918
499,nostop,nolug,dirichletlm,0.4444,0.2655,0.2000,0.6667,0.3332,0.2813
500,nostop,nolug,dirichletlm,0.0134,0.0110,0.0000,0.1952,0.0921,0.0283
451,nostop,nolug,dlh,0.5369,0.8046,0.8000,0.7395,0.4275,0.8556
452,nostop,nolug,dlh,0.0620,0.7022,0.5000,0.2223,0.1675,0.5764
453,nostop,nolug,dlh,0.2329,0.5564,0.4000,0.5885,0.3794,0.4632
454,nostop,nolug,dlh,0.2142,0.3471,0.3000,0.5958,0.3905,0.4181
455,nostop,nolug,dlh,0.2300,0.3489,0.3000,0.6384,0.2684,0.7752
456,nostop,nolug,dlh,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
457,nostop,nolug,dlh,0.1144,0.3824,0.4000,0.4543,0.2838,0.3561
458,nostop,nolug,dlh,0.0848,0.1402,0.1000,0.4637,0.2365,0.1133
459,nostop,nolug,dlh,0.1938,0.5576,0.6000,0.5831,0.3963,0.8059
460,nostop,nolug,dlh,0.0734,0.1656,0.1000,0.4934,0.1865,0.1446
461,nostop,nolug,dlh,0.4837,0.3904,0.3000,0.8853,0.3761,0.3244
462,nostop,nolug,dlh,0.2024,0.6039,0.5000,0.4969,0.2832,0.4302
463,nostop,nolug,dlh,0.0159,0.2274,0.2000,0.1214,0.0903,0.3927
464,nostop,nolug,dlh,0.0391,0.1600,0.1000,0.1163,0.1202,0.1256
465,nostop,nolug,dlh,0.0608,0.2827,0.2000,0.3200,0.1590,0.2973
466,nostop,nolug,dlh,0.2803,0.1602,0.1000,0.8862,0.2802,0.3769
467,nostop,nolug,dlh,0.1836,0.5518,0.4000,0.5589,0.2805,0.8313
468,nostop,nolug,dlh,0.0291,0.0361,0.1000,0.3869,0.1168,0.0891
469,nostop,nolug,dlh,0.2102,0.3453,0.3000,0.6949,0.2953,0.7944
470,nostop,nolug,dlh,0.1021,0.1994,0.3000,0.5635,0.3058,0.2696
471,nostop,nolug,dlh,0.0277,0.0527,0.1000,0.3445,0.0715,0.1094
472,nostop,nolug,dlh,0.0457,0.0929,0.1000,0.3683,0.1892,0.0851
473,nostop,nolug,dlh,0.0010,0.0000,0.0000,0.3338,0.0005,0.0003
474,nostop,nolug,dlh,0.0013,0.0000,0.0000,0.0607,0.0487,0.0039
475,nostop,nolug,dlh,0.1321,0.3822,0.4000,0.4524,0.2363,0.4138
476,nostop,nolug,dlh,0.1915,0.3874,0.2000,0.5225,0.3397,0.3823
477,nostop,nolug,dlh,0.0268,0.0009,0.0000,0.6307,0.0417,0.0304
478,nostop,nolug,dlh,0.0857,0.4559,0.5000,0.3243,0.2414,0.2535
479,nostop,nolug,dlh,0.1388,0.5156,0.4000,0.5548,0.2928,0.3807
480,nostop,nolug,dlh,0.0090,0.0137,0.0000,0.1475,0.0889,0.0233
481,nostop,nolug,dlh,0.2067,0.3581,0.4000,0.6125,0.3453,0.2407
482,nostop,nolug,dlh,0.0284,0.0051,0.0000,0.4045,0.0455,0.0357
483,nostop,nolug,dlh,0.1928,0.3510,0.2000,0.5532,0.2787,0.3431
484,nostop,nolug,dlh,0.1541,0.2217,0.2000,0.6436,0.2921,0.1803
485,nostop,nolug,dlh,1.0000,0.3600,0.2000,1.0000,1.0000,0.8438
486,nostop,nolug,dlh,0.8542,0.5279,0.4000,1.0000,0.4443,0.8574
487,nostop,nolug,dlh,0.4679,0.6554,0.5000,0.7932,0.4703,0.5833
488,nostop,nolug,dlh,0.0430,0.0794,0.2000,0.3830,0.1828,0.0644
489,nostop,nolug,dlh,0.1356,0.2323,0.2000,0.5090,0.2420,0.7634
490,nostop,nolug,dlh,0.1115,0.3586,0.2000,0.4478,0.2896,0.4475
491,nostop,nolug,dlh,0.0330,0.1815,0.1000,0.1705,0.1603,0.3812
492,nostop,nolug,dlh,0.2393,0.5841,0.6000,0.5984,0.3937,0.2851
493,nostop,nolug,dlh,0.0353,0.1600,0.1000,0.2545,0.1041,0.1374
494,nostop,nolug,dlh,0.1999,0.3935,0.5000,0.5725,0.3748,0.3363
495,nostop,nolug,dlh,0.0050,0.0319,0.0000,0.0594,0.0513,0.0540
496,nostop,nolug,dlh,0.2725,0.4238,0.4000,0.7219,0.3981,0.7832
497,nostop,nolug,dlh,0.0163,0.0003,0.0000,0.2530,0.1324,0.0154
498,nostop,nolug,dlh,0.0019,0.0000,0.0000,0.1469,0.0345,0.0085
499,nostop,nolug,dlh,0.0593,0.0230,0.0000,0.5649,0.1500,0.0309
500,nostop,nolug,dlh,0.0031,0.0001,0.0000,0.0806,0.0596,0.0135
451,nostop,nolug,dph,0.5460,0.8083,0.9000,0.7710,0.5195,0.8253
452,nostop,nolug,dph,0.0604,0.7777,0.7000,0.2386,0.1464,0.5737
453,nostop,nolug,dph,0.2732,0.5716,0.6000,0.6157,0.4132,0.4458
454,nostop,nolug,dph,0.3898,0.9318,0.9000,0.7189,0.4630,0.8630
455,nostop,nolug,dph,0.3012,0.4824,0.3000,0.6544,0.3782,0.7969
456,nostop,nolug,dph,0.0032,0.0000,0.0000,0.1321,0.0313,0.0051
457,nostop,nolug,dph,0.0999,0.2793,0.3000,0.4679,0.2478,0.2174
458,nostop,nolug,dph,0.1222,0.1011,0.2000,0.5914,0.2343,0.0791
459,nostop,nolug,dph,0.2687,0.5966,0.5000,0.6463,0.3771,0.8219
460,nostop,nolug,dph,0.1065,0.1681,0.1000,0.5643,0.2336,0.1503
461,nostop,nolug,dph,0.6198,0.4304,0.3000,0.9107,0.4045,0.4185
462,nostop,nolug,dph,0.1939,0.4828,0.4000,0.5393,0.3512,0.3944
